datetime,lat,lon,p,t,s,fchl,fdom,par,ed380,ed412,ed490,chla_adj,bbp,sigma,poc,cphyto
2015-04-11 16:05:38,58.67271866666666,-50.07469566666667,0.4,2.723,34.657,0.0791999986395,0.920850019902,nan,nan,nan,nan,0.0957758602831,0.000493451626333,27.6376004669,3.07904350796,8.75533326466
2015-04-11 16:05:38,58.67271866666666,-50.07469566666667,1.0,2.726,34.654,0.0719999987632,2.10480004549,984.461607705,44.3194405738,72.7956315617,88.0423875185,0.0957758602831,0.000493462848891,27.6349400916,3.0794410334,8.75551896862
2015-04-11 16:05:38,58.67271866666666,-50.07469566666667,1.4,2.732,34.65,0.0791999986395,2.28020004928,940.845792371,42.0771561607,71.9616847921,97.0965176103,0.0957758602831,0.000467523689644,27.6312149203,2.16062413457,8.32629375474
2015-04-11 16:05:38,58.67271866666666,-50.07469566666667,1.7,2.731,34.654,0.0863999985158,-2.71870005876,940.845792371,42.0771561607,71.9616847921,97.0965176103,0.0957758602831,0.000467513760044,27.6344991475,2.16027240828,8.32612944584
2015-04-11 16:05:38,58.67271866666666,-50.07469566666667,2.1,2.713,34.656,0.0647999988869,18.0662003905,712.60701875,32.329502965,59.6918906724,75.9049142865,0.0957758602831,0.000480458169668,27.637689151,2.61878928599,8.54032555516
2015-04-11 16:05:38,58.67271866666666,-50.07469566666667,2.4,2.714,34.655,0.0863999985158,2.19250004739,712.60701875,32.329502965,59.6918906724,75.9049142865,0.0957758602831,0.000493440649259,27.6368026824,3.07865467804,8.7551516228
2015-04-11 16:05:38,58.67271866666666,-50.07469566666667,2.7,2.707,34.657,0.0863999985158,1.9294000417,782.828082725,33.5208603182,66.7447665948,88.2334234869,0.0957758602831,0.00061023340722,27.6390189285,7.21568775053,10.6877661705
2015-04-11 16:05:38,58.67271866666666,-50.07469566666667,2.9,2.713,34.657,0.0863999985158,1.66630003601,782.828082725,33.5208603182,66.7447665948,88.2334234869,0.0957758602831,0.000467477368739,27.6384897122,2.15898335546,8.32552726496
2015-04-11 16:05:38,58.67271866666666,-50.07469566666667,3.2,2.705,34.658,0.0719999987632,1.05240002275,700.330036756,31.2515448167,62.6601910905,85.2737995824,0.0957758602831,0.000454483134946,27.639995303,1.69870160606,8.11050669603
2015-04-11 16:05:38,58.67271866666666,-50.07469566666667,3.5,2.709,34.657,0.0719999987632,1.8417000398,700.330036756,31.2515448167,62.6601910905,85.2737995824,0.0957758602831,0.000454491915617,27.6388441728,1.69901263499,8.11065199316
2015-04-11 16:05:38,58.67271866666666,-50.07469566666667,3.8,2.711,34.655,0.0863999985158,1.31550002843,586.10151463,26.5774889651,52.2845164843,69.5287273624,0.0957758602831,0.000480456875581,27.6370706458,2.61874344684,8.5403041414
