datetime,lat,lon,p,t,s,fchl,fdom,par,ed380,ed412,ed490,chla_adj,bbp,sigma,poc,cphyto
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,0.5,12.822,34.407,nan,nan,nan,nan,nan,nan,1.55129307666,nan,25.9729496282,nan,nan
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,0.7,12.822,34.407,0.251999995671,1.66630003601,857.016743169,35.0896023297,64.2146184446,80.1556603099,1.55129307666,0.00325809580758,25.9729545661,101.008269696,54.5029605768
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,1.1,12.757,34.454,0.287999995053,1.8417000398,842.317171528,33.1063038961,63.2952942764,83.4991760106,1.55129307666,0.0032968860239,26.0222220206,102.382296739,55.1448371596
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,1.4,12.739,34.472,0.287999995053,1.05240002275,842.317171528,33.1063038961,63.2952942764,83.4991760106,1.55129307666,0.0031540699418,26.0397275511,97.3234654785,52.7816046893
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,1.7,12.715,34.49,0.316799994558,1.57860003412,842.317171528,33.1063038961,63.2952942764,83.4991760106,1.55129307666,0.00319295090706,26.0584132666,98.7007070298,53.4249829295
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,2.0,12.707,34.5,0.331199994311,0.175400003791,617.468918245,25.4517405058,49.274256028,65.6252917154,1.55129307666,0.00303718002235,26.0677457895,93.1829907516,50.8473823731
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,2.3,12.697,34.515,0.338399994187,1.31550002843,617.468918245,25.4517405058,49.274256028,65.6252917154,1.55129307666,0.00358224969292,26.0813467203,112.490448623,59.8668592077
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,2.6,12.687,34.535,0.367199993692,2.71870005876,525.690531728,21.4590572288,42.7344017846,59.1792337404,1.55129307666,0.00342645802464,26.0988224705,106.971996149,57.2889147375
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,3.1,12.675,34.539,0.41039999295,1.05240002275,525.690531728,21.4590572288,42.7344017846,59.1792337404,1.55129307666,0.00334856744491,26.1042955453,104.212956034,56.0000294492
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,3.4,12.67,34.539,0.403199993074,0.350800007582,465.634855432,18.6851134649,38.3027349399,54.8446608516,1.55129307666,0.00323175440941,26.1052860867,100.07520469,54.0670793612
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,3.8,12.662,34.539,0.41039999295,-0.613900013268,465.634855432,18.6851134649,38.3027349399,54.8446608516,1.55129307666,0.00330961979392,26.1068684851,102.83335234,55.3555477346
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,4.1,12.653,34.539,0.453599992208,1.49090003222,465.634855432,18.6851134649,38.3027349399,54.8446608516,1.55129307666,0.00325769691805,26.1086442744,100.994140231,54.4963599989
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,4.4,12.651,34.538,0.439199992456,1.8417000398,409.57438469,15.8495107548,33.8021413727,50.735276134,1.55129307666,0.0035042930705,26.1082693518,109.729069143,58.5768810856
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,4.7,12.644,34.538,0.482399991713,1.66630003601,409.57438469,15.8495107548,33.8021413727,50.735276134,1.55129307666,0.00328364836368,26.1096514286,101.913392338,54.9257885202
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,5.1,12.638,34.538,0.503999991342,1.8417000398,372.855367104,13.6527407479,30.484476092,48.2764004641,1.55129307666,0.00329662181043,26.1108391439,102.372937769,55.1404651179
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,5.4,12.625,34.537,0.511199991219,2.19250004739,372.855367104,13.6527407479,30.484476092,48.2764004641,1.55129307666,0.00347831456589,26.1126223986,108.808858553,58.147004809
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,5.8,12.614,34.537,0.525599990971,2.45560005307,372.855367104,13.6527407479,30.484476092,48.2764004641,1.55129307666,0.00354319853729,26.1147894214,111.107178588,59.2206647621
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,6.1,12.604,34.537,0.532799990848,3.94650008529,345.548433462,12.2657558698,28.0097559717,45.6494782387,1.55129307666,0.0032965936847,26.1167568622,102.3719415,55.1399997108
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,6.4,12.583,34.534,0.561599990353,1.22780002654,345.548433462,12.2657558698,28.0097559717,45.6494782387,1.55129307666,0.00337445323165,26.1185515939,105.129882372,56.4283714878
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,7.0,12.521,34.539,0.539999990724,0.701600015163,310.072721553,10.3519809776,24.7518810072,42.4968498626,1.55129307666,0.0035560909841,26.1345610829,111.563854839,59.4340010228
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,7.3,12.499,34.536,0.5471999906,0.701600015163,310.072721553,10.3519809776,24.7518810072,42.4968498626,1.55129307666,0.00334841729497,26.1365332508,104.207637422,55.9975448605
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,7.6,12.496,34.536,0.554399990477,1.8417000398,285.394325649,8.90721193422,22.2011184823,40.1824841183,1.55129307666,0.00334841461956,26.137125197,104.207542654,55.9975005895
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,8.0,12.47,34.536,0.568799990229,0.96470002085,285.394325649,8.90721193422,22.2011184823,40.1824841183,1.55129307666,0.00337434888123,26.142199128,105.126186071,56.4266447614
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,8.3,12.456,34.536,0.597599989735,1.8417000398,285.394325649,8.90721193422,22.2011184823,40.1824841183,1.55129307666,0.00364688984957,26.1449305025,114.780132251,60.9364846646
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,8.7,12.453,34.536,0.662399988621,1.66630003601,255.666604089,7.67716191762,19.6281000553,36.6246473914,1.55129307666,0.00397135560255,26.1455235254,126.273358153,66.3055438887
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,9.0,12.448,34.536,0.698399988003,1.49090003222,255.666604089,7.67716191762,19.6281000553,36.6246473914,1.55129307666,0.00451645810194,26.1465029768,145.581978887,75.3255639544
2014-08-04 16:46:22,56.31916666666667,-51.885417333333336,9.3,12.443,34.535,0.68399998825,0.789300017059,227.901335502,6.33538884654,16.9679578769,33.5658318393,1.55129307666,0.00389347612961,26.1467066548,123.514711463,65.0168423889
