datetime,lat,lon,p,t,s,fchl,fdom,par,ed380,ed412,ed490,chla_adj,bbp,sigma,poc,cphyto
2015-09-28 15:42:46,54.91794866666667,-47.057758,0.4,7.372,34.542,nan,nan,nan,nan,nan,nan,0.745948262908,nan,27.0079997172,nan,nan
2015-09-28 15:42:46,54.91794866666667,-47.057758,0.6,7.372,34.542,1.69199997094,1.22780002654,106.971487147,5.04078964805,8.55367304398,9.42005050205,0.745948262908,0.00131818830227,27.0080020445,32.2928660429,22.4025672694
2015-09-28 15:42:46,54.91794866666667,-47.057758,1.1,7.372,34.543,1.74959996995,1.57860003412,112.893585655,5.3832694902,9.26154913258,10.4727119037,0.745948262908,0.00223967668493,27.0087945696,64.9338275335,37.6507888628
2015-09-28 15:42:46,54.91794866666667,-47.057758,1.3,7.375,34.541,0.986399983056,1.49090003222,111.543941766,5.44878846497,9.60989229308,11.0818271843,0.745948262908,0.00134415158409,27.0067971092,33.2125374117,22.8321916488
2015-09-28 15:42:46,54.91794866666667,-47.057758,1.5,7.373,34.539,1.35359997675,1.49090003222,110.232138209,5.41659738299,9.52140802401,11.0089350791,0.745948262908,0.00131819551714,27.0055102903,32.2931216081,22.4026866566
2015-09-28 15:42:46,54.91794866666667,-47.057758,1.7,7.372,34.544,1.7639999697,1.31550002843,83.0140040716,4.10120770093,7.26909342025,8.50212056636,0.745948262908,0.00147392919296,27.0095882596,37.809519873,24.9796715033
2015-09-28 15:42:46,54.91794866666667,-47.057758,1.9,7.371,34.544,1.02959998231,1.57860003412,107.901324137,5.36079126496,9.55142460259,11.2893103241,0.745948262908,0.00134414054206,27.0097326965,33.2121462807,22.832008932
2015-09-28 15:42:46,54.91794866666667,-47.057758,2.1,7.371,34.538,1.03679998219,1.40320003033,80.7969965394,3.96760055546,6.91407932506,7.98609241073,0.745948262908,0.00143500358277,27.0050147695,36.430696909,24.3355545063
2015-09-28 15:42:46,54.91794866666667,-47.057758,2.3,7.373,34.542,1.37519997638,6.13900013268,124.907402595,6.17549314874,10.9358552769,12.904442158,0.745948262908,0.00120138094061,27.0078797148,28.1553156781,20.4697110686
2015-09-28 15:42:46,54.91794866666667,-47.057758,2.5,7.371,34.544,1.25279997848,1.66630003601,122.846079738,6.10262485807,11.095420583,13.3745810027,0.745948262908,0.00144797044203,27.0097396794,36.8900089977,24.5501220984
2015-09-28 15:42:46,54.91794866666667,-47.057758,2.7,7.37,34.544,1.73519997019,1.57860003412,126.287012295,6.31066597756,11.4224512702,13.8249474905,0.745948262908,0.00143499042853,27.0098841035,36.4302309593,24.335336838
2015-09-28 15:42:46,54.91794866666667,-47.057758,2.9,7.373,34.543,1.10159998108,2.01710004359,112.663772697,5.66222631848,10.1967387246,12.2852856222,0.745948262908,0.00130520886095,27.0086734051,31.8331082726,22.1877914772
2015-09-28 15:42:46,54.91794866666667,-47.057758,3.1,7.371,34.544,1.74239997007,1.22780002654,127.841574716,6.39670093639,11.7103770981,14.3198192325,0.745948262908,0.00138307675455,27.0097466628,34.5913447996,23.4763013694
2015-09-28 15:42:46,54.91794866666667,-47.057758,3.3,7.371,34.543,1.73519997019,1.22780002654,60.9604338609,3.10010642825,5.61865123865,6.78680119911,0.745948262908,0.00129222757171,27.0089622807,31.3732850451,21.9729851068
2015-09-28 15:42:46,54.91794866666667,-47.057758,3.6,7.37,34.544,1.75679996982,1.22780002654,97.0590332751,4.89442696899,8.91580558712,10.9501189626,0.745948262908,0.00175945886596,27.0098945774,47.9235519501,29.7044404829
2015-09-28 15:42:46,54.91794866666667,-47.057758,4.0,7.371,34.544,1.74239997007,2.19250004739,56.2967868158,2.85274988456,5.32363213199,6.65847181695,0.742844814685,0.00146094917953,27.0097571393,37.3497418374,24.7648862442
