datetime,lat,lon,p,t,s,fchl,fdom,par,ed380,ed412,ed490,chla_adj,bbp,sigma,poc,cphyto
2014-10-08 15:35:57,58.28348533333333,-51.78405433333333,0.3,5.834,34.392,nan,nan,nan,nan,nan,nan,nan,nan,27.0947624344,nan,nan
2014-10-08 15:35:57,58.28348533333333,-51.78405433333333,0.6,5.834,34.392,1.10159998108,1.57860003412,46.0275021072,2.07384955033,3.4991258231,4.04788042118,0.466637922878,0.00197834661901,27.0947648232,55.6769939384,33.3264600604
2014-10-08 15:35:57,58.28348533333333,-51.78405433333333,1.0,5.833,34.397,1.15919998009,1.57860003412,46.0275021072,2.07384955033,3.4991258231,4.04788042118,0.491465508658,0.00231578234353,27.098844925,67.6296421726,38.9101383769
2014-10-08 15:35:57,58.28348533333333,-51.78405433333333,1.3,5.833,34.397,1.14479998033,1.57860003412,41.217050337,1.89162420475,3.30229024077,4.00716216092,0.485258612213,0.00192642021861,27.0988473141,53.8376569837,32.467214003
2014-10-08 15:35:57,58.28348533333333,-51.78405433333333,1.5,5.834,34.397,1.07999998145,1.57860003412,41.217050337,1.89162420475,3.30229024077,4.00716216092,0.45732757821,0.00182259171805,27.0987243039,50.1598438368,30.7491239934
2014-10-08 15:35:57,58.28348533333333,-51.78405433333333,1.8,5.858,34.432,1.0943999812,1.57860003412,41.217050337,1.89162420475,3.30229024077,4.00716216092,0.463534474655,0.00195234233021,27.1233970418,54.7558700208,32.8961571229
2014-10-08 15:35:57,58.28348533333333,-51.78405433333333,2.0,5.837,34.394,1.10159998108,1.66630003601,35.9779157391,1.63857710896,2.91283947466,3.64266960666,0.466637922878,0.00221196407108,27.0959830464,63.9521913257,37.1922176155
2014-10-08 15:35:57,58.28348533333333,-51.78405433333333,2.3,5.837,34.395,1.0655999817,1.8417000398,35.9779157391,1.63857710896,2.91283947466,3.64266960666,0.451120681765,0.00208217468596,27.0967758934,59.3547917261,35.044542895
2014-10-08 15:35:57,58.28348533333333,-51.78405433333333,2.7,5.839,34.39,1.05119998194,1.49090003222,30.7002852689,1.3835372135,2.48404598681,3.19124180792,0.44491378532,0.00203027258477,27.0925775386,57.5163154978,34.1856989259
2014-10-08 15:35:57,58.28348533333333,-51.78405433333333,3.0,5.841,34.395,1.0655999817,0.789300017059,30.7002852689,1.3835372135,2.48404598681,3.19124180792,0.451120681765,0.00199132911916,27.0962828442,56.136860059,33.5412864684
2014-10-08 15:35:57,58.28348533333333,-51.78405433333333,3.3,5.841,34.399,1.15199998021,1.9294000417,30.7002852689,1.3835372135,2.48404598681,3.19124180792,0.488362060436,0.00204323602913,27.0994470232,57.9755066237,34.4002100102
2014-10-08 15:35:57,58.28348533333333,-51.78405433333333,3.6,5.842,34.4,1.23119997885,1.66630003601,28.028872009,1.23285191365,2.28642020338,3.09057850512,0.522499990884,0.0019783417305,27.1001151675,55.6768207778,33.3263791684
2014-10-08 15:35:57,58.28348533333333,-51.78405433333333,3.9,5.842,34.4,1.12319998071,1.66630003601,28.028872009,1.23285191365,2.28642020338,3.09057850512,0.475948267546,0.0019783417305,27.1001175634,55.6768207778,33.3263791684
2014-10-08 15:35:57,58.28348533333333,-51.78405433333333,4.3,5.842,34.4,1.07999998145,1.66630003601,24.7587699126,1.04746411601,2.00968912163,2.85275123471,0.45732757821,0.00204323541799,27.1001207583,57.9754849759,34.4001998974
2014-10-08 15:35:57,58.28348533333333,-51.78405433333333,4.6,5.842,34.402,1.0943999812,1.57860003412,24.7587699126,1.04746411601,2.00968912163,2.85275123471,0.463534474655,0.00223791246068,27.1017040443,64.8713351821,37.6215955676
