datetime,lat,lon,p,t,s,fchl,fdom,par,ed380,ed412,ed490,chla_adj,bbp,sigma,poc,cphyto
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,0.2,nan,nan,0.240000002086,0.000242059997618,nan,nan,nan,nan,0.0952586215889,nan,nan,nan,nan
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,0.4,12.545,35.582,0.25200000219,0.000267539997367,nan,nan,nan,nan,0.100431035427,0.000382601908996,26.9384715051,-0.847475179538,6.92106048888
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,0.6,12.551,35.578,0.240000002086,0.000254799997492,nan,nan,nan,nan,0.0952586215889,0.000404234282232,26.9341892104,-0.0812132547813,7.27901966329
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,0.9,12.557,35.573,0.216000001878,0.000242059997618,1.83825826732,0.149044400658,0.246894781877,0.228051432947,0.0849137939127,0.000361010170946,26.9291337227,-1.61229772474,6.56377372046
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,1.1,12.557,35.573,0.25200000219,0.00023568999768,1.83825826732,0.149044400658,0.246894781877,0.228051432947,0.100431035427,0.000425868530492,26.9291389692,0.6851150871,7.63700986446
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,1.3,12.557,35.573,0.240000002086,0.000254799997492,1.55571669877,0.126784134358,0.212919739658,0.204101783864,0.0952586215889,0.000425868530492,26.9291442158,0.6851150871,7.63700986446
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,1.5,12.557,35.573,0.228000001982,0.00023568999768,1.55571669877,0.126784134358,0.212919739658,0.204101783864,0.0900862077508,0.000425868530492,26.9291494625,0.6851150871,7.63700986446
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,1.8,12.557,35.573,0.204000001773,0.000254799997492,1.49620654915,0.122448334737,0.208161226249,0.200039029057,0.0797413800747,0.000447487983674,26.9291573327,1.45091935771,7.99475524579
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,2.0,12.555,35.574,0.228000001982,0.00023568999768,1.49620654915,0.122448334737,0.208161226249,0.200039029057,0.0900862077508,0.000425864850959,26.9303333309,0.684984750675,7.63694897781
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,2.3,12.555,35.574,0.240000002086,0.000254799997492,1.49620654915,0.122448334737,0.208161226249,0.200039029057,0.0952586215889,0.000382625944595,26.9303411999,-0.846623790551,6.92145821515
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,2.5,12.555,35.574,0.25200000219,0.000267539997367,1.41309584057,0.115454371853,0.198503217034,0.19518169151,0.100431035427,0.000425864850959,26.930346446,0.684984750675,7.63694897781
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,2.8,12.549,35.573,0.240000002086,0.000267539997367,1.41309584057,0.115454371853,0.198503217034,0.19518169151,0.0952586215889,0.00046910022827,26.9307640089,2.21646828579,8.35238134388
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,3.2,12.549,35.573,0.264000002295,0.000248429997555,1.32433936835,0.107224768872,0.188499758047,0.185389010664,0.105603449265,0.00046910022827,26.9307744948,2.21646828579,8.35238134388
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,3.5,12.549,35.574,0.240000002086,0.00023568999768,1.32433936835,0.107224768872,0.188499758047,0.185389010664,0.0952586215889,0.000382620537655,26.9315579511,-0.846815315175,6.92136874444
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,3.7,12.549,35.574,0.240000002086,0.000242059997618,1.21111132172,0.0958485199077,0.169287832097,0.171031648337,0.0952586215889,0.000447478897201,26.9315631944,1.45059749666,7.99460488843
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,4.0,12.549,35.574,0.240000002086,0.000267539997367,1.21111132172,0.0958485199077,0.169287832097,0.171031648337,0.0952586215889,0.000361001084473,26.9315710595,-1.61261958579,6.56362336311
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,4.3,12.561,35.572,0.240000002086,0.000248429997555,1.09875429053,0.0867517944914,0.153328510204,0.15785459375,0.0952586215889,0.000361015651301,26.9276569201,-1.61210359961,6.563864406
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,4.6,12.561,35.572,0.228000001982,0.00023568999768,1.09875429053,0.0867517944914,0.153328510204,0.15785459375,0.0900862077508,0.000425874010847,26.9276647949,0.685309212231,7.63710054999
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,5.0,12.561,35.572,0.240000002086,0.000248429997555,1.13835381927,0.0870740131394,0.160644152632,0.171811167897,0.0952586215889,0.000425874010847,26.927675295,0.685309212231,7.63710054999
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,5.4,12.56,35.573,0.228000001982,0.000267539997367,1.10899664014,0.0830139457065,0.157200807683,0.172025011255,0.0900862077508,0.000425871232545,26.9286589843,0.685210799195,7.63705457635
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,5.7,12.56,35.573,0.25200000219,0.000248429997555,1.10899664014,0.0830139457065,0.157200807683,0.172025011255,0.100431035427,0.000404251779363,26.9286668591,-0.0805934714181,7.27930919502
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,6.1,12.56,35.573,0.216000001878,0.000254799997492,1.02295615239,0.0746096436095,0.140577467273,0.155562569537,0.0849137939127,0.000382632326181,26.9286773591,-0.846397742031,6.92156381369
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,6.4,12.561,35.573,0.240000002086,0.000254799997492,1.02295615239,0.0746096436095,0.140577467273,0.155562569537,0.0952586215889,0.000425872133087,26.9284876164,0.685242698214,7.63706947797
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,6.6,12.561,35.573,0.25200000219,0.000254799997492,1.02295615239,0.0746096436095,0.140577467273,0.155562569537,0.100431035427,0.000382633226723,26.9284928672,-0.846365843012,6.92157871531
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,6.9,12.561,35.573,0.240000002086,0.000248429997555,0.983681274861,0.0720731324137,0.135329947979,0.151246430526,0.0952586215889,0.000425872133087,26.9285007435,0.685242698214,7.63706947797
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,7.2,12.561,35.574,0.216000001878,0.00026116999743,0.983681274861,0.0720731324137,0.135329947979,0.151246430526,0.0849137939127,0.00040425080217,26.9292841895,-0.0806280855473,7.27929302503
2015-12-02 16:09:30,50.535966333333334,-43.708850000000005,7.4,12.561,35.574,0.228000001982,0.00023568999768,0.983681274861,0.0720731324137,0.135329947979,0.151246430526,0.0900862077508,0.000447489708534,26.9292894407,1.45098045568,7.99478378769
