datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,c_su,o2_c,bbp,chla_adj,sigma,poc,cphyto
2016-02-11 09:38:25,52.2304,-38.2533,0.4,5.176,34.69,-0.00366104028389,0.37632,2.557683,0.180682344869,13.5,nan,0.38,10.2371276984,0.00225330547503,0.154017241379,27.4102563341,65.4165865364,37.8763096782
2016-02-11 09:38:25,52.2304,-38.2533,2.0,5.175,34.69,-0.00366104028436,0.3744,2.557683,0.128669022373,12.0,nan,0.354,10.2390641864,0.00101203993281,0.153189655172,27.410392007,21.4484785,17.3366128138
2016-02-11 09:38:25,52.2304,-38.2533,3.9,5.175,34.69,-0.00366104028443,0.36672,2.570901,0.0971199579077,10.0,nan,0.318,10.234093035,0.000804068082504,0.149879310345,27.41041322,14.0816996185,13.8952228643
2016-02-11 09:38:25,52.2304,-38.2533,6.0,5.173,34.691,-0.00366104028573,0.38016,2.570901,0.0361535225222,6.3,nan,0.198,10.2309549001,0.00064644064547,0.155672413793,27.4114644565,8.49822054385,11.2869012248
2016-02-11 09:38:25,52.2304,-38.2533,8.0,5.174,34.691,-0.0036610402855,0.38784,2.551074,0.0186736354537,5.6,nan,0.197,10.229556199,0.000679280278805,0.158982758621,27.4113690134,9.66146603583,11.8303112292
2016-02-11 09:38:25,52.2304,-38.2533,10.0,5.177,34.691,-0.00366104028502,0.37824,2.564292,0.00503079676606,6.6,nan,0.198,10.2301051936,0.000683664551135,0.154844827586,27.411037963,9.81676573029,11.9028594645
2016-02-11 09:38:25,52.2304,-38.2533,12.0,5.177,34.69,-0.00366104028505,0.36288,2.537856,-0.00093794515978,8.9,nan,0.198,10.2269424389,0.000663964675612,0.148224137931,27.4102413202,9.11895673953,11.5768780707
2016-02-11 09:38:25,52.2304,-38.2533,14.0,5.179,34.69,-0.00366104028489,0.37056,2.557683,-0.00520133224967,3.9,1.66,0.198,10.2243295055,0.00064864437844,0.151534482759,27.4100012498,8.5762811731,11.3233672392
2016-02-11 09:38:25,52.2304,-38.2533,16.0,5.176,34.691,-0.00366104028543,0.38976,2.57751,-0.0115964128845,3.9,1.83,0.197,10.2282492156,0.000709932707181,0.159810344828,27.4111424599,10.7472363538,12.3375287146
2016-02-11 09:38:25,52.2304,-38.2533,18.0,5.173,34.691,-0.00366104028577,0.37824,2.551074,-0.0188441709373,3.6,1.82,0.2,10.2216129312,0.000701170079761,0.154844827586,27.4114913534,10.4368465653,12.1925301588
2016-02-11 09:38:25,52.2304,-38.2533,20.1,5.176,34.691,-0.0036610402855,0.36864,2.551074,-0.0269446064081,5.2,1.74,0.198,10.2221613983,0.000677095046607,0.150706896552,27.4111372294,9.5840607409,11.7941513542
2016-02-11 09:38:25,52.2304,-38.2533,21.9,5.177,34.691,-0.00366104028537,0.38208,2.564292,-0.031634332207,3.1,1.61,0.198,10.2209600418,0.000661772777418,0.1565,27.411084458,9.04131532171,11.5406078909
