datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,c_su,o2_c,bbp,chla_adj,sigma,poc,cphyto
2015-11-22 09:10:18,51.5002,-39.6796,0.4,7.362,34.324,-0.00366103990639,1.26336,2.570901,-0.0397347676778,13.4,nan,0.2,11.0704387748,0.00187084149123,0.536362068966,26.8376775485,51.8689473023,31.5475314905
2015-11-22 09:10:18,51.5002,-39.6796,1.8,7.372,34.318,-0.00366103990694,1.27872,2.564292,-0.0397347676778,9.6,nan,0.203,11.0704820683,0.00214452193809,0.542982758621,26.8315627795,61.563256091,36.0762267818
2015-11-22 09:10:18,51.5002,-39.6796,4.1,7.378,34.319,-0.00366103990704,1.29984,2.564292,-0.0397347676778,8.8,nan,0.204,11.0680723912,0.00145274951387,0.552086206897,26.8315334513,37.0592932803,24.6292032325
2015-11-22 09:10:18,51.5002,-39.6796,5.9,7.375,34.319,-0.00366103990754,1.24608,2.557683,-0.0401611063868,6.6,nan,0.203,11.0693132196,0.00136079891144,0.528913793103,26.8319846406,33.8022190409,23.1076613575
2015-11-22 09:10:18,51.5002,-39.6796,8.1,7.375,34.318,-0.00366103990751,1.27296,2.570901,-0.0397347676778,6.9,nan,0.198,11.0646826549,0.00148558470296,0.5405,26.8312301918,38.2223813482,25.1725396963
2015-11-22 09:10:18,51.5002,-39.6796,10.0,7.381,34.319,-0.00366103990645,1.296,2.564292,-0.0393084289688,5.9,nan,0.201,11.066427844,0.00141772782777,0.550431034483,26.8311949218,35.8187551154,24.0496859643
2015-11-22 09:10:18,51.5002,-39.6796,12.0,7.391,34.32,-0.00366103990481,1.2864,2.570901,-0.0393084289688,4.9,1.96,0.202,11.0653028061,0.0013827154747,0.546293103448,26.8305687735,34.5785475449,23.4703231333
2015-11-22 09:10:18,51.5002,-39.6796,14.0,7.393,34.321,-0.00366103990478,1.37088,2.57751,-0.0388820902598,3.1,1.59,0.209,11.066168207,0.00138271622575,0.582706896552,26.8310761825,34.5785741486,23.4703355612
2015-11-22 09:10:18,51.5002,-39.6796,16.0,7.389,34.32,-0.00366103990545,1.3152,2.557683,-0.0393084289688,4.2,2.49,0.204,11.0633848067,0.00145057654088,0.558706896552,26.8308609491,36.982322231,24.5932462152
2015-11-22 09:10:18,51.5002,-39.6796,18.0,7.388,34.32,-0.00366103990557,1.30944,2.584119,-0.0393084289688,4.3,2.45,0.203,11.0626494451,0.0013848995034,0.556224137931,26.8310070184,34.6559102093,23.5064630935
2015-11-22 09:10:18,51.5002,-39.6796,20.0,7.386,34.32,-0.00366103990585,1.3632,2.570901,-0.0397347676778,3.7,1.76,0.206,11.0614528127,0.00134986923246,0.579396551724,26.8312947709,33.4150679521,22.9268037687
2015-11-22 09:10:18,51.5002,-39.6796,22.0,7.386,34.32,-0.00366103990598,1.392,2.557683,-0.0397347676778,3.1,1.62,0.199,11.0598239263,0.0014549497463,0.591810344828,26.8313580475,37.1372299133,24.6656113221
2015-11-22 09:10:18,51.5002,-39.6796,24.0,7.388,34.32,-0.00366103990553,1.37088,2.570901,-0.0401611063868,2.7,0.98,0.204,11.0609770887,0.00145933153403,0.582706896552,26.8311379459,37.2924415984,24.7381184438
2015-11-22 09:10:18,51.5002,-39.6796,26.0,7.387,34.32,-0.00366103990572,1.33632,2.557683,-0.0397347676778,2.9,1.34,0.214,11.0580944685,0.00133892506215,0.567810344828,26.8313429395,33.0274035515,22.7457063863
2015-11-22 09:10:18,51.5002,-39.6796,28.0,7.39,34.32,-0.00366103990535,1.34976,2.551074,-0.0405874450957,2.3,1.21,0.202,11.0595356595,0.00137176787173,0.573603448276,26.8309811395,34.1907615523,23.2891689492
2015-11-22 09:10:18,51.5002,-39.6796,30.0,7.391,34.32,-0.0036610399052,1.30752,2.551074,-0.0401611063868,2.5,0.96,0.204,11.0585700352,0.00137395876521,0.555396551724,26.8309027433,34.2683673814,23.3254225038
2015-11-22 09:10:18,51.5002,-39.6796,32.0,7.397,34.321,-0.00366103990441,1.37856,2.570901,-0.0397347676778,2.3,1.04,0.207,11.0559331285,0.00137396637888,0.586017241379,26.8308894006,34.2686370728,23.3255484901
2015-11-22 09:10:18,51.5002,-39.6796,34.0,7.399,34.322,-0.00366103990409,1.4304,2.570901,-0.0401611063868,2.2,1.01,0.197,11.0566535156,0.00138491301571,0.608362068966,26.831443016,34.6563888425,23.5066866869
2015-11-22 09:10:18,51.5002,-39.6796,36.0,7.398,34.322,-0.0036610399044,1.44576,2.570901,-0.0405874450957,2.3,0.44,0.202,11.0521304707,0.00135207363984,0.614982758621,26.8316354325,33.4931524703,22.9632809428
2015-11-22 09:10:18,51.5002,-39.6796,38.0,7.395,34.322,-0.00366103990499,1.4112,2.551074,-0.0405874450957,2.1,0.5,0.202,11.044055327,0.00136082520278,0.600086206897,26.832111371,33.8031503328,23.1080964104
2015-11-22 09:10:18,51.5002,-39.6796,40.0,7.397,34.322,-0.00366103990475,1.36896,2.551074,-0.0401611063868,2.1,0.78,0.209,11.0451344584,0.00136082863392,0.581879310345,26.8318784615,33.8032718706,23.1081531867
2015-11-22 09:10:18,51.5002,-39.6796,42.0,7.395,34.323,-0.00366103990534,1.33248,2.557683,-0.0401611063868,2.2,0.67,0.205,11.0357864237,0.00136520087677,0.566155172414,26.8330031247,33.9581454571,23.1805023658
2015-11-22 09:10:18,51.5002,-39.6796,44.0,7.394,34.324,-0.00366103990569,1.39008,2.564292,-0.0401611063868,2.1,0.66,0.2,11.0311736311,0.00148341205835,0.590982758621,26.8339860161,38.145421931,25.136588113
