datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,c_su,o2_c,bbp,chla_adj,sigma,poc,cphyto
2016-03-11 18:06:44,51.5574,-36.03,0.2,4.859,34.745,-0.00366104033516,0.38976,2.425503,199.310703152,12.9,nan,0.274,10.4776217469,0.00131774561074,0.248775862069,27.4904655179,32.2771850237,22.395241883
2016-03-11 18:06:44,51.5574,-36.03,2.0,4.882,34.736,-0.00366104033551,0.5184,2.37924,126.308726012,9.1,nan,0.276,10.4758579018,0.00102446659578,0.248775862069,27.4807182217,21.8886557558,17.5422415707
2016-03-11 18:06:44,51.5574,-36.03,4.0,4.883,34.736,-0.00366104033558,0.55104,2.399067,94.8995006435,9.7,nan,0.274,10.4765310814,0.00103541449034,0.248775862069,27.4806271427,22.2764520767,17.7234005797
2016-03-11 18:06:44,51.5574,-36.03,5.9,4.884,34.736,-0.0036610403355,0.64128,2.418894,77.7248720906,7.5,nan,0.274,10.4745117045,0.00108357840009,0.268224137931,27.4805348924,23.9825140881,18.5203872618
2016-03-11 18:06:44,51.5574,-36.03,8.0,4.884,34.735,-0.00366104033551,0.6624,2.412285,62.6384505343,5.3,2.31,0.273,10.4738386867,0.00108795948145,0.277327586207,27.4797665743,24.1377007518,18.5928826948
2016-03-11 18:06:44,51.5574,-36.03,9.9,4.884,34.736,-0.00366104033548,0.6912,2.399067,52.3700827283,6.2,nan,0.274,10.4704744066,0.00101133554683,0.28974137931,27.4805818434,21.4235277397,17.3249570689
2016-03-11 18:06:44,51.5574,-36.03,11.9,4.884,34.736,-0.00366104033548,0.69504,2.399067,43.8740049356,5.1,2.19,0.275,10.4723582374,0.0010441732074,0.291396551724,27.4805846952,22.5867033526,17.8683344293
2016-03-11 18:06:44,51.5574,-36.03,14.0,4.884,34.736,-0.00366104033544,0.69888,2.412285,37.6217477683,4.9,1.87,0.274,10.4728292611,0.000998200482598,0.293051724138,27.4805865563,20.9582574946,17.1076061247
2016-03-11 18:06:44,51.5574,-36.03,16.0,4.884,34.735,-0.00366104033544,0.69696,2.399067,32.824158276,4.0,1.53,0.274,10.4720890928,0.00102885169241,0.292224137931,27.4797953695,22.0439846486,17.614803446
2016-03-11 18:06:44,51.5574,-36.03,18.0,4.884,34.736,-0.00366104033538,0.66816,2.399067,28.821690476,3.9,1.92,0.274,10.4711471548,0.00100257883734,0.279810344828,27.4805901215,21.1133475763,17.1800564394
2016-03-11 18:06:44,51.5574,-36.03,20.0,4.885,34.736,-0.00366104033536,0.69888,2.418894,25.3747420139,3.3,1.48,0.273,10.4698017123,0.00102885097326,0.293051724138,27.4804773886,22.0439591749,17.614791546
2016-03-11 18:06:44,51.5574,-36.03,22.0,4.884,34.736,-0.0036610403354,0.68544,2.399067,22.5348998733,2.7,1.38,0.276,10.4698017123,0.00103103814317,0.28725862069,27.4806754614,22.1214331075,17.6509834851
2016-03-11 18:06:44,51.5574,-36.03,24.0,4.884,34.736,-0.00366104033539,0.672,2.418894,20.1866262642,3.4,1.89,0.275,10.4674477065,0.0010288489658,0.281465517241,27.4807590155,22.0438880666,17.6147583278
2016-03-11 18:06:44,51.5574,-36.03,26.0,4.885,34.736,-0.00366104033541,0.672,2.425503,17.9794707677,2.5,1.47,0.274,10.4671114739,0.000976310716345,0.281465517241,27.480728061,20.1828781944,16.7453877693
2016-03-11 18:06:44,51.5574,-36.03,28.0,4.885,34.736,-0.00366104033534,0.67008,2.392458,16.3295399639,2.6,1.27,0.274,10.4671114739,0.00100477002218,0.280637931034,27.4808116321,21.1909637255,17.216314815
2016-03-11 18:06:44,51.5574,-36.03,30.0,4.885,34.736,-0.00366104033531,0.71424,2.425503,14.8603767728,2.1,0.99,0.276,10.4627416744,0.000993824135318,0.299672413793,27.4808952099,20.8032385212,17.0351890282
2016-03-11 18:06:44,51.5574,-36.03,32.0,4.885,34.735,-0.00366104033523,0.68736,2.418894,13.2044772271,2.4,1.57,0.274,10.4684564853,0.00101134028088,0.288086206897,27.4801400625,21.4236954292,17.325035405
2016-03-11 18:06:44,51.5574,-36.03,34.0,4.886,34.735,-0.0036610403352,0.68352,2.412285,11.6538833425,2.0,0.94,0.276,10.4648254489,0.00103542323928,0.286431034483,27.4800633888,22.276761982,17.7235453519
2016-03-11 18:06:44,51.5574,-36.03,36.0,4.886,34.736,-0.00366104033517,0.6912,2.425503,10.2930101834,2.3,0.83,0.276,10.4630777321,0.00101790709375,0.28974137931,27.4808942152,21.6563050749,17.4336989755
2016-03-11 18:06:44,51.5574,-36.03,38.0,4.886,34.736,-0.00366104033516,0.67776,2.425503,8.8809763792,2.1,0.72,0.275,10.4645565457,0.000993826142663,0.283948275862,27.4809320704,20.8033096254,17.0352222445
2016-03-11 18:06:44,51.5574,-36.03,40.0,4.886,34.736,-0.00366104033511,0.75648,2.405676,7.7946653487,2.0,0.86,0.273,10.461061588,0.000987258610549,0.317879310345,27.4809699322,20.5706745029,16.9265467725
2016-03-11 18:06:44,51.5574,-36.03,42.0,4.886,34.736,-0.00366104033508,0.69312,2.418894,7.03706146283,2.0,0.43,0.276,10.4573665814,0.00101352873901,0.290568965517,27.4810130189,21.5012149931,17.3612486608
2016-03-11 18:06:44,51.5574,-36.03,43.9,4.886,34.736,-0.00366104033508,0.72192,2.392458,6.24449780282,2.1,0.18,0.274,10.4546803257,0.000998204497407,0.302982758621,27.4810539574,20.9583997071,17.1076725593
2016-03-11 18:06:44,51.5574,-36.03,46.0,4.886,34.736,-0.00366104033513,0.69888,2.412285,5.54359696524,2.0,0.29,0.27,10.4498740752,0.00101790709375,0.293051724138,27.4810992122,21.6563050749,17.4336989755
2016-03-11 18:06:44,51.5574,-36.03,48.0,4.885,34.736,-0.00366104033528,0.6912,2.418894,4.91901075657,2.1,0.36,0.273,10.4452852005,0.0010025808448,0.28974137931,27.4812568075,21.1134186847,17.1800896577
2016-03-11 18:06:44,51.5574,-36.03,50.0,4.886,34.736,-0.00366104033518,0.7104,2.399067,4.49395106371,2.1,0.48,0.271,10.4404709249,0.000987258610549,0.298017241379,27.4811854322,20.5706745029,16.9265467725
2016-03-11 18:06:44,51.5574,-36.03,52.0,4.884,34.736,-0.00366104033549,0.66432,2.432112,3.9243625485,2.0,0.28,0.271,10.4422675734,0.00101790307894,0.278155172414,27.4814471924,21.6561628623,17.433632541
2016-03-11 18:06:44,51.5574,-36.03,54.0,4.885,34.736,-0.0036610403354,0.66624,2.425503,3.47414887181,2.0,0.39,0.274,10.4422675734,0.00100039166743,0.278982758621,27.4813655341,21.0358736438,17.1438645003
2016-03-11 18:06:44,51.5574,-36.03,56.0,4.885,34.736,-0.00366104033535,0.73344,2.418894,3.06145300151,2.0,0.37,0.271,10.4429380633,0.000965364829486,0.307948275862,27.4813983524,19.7951529901,16.5642619825
2016-03-11 18:06:44,51.5574,-36.03,58.0,4.885,34.736,-0.00366104033526,0.6624,2.425503,2.6628263086,2.0,0.37,0.272,10.4405915832,0.00102885097326,0.277327586207,27.4814311774,22.0439591749,17.614791546
2016-03-11 18:06:44,51.5574,-36.03,60.0,4.886,34.736,-0.00366104033524,0.70464,2.425503,2.34861468008,2.0,0.52,0.276,10.4432733284,0.000982880255805,0.295534482759,27.4813495416,20.4155844211,16.8540964577
2016-03-11 18:06:44,51.5574,-36.03,62.0,4.886,34.736,-0.00366104033526,0.65088,2.412285,2.04079813219,2.0,0.33,0.271,10.4426028117,0.00101571791638,0.272362068966,27.4813823834,21.578760034,17.3974738182
2016-03-11 18:06:44,51.5574,-36.03,64.0,4.886,34.736,-0.0036610403352,0.68544,2.399067,1.81483861642,2.0,0.29,0.271,10.4402564254,0.00100258285215,0.28725862069,27.4814152318,21.1134897889,17.180122874
2016-03-11 18:06:44,51.5574,-36.03,66.0,4.887,34.736,-0.0036610403351,0.6912,2.425503,1.60294827806,2.1,0.2,0.272,10.4436086069,0.00100477403675,0.28974137931,27.4813336185,21.1911059298,17.2163812457
2016-03-11 18:06:44,51.5574,-36.03,68.0,4.887,34.736,-0.00366104033511,0.66432,2.412285,1.41109585901,2.0,0.25,0.275,10.4419323486,0.00101790910098,0.278155172414,27.4813664838,21.6563761749,17.4337321899
2016-03-11 18:06:44,51.5574,-36.03,70.0,4.887,34.736,-0.0036610403351,0.71232,2.412285,1.24397108509,2.0,0.07,0.274,10.4422675734,0.00101790910098,0.298844827586,27.4813993557,21.6563761749,17.4337321899
2016-03-11 18:06:44,51.5574,-36.03,72.0,4.887,34.736,-0.00366104033502,0.68352,2.412285,1.09517887565,2.0,0.15,0.272,10.4459559319,0.00101134156887,0.286431034483,27.4814322343,21.4237410524,17.3250567178
2016-03-11 18:06:44,51.5574,-36.03,74.0,4.888,34.736,-0.00366104033498,0.67392,2.412285,0.975804037134,2.1,0.1,0.271,10.4446815882,0.000976316738032,0.282293103448,27.4813506536,20.1830914946,16.7454874125
2016-03-11 18:06:44,51.5574,-36.03,76.0,4.888,34.736,-0.00366104033498,0.68928,2.438721,0.85941356958,2.1,0.22,0.271,10.4402564254,0.00103761370444,0.288913793103,27.481383549,22.3543526386,17.7597918186
2016-03-11 18:06:44,51.5574,-36.03,78.0,4.889,34.736,-0.00366104033489,0.68352,2.425503,0.790773037432,2.0,0.19,0.273,10.4402564254,0.0010091564056,0.286431034483,27.4812979164,21.3463381992,17.2888979835
2016-03-11 18:06:44,51.5574,-36.03,80.0,4.888,34.736,-0.00366104033498,0.69696,2.412285,0.702947263381,2.0,0.19,0.272,10.4409267545,0.00101572193072,0.292224137931,27.4814412311,21.57890223,17.397540245
2016-03-11 18:06:44,51.5574,-36.03,82.0,4.888,34.736,-0.00366104033502,0.672,2.425503,0.65263929572,2.0,0.14,0.271,10.4387818903,0.00098726262489,0.281465517241,27.4814700821,20.5708166989,16.9266131993
2016-03-11 18:06:44,51.5574,-36.03,84.0,4.888,34.736,-0.00366104033495,0.672,2.425503,0.594657231298,2.1,0.12,0.275,10.43824576,0.00100915439861,0.281465517241,27.4814989398,21.3462671074,17.2888647729
2016-03-11 18:06:44,51.5574,-36.03,86.0,4.889,34.736,-0.00366104033487,0.67392,2.399067,0.5473336346,2.0,0.22,0.274,10.4365705739,0.00101353476035,0.282293103448,27.4814133479,21.501428281,17.3613482982
