datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,c_su,o2_c,bbp,chla_adj,sigma,poc,cphyto
2017-03-22 06:07:36,46.7279,-26.3347,0.5,12.548,35.582,-0.00366103903754,0.74496,2.04879,-0.0333396870429,10.0,nan,0.668,11.7577678885,0.000979779818071,0.312913793103,26.9374698704,20.3057607157,16.8027923257
2017-03-22 06:07:36,46.7279,-26.3347,2.0,12.57,35.572,-0.0036610390383,0.74112,2.035572,-0.032487009625,9.3,nan,0.667,11.7543080543,0.000946994279482,0.31125862069,26.9254117662,19.1444313678,16.2602774478
2017-03-22 06:07:36,46.7279,-26.3347,4.0,12.573,35.573,-0.00366103903791,0.7584,2.055399,-0.0329133483339,6.1,nan,0.668,11.7558663755,0.000920725260727,0.318706896552,26.9256544766,18.2139301855,15.8255939221
2017-03-22 06:07:36,46.7279,-26.3347,6.0,12.576,35.573,-0.0036610390378,0.78144,2.062008,-0.032487009625,3.9,2.12,0.667,11.7549313508,0.00096889080767,0.328637931034,26.9251216029,19.9200501893,16.6226076955
2017-03-22 06:07:36,46.7279,-26.3347,8.0,12.573,35.573,-0.00366103903817,0.76032,2.062008,-0.032487009625,5.1,2.28,0.668,11.7524384211,0.000962319630788,0.319534482759,26.9257752563,19.6872859618,16.513871912
2017-03-22 06:07:36,46.7279,-26.3347,10.0,12.573,35.573,-0.003661039038,0.79488,2.04879,-0.0329133483339,3.7,1.64,0.667,11.7521268529,0.000944806211815,0.334431034483,26.9258356576,19.0669256349,16.2240706531
2017-03-22 06:07:36,46.7279,-26.3347,12.0,12.574,35.573,-0.00366103903797,0.79872,2.04879,-0.032487009625,3.1,1.39,0.668,11.7525942092,0.000951374958948,0.336086206897,26.9256866228,19.2996037958,16.3327662306
2017-03-22 06:07:36,46.7279,-26.3347,14.0,12.574,35.573,-0.003661039038,0.7584,2.022354,-0.032487009625,4.0,1.77,0.667,11.7434072716,0.00104332040856,0.318706896552,26.9257353285,22.5564955119,17.8542228398
2017-03-22 06:07:36,46.7279,-26.3347,16.0,12.572,35.572,-0.00366103903827,0.7584,2.035572,-0.0329133483339,3.2,1.45,0.665,11.7413064794,0.000968888483678,0.318706896552,26.9254039244,19.9199678688,16.6225692395
2017-03-22 06:07:36,46.7279,-26.3347,18.0,12.571,35.572,-0.00366103903841,0.78912,2.022354,-0.0329133483339,3.3,1.4,0.665,11.742084494,0.000953563026884,0.331948275862,26.9256503234,19.3771095383,16.3689730297
2017-03-22 06:07:36,46.7279,-26.3347,20.0,12.572,35.572,-0.00366103903824,0.77184,2.04879,-0.032487009625,2.4,1.4,0.667,11.740917497,0.000960131774191,0.3245,26.9255013502,19.6097877054,16.47766861
2017-03-22 06:07:36,46.7279,-26.3347,22.0,12.575,35.573,-0.00366103903799,0.78912,2.035572,-0.032487009625,2.6,1.51,0.666,11.7381950862,0.000962322060728,0.331948275862,26.9257619296,19.6873720351,16.5139121212
2017-03-22 06:07:36,46.7279,-26.3347,23.9,12.569,35.571,-0.00366103903886,0.7392,2.028963,-0.032060670916,2.9,1.43,0.695,11.7358622398,0.0012534804321,0.310431034483,26.9254711651,30.0007838658,21.3318213309
2017-03-22 06:07:36,46.7279,-26.3347,26.0,12.562,35.57,-0.00366103903981,0.76608,2.028963,-0.032487009625,1.9,0.72,0.663,11.7343073413,0.000922908674872,0.322017241379,26.9261608985,18.2912710813,15.8617237132
2017-03-22 06:07:36,46.7279,-26.3347,28.0,12.559,35.569,-0.00366103904026,0.7584,2.042181,-0.032487009625,2.2,0.93,0.665,11.7325195368,0.000929475094569,0.318706896552,26.9260560853,18.5238667998,15.9703807777
2017-03-22 06:07:36,46.7279,-26.3347,30.0,12.564,35.57,-0.00366103903966,0.77568,2.042181,-0.032060670916,2.2,0.65,0.665,11.7323640921,0.000940424525785,0.326155172414,26.925921968,18.9117175523,16.1515652143
2017-03-22 06:07:36,46.7279,-26.3347,32.0,12.552,35.567,-0.00366103904148,0.75264,2.028963,-0.0329133483339,1.7,0.48,0.664,11.7242069794,0.000929471650638,0.316224137931,26.9260274662,18.5237448089,15.9703237896
2017-03-22 06:07:36,46.7279,-26.3347,34.0,12.557,35.568,-0.00366103904061,0.74496,2.028963,-0.0329133483339,2.2,0.9,0.663,11.7323640921,0.000925096843241,0.312913793103,26.9258776788,18.3687803813,15.8979321742
2017-03-22 06:07:36,46.7279,-26.3347,36.0,12.557,35.568,-0.00366103904039,0.75072,2.035572,-0.032487009625,1.7,0.85,0.665,11.7287895987,0.000953556149072,0.315396551724,26.9259397093,19.3768659124,16.3688592199
2017-03-22 06:07:36,46.7279,-26.3347,38.0,12.559,35.569,-0.00366103904031,0.78144,2.062008,-0.0329133483339,1.8,0.65,0.667,11.7300327413,0.000918529207711,0.328637931034,26.9263823329,18.1361415955,15.7892549908
2017-03-22 06:07:36,46.7279,-26.3347,39.9,12.566,35.57,-0.00366103903923,0.77952,2.04879,-0.032060670916,1.8,1.02,0.666,11.7292557572,0.000944805312086,0.327810344828,26.9258340876,19.0668937647,16.224055765
2017-03-22 06:07:36,46.7279,-26.3347,42.0,12.567,35.57,-0.00366103903906,0.77376,2.028963,-0.0329133483339,1.6,0.51,0.665,11.7284788396,0.000944806527721,0.325327586207,26.9257019046,19.0669368249,16.2240758805
2017-03-22 06:07:36,46.7279,-26.3347,44.0,12.559,35.569,-0.00366103904002,0.76608,2.035572,-0.032487009625,1.7,0.41,0.663,11.7281680911,0.000905394143481,0.322017241379,26.9265688914,17.6708713504,15.5719040467
2017-03-22 06:07:36,46.7279,-26.3347,46.0,12.559,35.568,-0.00366103904048,0.76032,2.042181,-0.032487009625,1.6,0.28,0.667,11.7222658885,0.000944801872413,0.319534482759,26.9258555661,19.0667719246,16.2239988474
2017-03-22 06:07:36,46.7279,-26.3347,48.0,12.559,35.568,-0.00366103904016,0.74688,2.035572,-0.032060670916,1.7,0.3,0.663,11.7242069794,0.000931666808183,0.31374137931,26.9259178342,18.6015016795,16.0066479032
2017-03-22 06:07:36,46.7279,-26.3347,50.0,12.564,35.569,-0.0036610390396,0.76032,2.022354,-0.0329133483339,1.6,0.37,0.668,11.7245952473,0.000988588964085,0.319534482759,26.9257681908,20.6177982858,16.9485606425
2017-03-22 06:07:36,46.7279,-26.3347,52.0,12.567,35.57,-0.00366103903916,0.7776,2.04879,-0.0329133483339,1.6,0.23,0.663,11.7284788396,0.000940428172978,0.326982758621,26.9260043115,18.9118467432,16.1516255658
2017-03-22 06:07:36,46.7279,-26.3347,54.0,12.563,35.569,-0.0036610390398,0.7584,2.055399,-0.032060670916,1.7,0.26,0.667,11.7234304933,0.000933858313889,0.318706896552,26.92607201,18.6791291946,16.0429115884
2017-03-22 06:07:36,46.7279,-26.3347,56.0,12.563,35.569,-0.0036610390396,0.75456,2.04879,-0.032487009625,1.6,0.19,0.665,11.7245952473,0.00104769553721,0.317051724138,26.9261251705,22.7114713192,17.9266197713
2017-03-22 06:07:36,46.7279,-26.3347,58.0,12.569,35.57,-0.00366103903877,0.78144,2.04879,-0.032060670916,1.6,0.18,0.664,11.7257601507,0.000925106362361,0.328637931034,26.9257687707,18.3691175676,15.8980896907
2017-03-22 06:07:36,46.7279,-26.3347,60.0,12.567,35.57,-0.00366103903901,0.768,2.028963,-0.0329133483339,1.6,0.28,0.667,11.721101433,0.000938238995607,0.322844827586,26.9262170588,18.8343017024,16.1154004085
2017-03-22 06:07:36,46.7279,-26.3347,62.0,12.569,35.57,-0.00366103903898,0.77952,2.022354,-0.0329133483339,1.6,0.14,0.663,11.720092359,0.000960133200308,0.327810344828,26.9258751962,19.6098382213,16.4776922085
