datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,c_su,o2_c,bbp,chla_adj,sigma,poc,cphyto
2016-06-03 20:30:25,51.5571,-32.4322,0.2,10.646,35.091,-0.00366103936193,2.63808,2.31315,135.37098161,11.7,nan,0.449,12.1311915367,0.00239933043709,1.1880862069,26.9129445006,70.5890827425,40.2926407157
2016-06-03 20:30:25,51.5571,-32.4322,2.0,10.644,35.093,-0.00366103935897,2.78976,2.286714,95.2209600301,9.2,nan,0.462,12.1335131635,0.00229643113814,1.1880862069,26.914904698,66.944183775,38.5899265613
2016-06-03 20:30:25,51.5571,-32.4322,4.0,10.644,35.092,-0.00366103935853,2.8128,2.31315,69.4978140232,10.7,nan,0.451,12.1351370228,0.00240370341605,1.20422413793,26.9141763795,70.7439824034,40.3650020753
2016-06-03 20:30:25,51.5571,-32.4322,6.0,10.644,35.092,-0.00366103935873,2.76096,2.306541,53.421007646,7.1,nan,0.464,12.1305909303,0.00242778436714,1.18187931034,26.9142274655,71.5969778529,40.7634788063
2016-06-03 20:30:25,51.5571,-32.4322,8.0,10.644,35.092,-0.00366103935903,2.80128,2.319759,40.1725322641,5.4,2.22,0.453,12.129454754,0.00225265017741,1.19925862069,26.9142785591,65.3933745842,37.8654662173
2016-06-03 20:30:25,51.5571,-32.4322,10.0,10.644,35.092,-0.00366103935921,2.8992,2.299932,30.0610571031,3.0,1.41,0.444,12.1241814663,0.00228986619273,1.24146551724,26.9143296604,66.7116402788,38.4812938925
2016-06-03 20:30:25,51.5571,-32.4322,12.1,10.644,35.092,-0.00366103935942,2.88,2.332977,23.257543985,4.2,2.36,0.444,12.114048922,0.00238181164234,1.23318965517,26.9143682858,69.9685319949,40.0027505017
2016-06-03 20:30:25,51.5571,-32.4322,14.0,10.643,35.093,-0.00366103935996,2.87616,2.299932,18.5439432184,4.1,1.74,0.443,12.1065984168,0.00237305095144,1.23153448276,26.9153603188,69.6582108018,39.8577839903
2016-06-03 20:30:25,51.5571,-32.4322,16.1,10.643,35.093,-0.0036610393604,2.90112,2.306541,15.0697090789,3.6,1.58,0.447,12.0907454926,0.00239713190252,1.24229310345,26.9153989559,70.5112062512,40.2562607213
2016-06-03 20:30:25,51.5571,-32.4322,18.0,10.634,35.096,-0.00366103936238,2.8896,2.346195,12.515940212,3.4,1.67,0.432,12.0569785643,0.0023577063925,1.23732758621,26.9193707363,69.114675835,39.6038716899
2016-06-03 20:30:25,51.5571,-32.4322,20.0,10.617,35.103,-0.00366103936575,2.96832,2.299932,10.4290122315,2.9,1.65,0.382,12.0057970785,0.00240582644424,1.27125862069,26.9278810126,70.819184308,40.4001326368
2016-06-03 20:30:25,51.5571,-32.4322,22.0,10.543,35.136,-0.00366103937785,3.07968,2.31315,8.79656131482,2.2,1.34,0.308,11.930513804,0.0025172854034,1.31925862069,26.9668112615,74.7672835594,42.2444867707
2016-06-03 20:30:25,51.5571,-32.4322,24.0,10.451,35.152,-0.00366103939243,2.46144,2.326368,7.62626155865,2.6,1.58,0.284,11.8580478099,0.00204863029091,1.05277586207,26.9956063017,58.1665821647,34.4894709283
2016-06-03 20:30:25,51.5571,-32.4322,26.0,10.407,35.152,-0.0036610393993,2.14656,2.31315,6.64909323765,2.1,1.16,0.262,11.8159083733,0.0019412982385,0.917051724138,27.0034339382,54.3646662042,32.7134063028
