datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,c_su,o2_c,bbp,chla_adj,sigma,poc,cphyto
2016-02-29 11:38:06,52.111,-37.0013,0.2,5.514,34.727,-0.00366104022517,0.33408,2.451939,182.963171695,12.2,nan,0.227,10.5091370424,0.000802440643208,0.205327586207,27.398975876,14.0240524637,13.8682930023
2016-02-29 11:38:06,52.111,-37.0013,2.0,5.524,34.724,-0.00366104022502,0.31872,2.432112,166.79981856,11.7,nan,0.228,10.5168855265,0.000791522228319,0.205327586207,27.3954057902,13.6373003715,13.6876218047
2016-02-29 11:38:06,52.111,-37.0013,3.9,5.526,34.724,-0.00366104022522,0.35328,2.451939,139.320157072,7.5,nan,0.227,10.5109349208,0.000789336917217,0.205327586207,27.3951856345,13.5598922817,13.651460624
2016-02-29 11:38:06,52.111,-37.0013,6.0,5.523,34.723,-0.00366104022557,0.39552,2.471766,116.282518593,7.7,nan,0.228,10.508907266,0.000806847247712,0.205327586207,27.3947861915,14.1801432084,13.9412107766
2016-02-29 11:38:06,52.111,-37.0013,8.0,5.514,34.723,-0.00366104022743,0.42624,2.478375,100.735651231,5.2,1.87,0.226,10.5072179267,0.000771803005073,0.205327586207,27.3959075445,12.9388060457,13.3613202567
2016-02-29 11:38:06,52.111,-37.0013,10.0,5.511,34.722,-0.00366104022736,0.47616,2.458548,86.7167818019,4.6,2.4,0.226,10.5041779702,0.000848421120883,0.205327586207,27.3955063491,15.6527729439,14.6291495966
2016-02-29 11:38:06,52.111,-37.0013,12.0,5.517,34.723,-0.00366104022632,0.51456,2.484984,76.1938897866,3.6,1.61,0.227,10.5062044859,0.000918483691567,0.213603448276,27.3955671367,18.1345293227,15.7885018178
2016-02-29 11:38:06,52.111,-37.0013,14.0,5.517,34.723,-0.00366104022677,0.53376,2.438721,66.7973846405,3.8,1.53,0.229,10.5059747896,0.000798078936127,0.221879310345,27.3955672062,13.8695520755,13.7961181628
2016-02-29 11:38:06,52.111,-37.0013,16.0,5.516,34.723,-0.00366104022668,0.56832,2.44533,59.1441784754,2.5,1.71,0.229,10.5028272308,0.000802455356787,0.236775862069,27.3956890703,14.0245736481,13.8685364735
2016-02-29 11:38:06,52.111,-37.0013,18.0,5.516,34.723,-0.00366104022675,0.61248,2.471766,52.3346966155,3.0,1.52,0.226,10.5046237618,0.000861563145821,0.255810344828,27.3956891495,16.1182897513,14.8466157223
2016-02-29 11:38:06,52.111,-37.0013,20.0,5.514,34.722,-0.00366104022707,0.59712,2.44533,45.6437369166,2.7,1.14,0.227,10.5045156889,0.000787129958029,0.249189655172,27.3951414188,13.4817173733,13.6149412241
2016-02-29 11:38:06,52.111,-37.0013,22.0,5.519,34.723,-0.00366104022643,0.59712,2.471766,39.9806798451,2.5,0.93,0.226,10.4978718746,0.000815596222924,0.249189655172,27.3954061528,14.4900494084,14.0859834241
2016-02-29 11:38:06,52.111,-37.0013,24.0,5.519,34.723,-0.00366104022637,0.57792,2.465157,35.3907173041,2.2,1.29,0.227,10.5004639585,0.000815596222924,0.240913793103,27.3954884519,14.4900494084,14.0859834241
2016-02-29 11:38:06,52.111,-37.0013,26.0,5.519,34.723,-0.0036610402265,0.59328,2.471766,31.3260040526,2.4,1.11,0.227,10.5011391114,0.000789326094465,0.247534482759,27.3955707579,13.5595089181,13.6512815357
2016-02-29 11:38:06,52.111,-37.0013,28.0,5.519,34.723,-0.00366104022653,0.58752,2.465157,27.9745554613,2.1,0.95,0.231,10.4991138151,0.000802461158695,0.245051724138,27.3956530709,14.0247791633,13.8686324799
2016-02-29 11:38:06,52.111,-37.0013,30.0,5.52,34.723,-0.00366104022646,0.6048,2.471766,25.0780102724,2.0,0.66,0.229,10.4990463136,0.00080903062455,0.2525,27.3956135942,14.2574827828,13.9773399503
2016-02-29 11:38:06,52.111,-37.0013,32.0,5.521,34.723,-0.00366104022645,0.57792,2.471766,22.4125406638,1.9,0.73,0.227,10.4939177855,0.000791519139202,0.240913793103,27.395533903,13.6371909488,13.6875706879
2016-02-29 11:38:06,52.111,-37.0013,34.0,5.52,34.723,-0.00366104022664,0.60288,2.458548,20.2186016673,2.0,0.65,0.228,10.4949972158,0.000793706382948,0.251672413793,27.3956978274,13.7146674968,13.7237638488
2016-02-29 11:38:06,52.111,-37.0013,36.0,5.519,34.723,-0.00366104022705,0.62592,2.471766,18.341005993,1.9,1.1,0.227,10.4944574833,0.000804650336066,0.261603448276,27.39586174,14.1023242041,13.9048576373
2016-02-29 11:38:06,52.111,-37.0013,38.0,5.518,34.723,-0.00366104022738,0.56832,2.471766,16.9149030114,2.0,0.77,0.227,10.4884283285,0.000793702515353,0.236775862069,27.3960256405,13.7145304988,13.7236998502
2016-02-29 11:38:06,52.111,-37.0013,40.0,5.518,34.723,-0.00366104022768,0.57216,2.465157,15.7147595456,2.0,0.36,0.227,10.4825921264,0.000798080870097,0.238431034483,27.3960677738,13.8696205806,13.7961501649
2016-02-29 11:38:06,52.111,-37.0013,42.0,5.517,34.723,-0.00366104022809,0.5952,2.471766,14.1492438062,1.9,0.23,0.228,10.4793590249,0.000835294951445,0.248362068966,27.3962359294,15.1878177701,14.411945838
2016-02-29 11:38:06,52.111,-37.0013,44.0,5.516,34.722,-0.00366104022854,0.58368,2.478375,12.1343670675,1.9,0.29,0.226,10.4798977888,0.000822160664437,0.243396551724,27.3956127116,14.7225750557,14.1946077548
2016-02-29 11:38:06,52.111,-37.0013,46.0,5.512,34.721,-0.00366104022967,0.57216,2.465157,9.97879855485,1.9,0.2,0.225,10.4688600307,0.000839669057466,0.238431034483,27.3953545542,15.3427573536,14.4843258475
2016-02-29 11:38:06,52.111,-37.0013,48.0,5.485,34.72,-0.00366104023434,0.57216,2.478375,8.3877024929,1.9,0.27,0.223,10.4586428542,0.000793646770203,0.238431034483,27.3978905027,13.7125558941,13.7227774138
2016-02-29 11:38:06,52.111,-37.0013,50.0,5.465,34.717,-0.00366104023735,0.58752,2.491593,7.18329564001,1.9,0.12,0.222,10.4516593159,0.000797994487753,0.245051724138,27.3979871843,13.8665607452,13.7947207632
2016-02-29 11:38:06,52.111,-37.0013,52.0,5.426,34.716,-0.00366104024419,0.5856,2.478375,6.28244194792,1.9,0.28,0.224,10.4414630563,0.000778218864244,0.244224137931,27.4019469532,13.1660686093,13.4674859384
2016-02-29 11:38:06,52.111,-37.0013,54.0,5.403,34.714,-0.003661040248,0.56832,2.504811,5.54103893299,1.8,0.12,0.22,10.4382457599,0.000762855302365,0.236775862069,27.4031722505,12.6218605204,13.2132591892
2016-02-29 11:38:06,52.111,-37.0013,56.0,5.387,34.713,-0.00366104025105,0.56832,2.504811,5.07632974019,1.9,0.16,0.22,10.432658644,0.00077815109399,0.236775862069,27.4043416352,13.1636680513,13.466364518
2016-02-29 11:38:06,52.111,-37.0013,58.0,5.364,34.712,-0.00366104025557,0.56448,2.498202,4.78386138582,1.9,0.14,0.217,10.4302079203,0.000727757879497,0.235120689655,27.4063477196,11.3786396075,12.6324886756
2016-02-29 11:38:06,52.111,-37.0013,60.0,5.318,34.71,-0.00366104026285,0.55104,2.491593,4.40484627353,1.9,0.12,0.217,10.4200377196,0.000758321913769,0.229327586207,27.4103048403,12.4612788295,13.1382434698
2016-02-29 11:38:06,52.111,-37.0013,62.0,5.302,34.709,-0.00366104026554,0.53952,2.51142,3.94098975815,1.9,0.21,0.217,10.4160265661,0.00076486084327,0.224362068966,27.411457753,12.6929007903,13.2464456435
2016-02-29 11:38:06,52.111,-37.0013,64.0,5.276,34.708,-0.00366104026993,0.53376,2.498202,3.54278940396,1.8,0.18,0.217,10.4072087922,0.000740731653191,0.221879310345,27.4137971363,11.8381966193,12.8471706834
2016-02-29 11:38:06,52.111,-37.0013,66.0,5.251,34.707,-0.00366104027416,0.55872,2.498202,3.14714708201,1.9,0.15,0.233,10.4008017009,0.000731928592357,0.232637931034,27.4160098206,11.5263745985,12.7015030605
2016-02-29 11:38:06,52.111,-37.0013,68.0,5.198,34.705,-0.00366104028368,0.53376,2.51142,2.74937306653,1.9,0.08,0.213,10.390933715,0.000740586476263,0.221879310345,27.4207311278,11.8330541622,12.8447683852
2016-02-29 11:38:06,52.111,-37.0013,70.0,5.156,34.704,-0.00366104029012,0.5088,2.531247,2.3733423252,1.9,0.05,0.214,10.3786816435,0.000720803747159,0.211120689655,27.4249196576,11.1323103319,12.5174159814
