datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,c_su,o2_c,bbp,chla_adj,sigma,poc,cphyto
2016-07-22 17:27:07,49.9243,-31.4061,0.3,14.592,35.192,-0.00366103872462,0.33792,2.134707,862.869812226,9.2,nan,0.469,12.8547321065,0.0021783417456,0.494155172414,26.2129629035,62.7612213126,36.6358561041
2016-07-22 17:27:07,49.9243,-31.4061,2.0,14.577,35.197,-0.00366103871763,0.37824,2.154534,551.430664326,8.0,nan,0.499,12.8637928313,0.00213015193657,0.494155172414,26.2201238061,61.0542418972,35.8384408567
2016-07-22 17:27:07,49.9243,-31.4061,4.0,14.573,35.198,-0.00366103871585,0.44736,2.161143,484.657922062,5.7,nan,0.478,12.8606372668,0.00218487476406,0.494155172414,26.221831898,62.9926338926,36.7439604656
2016-07-22 17:27:07,49.9243,-31.4061,6.0,14.575,35.198,-0.00366103871603,0.53184,2.167752,422.709202291,6.0,2.13,0.47,12.858534127,0.00233374087086,0.494155172414,26.2214723751,68.2657691276,39.2073050143
2016-07-22 17:27:07,49.9243,-31.4061,8.0,14.554,35.198,-0.00366103872009,0.61248,2.11488,316.018793044,4.0,2.0,0.477,12.8445248365,0.00215639600762,0.494155172414,26.2260787878,61.983859382,36.2727115632
2016-07-22 17:27:07,49.9243,-31.4061,10.0,14.54,35.197,-0.00366103872263,0.69888,2.134707,269.170990346,3.6,1.61,0.474,12.8354296405,0.00219578936398,0.494155172414,26.2283997755,63.3792508509,36.9245685354
2016-07-22 17:27:07,49.9243,-31.4061,12.0,14.526,35.196,-0.0036610387256,0.83328,2.128098,224.359381322,2.9,1.08,0.467,12.8234614852,0.00234464157157,0.494155172414,26.2307104613,68.6518937483,39.3876830887
2016-07-22 17:27:07,49.9243,-31.4061,14.0,14.503,35.195,-0.00366103872913,0.93888,2.194188,192.367777276,2.7,1.18,0.47,12.8095899576,0.00213664859142,0.494155172414,26.2349572367,61.2843664054,35.9459434956
2016-07-22 17:27:07,49.9243,-31.4061,16.0,14.47,35.192,-0.00366103873512,0.99264,2.187579,155.561103852,2.4,1.13,0.451,12.790081365,0.00210159529505,0.494155172414,26.2398055519,60.0427085413,35.3659031601
2016-07-22 17:27:07,49.9243,-31.4061,18.0,14.445,35.189,-0.00366103874003,1.05408,2.18097,132.076662406,2.0,0.77,0.443,12.7674867339,0.00204903676167,0.494155172414,26.2429253284,58.1809801717,34.4961969557
2016-07-22 17:27:07,49.9243,-31.4061,20.0,14.41,35.186,-0.00366103874524,1.0656,2.207406,112.990331082,2.0,0.84,0.441,12.7430398931,0.00203149464155,0.494155172414,26.2481832037,57.559603193,34.2059207679
2016-07-22 17:27:07,49.9243,-31.4061,22.0,14.402,35.186,-0.0036610387472,1.14048,2.220624,87.6713541713,2.0,0.65,0.438,12.7269492417,0.00202272962921,0.494155172414,26.2500121866,57.2491289259,34.060882748
2016-07-22 17:27:07,49.9243,-31.4061,24.0,14.397,35.187,-0.00366103874926,1.1904,2.233842,76.6794895762,1.7,0.46,0.417,12.7001393793,0.00198550590245,0.504913793103,26.2519696351,55.9305900768,33.4449274687
2016-07-22 17:27:07,49.9243,-31.4061,26.0,14.357,35.192,-0.00366103875801,1.21344,2.24706,52.1603240835,1.7,0.82,0.407,12.6463829499,0.00185191186368,0.514844827586,26.2645068354,51.1984220351,31.2342956852
2016-07-22 17:27:07,49.9243,-31.4061,28.0,14.251,35.209,-0.0036610387745,1.43424,2.233842,51.1115308594,1.7,0.44,0.403,12.5916818642,0.00177951514527,0.610017241379,26.3003684938,48.6339854757,30.0363194267
2016-07-22 17:27:07,49.9243,-31.4061,30.0,14.181,35.224,-0.00366103878596,1.60512,2.260278,38.3328807349,1.6,0.43,0.398,12.5576519249,0.00170278222549,0.683672413793,26.3269490246,45.9159519912,28.7665903814
2016-07-22 17:27:07,49.9243,-31.4061,32.0,14.072,35.279,-0.00366103880375,1.64736,2.253669,36.4169145767,1.7,0.37,0.403,12.5031176099,0.00168501411855,0.701879310345,26.3925957324,45.2865701071,28.4725747031
2016-07-22 17:27:07,49.9243,-31.4061,34.0,13.973,35.334,-0.00366103881948,1.72032,2.260278,31.7259097617,1.7,0.14,0.399,12.4270903503,0.00239406252319,0.733327586207,26.4560483102,70.4024826964,40.2054705245
2016-07-22 17:27:07,49.9243,-31.4061,36.0,13.907,35.35,-0.00366103883077,1.77984,2.253669,24.0270853547,1.6,0.15,0.394,12.3347317947,0.00178754857631,0.758982758621,26.4823603716,48.9185456702,30.1692516905
2016-07-22 17:27:07,49.9243,-31.4061,38.0,13.823,35.355,-0.00366103884533,1.62624,2.253669,16.4118233348,1.5,0.24,0.384,12.2239037992,0.00158385090503,0.692775862069,26.5038978959,41.703166758,26.7985882201
