datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,c_su,o2_c,bbp,chla_adj,sigma,poc,cphyto
2016-06-03 11:18:12,51.5247,-32.4929,0.2,10.749,35.107,-0.00366103934591,1.21728,2.260278,332.347991937,10.4,nan,0.444,12.1240030381,0.00224837894317,1.07677586207,26.9070519764,65.2420789248,37.7947884665
2016-06-03 11:18:12,51.5247,-32.4929,1.9,10.742,35.109,-0.00366103934289,1.4784,2.260278,238.369723976,8.4,nan,0.442,12.1290490104,0.00223522901661,1.07677586207,26.9099055427,64.7762822264,37.5771915898
2016-06-03 11:18:12,51.5247,-32.4929,4.0,10.74,35.11,-0.00366103934291,1.94688,2.260278,172.148664003,4.8,nan,0.445,12.1245869977,0.00239503360984,1.07677586207,26.9110962988,70.4368805277,40.2215394676
2016-06-03 11:18:12,51.5247,-32.4929,6.0,10.738,35.11,-0.00366103934331,2.46144,2.273496,134.309824564,4.1,2.04,0.446,12.1232407014,0.002272436906,1.07677586207,26.9115052335,66.0942600842,38.192884802
2016-06-03 11:18:12,51.5247,-32.4929,8.0,10.737,35.11,-0.00366103934354,2.44416,2.220624,110.376022119,2.4,1.31,0.444,12.1217486488,0.00230746235828,1.07677586207,26.9117354511,67.3349316549,38.7724643907
2016-06-03 11:18:12,51.5247,-32.4929,10.0,10.744,35.11,-0.0036610393428,2.48064,2.24706,89.169082056,3.2,1.23,0.442,12.1160745479,0.00236657984487,1.07677586207,26.9105360978,69.4289912652,39.7507041088
2016-06-03 11:18:12,51.5247,-32.4929,12.0,10.743,35.11,-0.00366103934322,2.60352,2.260278,70.0281793772,3.4,1.55,0.442,12.1163176527,0.00241474036198,1.11401724138,26.9107520688,71.1349331022,40.5476346515
2016-06-03 11:18:12,51.5247,-32.4929,14.0,10.74,35.11,-0.00366103934418,2.5536,2.266887,57.9751577354,3.3,1.44,0.444,12.1059508289,0.00231403404709,1.0925,26.911325417,67.5677140159,38.8812086452
2016-06-03 11:18:12,51.5247,-32.4929,16.0,10.741,35.109,-0.00366103934447,2.56704,2.253669,47.6637297198,3.2,1.51,0.436,12.1030372416,0.00230528130726,1.09829310345,26.910404772,67.2576744656,38.7363737032
2016-06-03 11:18:12,51.5247,-32.4929,18.0,10.718,35.112,-0.00366103935004,2.73024,2.293323,37.9598343645,2.8,1.54,0.414,12.0816988141,0.00242564642045,1.16863793103,26.916886816,71.5212475052,40.7281013827
2016-06-03 11:18:12,51.5247,-32.4929,20.0,10.647,35.123,-0.00366103935986,3.03168,2.293323,31.7114142456,2.6,1.38,0.406,12.0623427249,0.00255468066762,1.29856896552,26.9381421358,76.0918986084,42.8632805461
