datetime,lat,lon,p,t,s,fdom,par,ed380,ed412,ed490,fl,chla,bbp,sigma,poc,cphyto
2016-01-14 15:39:08,45.06671066666667,-46.306371,0.5,6.921,34.076,nan,nan,nan,nan,nan,nan,1.06215,nan,26.7031435767,nan,nan
2016-01-14 15:39:08,45.06671066666667,-46.306371,0.7,6.921,34.076,1.7043,159.955257121,7.16416122563,12.2946930821,14.2678671847,0.803,1.06215,0.000955672922759,26.7031460729,19.45184627,16.4038862857
2016-01-14 15:39:08,45.06671066666667,-46.306371,1.1,6.933,34.066,1.748,145.653544538,6.57369182384,11.4716233418,13.5678858509,0.803,1.06215,0.000922367970881,26.6936416448,18.2721182645,15.8527764769
2016-01-14 15:39:08,45.06671066666667,-46.306371,1.3,6.932,34.066,3.3212,138.124199349,6.27756134689,10.9871127579,13.1447098794,0.7227,1.06215,0.000944593726981,26.6937802628,19.0593989971,16.2205545851
2016-01-14 15:39:08,45.06671066666667,-46.306371,1.5,6.933,34.066,1.5732,147.196192733,6.68547483601,11.9458655017,14.5127171769,0.7884,1.06215,0.00086680032272,26.6936466456,16.3038010314,14.9332772965
2016-01-14 15:39:08,45.06671066666667,-46.306371,1.7,6.929,34.07,2.0102,128.858044304,5.87008230663,10.573584647,13.0687477136,0.8322,1.06215,0.00103349005682,26.6973441614,22.2082847926,17.6915562403
2016-01-14 15:39:08,45.06671066666667,-46.306371,1.9,6.931,34.068,2.0102,128.858044304,5.87008230663,10.573584647,13.0687477136,0.8103,1.06215,0.000900134306604,26.6954991657,17.4845574085,15.4848675091
2016-01-14 15:39:08,45.06671066666667,-46.306371,2.1,6.92,34.066,1.6606,129.248341089,5.91073218074,10.6609521566,13.2272175135,0.876,1.06215,0.000844556316018,26.6954227908,15.515873826,14.5651971886
2016-01-14 15:39:08,45.06671066666667,-46.306371,2.3,6.926,34.067,1.748,118.146606306,5.39870175758,9.92187260079,12.6168900726,0.9855,1.06215,0.00090012978837,26.6953968855,17.4843973636,15.4847927441
2016-01-14 15:39:08,45.06671066666667,-46.306371,2.5,6.932,34.069,1.6606,118.146606306,5.39870175758,9.92187260079,12.6168900726,0.8906,1.06215,0.000866793021741,26.6961582037,16.3035424161,14.9331564844
