datetime,lat,lon,p,t,s,fdom,par,ed380,ed412,ed490,fl,chla,bbp,sigma,poc,cphyto
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,0.3,nan,nan,nan,1060.16596368,50.6786133654,89.9193374456,116.229775633,nan,2.6572,nan,nan,nan,nan
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,0.9,9.23,34.168,2.0102,1015.05403009,42.5630196455,78.1310984244,92.4107493065,0.3942,2.6572,0.0022696896016,26.4322597052,65.9969450679,38.1474241028
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,1.2,9.212,34.186,1.9228,1015.05403009,42.5630196455,78.1310984244,92.4107493065,0.365,2.6572,0.00282531055551,26.4492452525,85.6781504974,47.3414970684
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,1.5,9.163,34.23,1.9228,1188.05612118,47.6792578078,93.4983003219,124.485923792,0.3577,2.6572,0.00261401199344,26.4915530262,78.1935328316,43.8450587438
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,1.8,9.134,34.263,2.0976,1188.05612118,47.6792578078,93.4983003219,124.485923792,0.3796,2.6572,0.00253611981808,26.5220330107,75.4344361961,42.556147052
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,2.2,9.119,34.286,1.8354,1188.05612118,47.6792578078,93.4983003219,124.485923792,0.3869,2.6572,0.00269164717902,26.5424424212,80.9435263754,45.1297179272
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,2.6,9.108,34.317,1.9228,789.470305229,32.4251181016,61.4416139345,83.6070894398,0.4088,2.6572,0.00255821164087,26.5684712636,76.2169727428,42.9217089143
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,2.9,9.091,34.323,1.9228,789.470305229,32.4251181016,61.4416139345,83.6070894398,0.4234,2.6572,0.00278045115761,26.5758937435,84.0891409049,46.5991914109
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,3.3,9.059,34.324,1.8354,706.761849038,28.1885774908,56.5190391548,81.9147660177,0.4307,2.6572,0.00266927745395,26.5817984044,80.1511459739,44.7595575093
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,3.7,9.038,34.325,1.748,706.761849038,28.1885774908,56.5190391548,81.9147660177,0.4672,2.6572,0.00251366211809,26.5859389503,74.638939547,42.1845308793
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,4.1,9.019,34.325,1.6606,706.761849038,28.1885774908,56.5190391548,81.9147660177,0.4745,2.6572,0.00268034335268,26.5889736178,80.5431222386,44.9426691785
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,4.4,8.998,34.325,2.622,622.550612472,23.2398430255,48.950088225,76.1765333737,0.5256,2.6572,0.00266920579578,26.5923208482,80.1486076981,44.758371754
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,4.8,8.974,34.324,2.622,622.550612472,23.2398430255,48.950088225,76.1765333737,0.5548,2.6572,0.00259138554659,26.5953586041,77.3920588314,43.4706502521
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,5.2,8.946,34.325,2.0102,563.844696521,19.8612690716,43.5286789952,71.6231652327,0.5694,2.6572,0.00251355673956,26.6005900722,74.6352068286,42.1827871403
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,5.6,8.913,34.327,2.0976,563.844696521,19.8612690716,43.5286789952,71.6231652327,0.6497,2.6572,0.00305807781432,26.6073872233,93.9232323389,51.1931861497
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,6.0,8.891,34.327,1.748,563.844696521,19.8612690716,43.5286789952,71.6231652327,0.6205,2.6572,0.00255794362927,26.6108705269,76.2074792359,42.9172740236
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,6.4,8.861,34.329,2.7094,457.355304494,15.2311066484,34.6026711077,60.4247066119,0.6862,2.6572,0.00272460802156,26.6171760685,82.1110653397,45.6751336268
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,6.8,8.809,34.33,2.4472,457.355304494,15.2311066484,34.6026711077,60.4247066119,0.6862,2.6572,0.00272454586862,26.6261467362,82.1088637584,45.6741051584
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,7.2,8.797,34.331,2.2724,392.760478569,12.29730621,29.1500817408,53.8210223556,0.7008,2.6572,0.00258005410151,26.6288204762,76.9906763837,43.2831444856
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,7.7,8.76,34.332,1.6606,392.760478569,12.29730621,29.1500817408,53.8210223556,0.73,2.6572,0.00264669032652,26.6354110082,79.3510647459,44.385799651
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,8.1,8.714,34.336,1.3984,392.760478569,12.29730621,29.1500817408,53.8210223556,0.7373,2.6572,0.00273553711588,26.6457408244,82.4981957186,45.855981541
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,8.5,8.687,34.337,2.0102,378.069548803,10.6434815005,26.6682234648,52.9910505113,0.7811,2.6572,0.00266882243885,26.6507404824,80.1350284289,44.7520281999
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,9.0,8.634,34.344,1.9228,378.069548803,10.6434815005,26.6682234648,52.9910505113,0.7519,2.6572,0.00285767662503,26.6644751669,86.8246214118,47.8770708308
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,9.4,8.571,34.348,1.6606,333.090073265,8.35326073665,22.3496205027,48.2910721075,0.7738,2.6572,0.00296872999262,26.677374742,90.7583537985,49.7147134854
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,9.8,8.539,34.346,2.0102,333.090073265,8.35326073665,22.3496205027,48.2910721075,0.7957,2.6572,0.00289090147456,26.6807538031,88.001512032,48.4268551555
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,10.7,8.518,34.348,1.748,263.361422959,6.37020105525,17.4534943632,38.977903842,0.9125,2.6572,0.00307980273603,26.6855757962,94.6927725157,51.5526767592
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,11.7,8.441,34.349,2.2724,242.344759145,5.143587647,15.0662601304,36.8550966719,1.0439,2.6572,0.00290189302785,26.6982067378,88.3908548326,48.6087366022
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,12.1,8.441,34.349,2.2724,242.344759145,5.143587647,15.0662601304,36.8550966719,1.0439,2.6572,0.00290189302785,26.6982151061,88.3908548326,48.6087366022
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,13.1,8.311,34.35,1.748,190.974564588,3.76340823549,11.4788283019,29.7199754417,1.168,2.6572,0.00367968299759,26.7188422779,115.941731141,61.4791254587
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,14.2,8.267,34.35,2.622,169.129723532,3.06077394606,9.67781459529,26.5738857514,1.3286,2.6572,0.0047576425655,26.725532966,154.125214955,79.3165357501
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,15.3,8.256,34.349,1.6606,150.25021554,2.39726726931,8.05940395542,24.1136336946,1.606,2.6572,0.00301280715809,26.7264347308,92.3196551539,50.4440752429
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,15.6,8.256,34.349,1.6606,150.25021554,2.39726726931,8.05940395542,24.1136336946,1.606,2.6572,0.00301280715809,26.7264408859,92.3196551539,50.4440752429
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,16.7,8.248,34.348,2.3598,122.907929894,1.79564047732,6.27883308549,20.0929800354,1.8177,2.6572,0.00312393480045,26.7268880043,96.2560185014,52.2829469506
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,17.8,8.241,34.346,2.0102,106.159026601,1.43302445071,5.17475516353,17.5549938123,2.1462,2.6572,0.00307947619747,26.7263987538,94.6812058666,51.5472734003
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,18.7,8.229,34.345,2.3598,90.5859279711,1.10541553457,4.16894089777,15.1632696916,2.4601,2.6572,0.00322393960167,26.7274439371,99.7983885703,53.9377647411
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,19.5,8.211,34.343,2.0976,77.9928085944,0.868553008868,3.39802106456,13.1579573639,2.8543,2.8543,0.00343507890828,26.7286050581,107.277365089,57.4315678046
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,20.0,8.193,34.338,2.0976,77.9928085944,0.868553008868,3.39802106456,13.1579573639,2.8543,2.8543,0.00343506704169,26.7274022304,107.276944751,57.4313714437
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,20.8,8.193,34.338,2.4472,67.1376251078,0.681647705375,2.75937714448,11.4066736486,3.2923,3.2923,0.00337949939353,26.727421605,105.308627518,56.5118722633
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,21.4,8.082,34.339,2.2724,67.1376251078,0.681647705375,2.75937714448,11.4066736486,3.1463,3.1463,0.00312375172907,26.7448573999,96.249533747,52.2799175983
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,22.1,7.93,34.337,2.2724,59.3841564478,0.552531198485,2.31289300122,10.1491736914,3.1463,3.1463,0.00312356991489,26.7658697953,96.2430935254,52.2769090494
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,22.9,7.93,34.337,2.3598,52.3169962652,0.445836140168,1.9268889109,8.99461845903,3.1609,3.1609,0.00300132108894,26.7658887154,91.9127956125,50.2540108526
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,23.7,7.733,34.338,2.2724,43.6137889201,0.353666380367,1.55548865713,7.54703928335,3.0952,3.0952,0.00512375980399,26.7955676157,167.093819777,85.3748180754
2013-08-08 16:22:44,58.12132366666667,-56.82282966666667,24.4,7.57,34.339,2.2724,43.1060014428,0.323393240899,1.46056047782,7.4800610883,3.1317,3.1317,0.00271191811884,26.8199428498,81.6615636056,45.4651489409
