datetime,lat,lon,p,t,s,fdom,par,ed380,ed412,ed490,fl,chla,bbp,sigma,poc,cphyto
2015-06-19 15:35:46,44.23960433333333,-40.41712966666667,0.3,16.083,35.771,nan,nan,nan,nan,nan,nan,2.0294,nan,26.325541236,nan,nan
2015-06-19 15:35:46,44.23960433333333,-40.41712966666667,0.6,16.083,35.771,0.6118,1110.88030687,48.1993845318,83.0315328636,95.6840613432,0.4161,2.0294,0.00183376164424,26.3255526483,50.5555049621,30.9339570448
2015-06-19 15:35:46,44.23960433333333,-40.41712966666667,1.0,16.077,35.777,0.9614,1110.88030687,48.1993845318,83.0315328636,95.6840613432,0.4234,2.0294,0.00178373578062,26.3315671245,48.7834888213,30.1061598982
2015-06-19 15:35:46,44.23960433333333,-40.41712966666667,1.3,16.076,35.779,1.8354,948.409793918,43.8508220465,78.4157671431,95.7243584788,0.438,2.0294,0.00175039086168,26.3333474216,47.6023451026,29.5543887391
2015-06-19 15:35:46,44.23960433333333,-40.41712966666667,1.7,16.042,35.798,0.2622,948.409793918,43.8508220465,78.4157671431,95.7243584788,0.2993,2.0294,0.00208373931131,26.3558182411,59.4102138851,35.0704333505
2015-06-19 15:35:46,44.23960433333333,-40.41712966666667,2.0,16.078,35.776,1.2236,948.409793918,43.8508220465,78.4157671431,95.7243584788,0.438,2.0294,0.00182819239602,26.3306052919,50.3582310517,30.8418005591
2015-06-19 15:35:46,44.23960433333333,-40.41712966666667,2.5,16.073,35.775,1.8354,818.848136575,38.2780778832,69.4254615875,86.7234372421,0.4745,2.0294,0.00183930443968,26.3310093338,50.7518418624,31.0256758063
2015-06-19 15:35:46,44.23960433333333,-40.41712966666667,2.8,16.07,35.775,1.0488,818.848136575,38.2780778832,69.4254615875,86.7234372421,0.4818,2.0294,0.00177262126962,26.33171306,48.3897906126,29.9222438231
2015-06-19 15:35:46,44.23960433333333,-40.41712966666667,3.2,16.072,35.776,1.311,705.518006341,34.5564007416,63.3323716559,79.3819900503,0.4818,2.0294,0.00197266429801,26.3320357661,55.4757147642,33.2324325161
2015-06-19 15:35:46,44.23960433333333,-40.41712966666667,3.6,16.065,35.776,2.622,705.518006341,34.5564007416,63.3323716559,79.3819900503,0.5329,2.0294,0.00173927552567,26.3336661943,47.2086176703,29.3704590122
2015-06-19 15:35:46,44.23960433333333,-40.41712966666667,4.0,16.071,35.775,1.5732,705.518006341,34.5564007416,63.3323716559,79.3819900503,0.5475,2.0294,0.00182818958194,26.3315279106,50.3581313714,30.8417539934
2015-06-19 15:35:46,44.23960433333333,-40.41712966666667,4.4,16.071,35.775,2.0102,921.604800954,42.385695376,82.7309939589,113.538070437,0.5475,2.0294,0.00178373546341,26.3315431163,48.7834775849,30.1061546492
2015-06-19 15:35:46,44.23960433333333,-40.41712966666667,4.8,16.073,35.775,1.5732,921.604800954,42.385695376,82.7309939589,113.538070437,0.584,2.0294,0.00178373679152,26.3310967779,48.7835246293,30.106176626
