datetime,lat,lon,p,t,s,fdom,par,ed380,ed412,ed490,fl,chla,bbp,sigma,poc,cphyto
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,0.5,14.107,35.82,nan,nan,nan,nan,nan,nan,0.4161,nan,26.8018787033,nan,nan
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,1.0,14.098,35.828,1.6606,1125.94752957,53.1507023618,96.1159697983,115.463197396,0.1533,0.4161,0.00058193651624,26.8099911021,6.21335527825,10.2195266656
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,1.2,14.107,35.858,2.3598,813.043249686,39.2747870473,69.1217159921,83.4434472097,0.2044,0.4161,0.000837499287025,26.8312615637,15.265899745,14.448421824
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,1.4,14.097,35.854,2.2724,1286.02988544,59.477753518,106.774040325,131.651170411,0.2336,0.4161,0.000526319899676,26.8303058338,4.24330348632,9.29921718632
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,1.6,14.099,35.861,-0.1748,1280.51888587,59.186981638,109.427478503,135.309221635,0.1314,0.4161,0.000437400290175,26.8352953376,1.09359307859,7.82783031354
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,1.8,14.098,35.829,0.9614,914.500918884,45.0004524714,79.0443878342,93.9484600256,0.1898,0.4161,0.00111538408553,26.810789783,25.1091350775,19.046688134
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,2.0,14.099,35.847,0.437,602.619755674,32.1906558635,55.4000797837,63.6838735676,0.1971,0.4161,0.000504107401849,26.8244912177,3.45649238831,8.93165846786
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,2.2,14.088,35.832,3.1464,690.129124666,36.8838835238,66.0507243207,80.1479625268,0.1387,0.4161,0.000470785837445,26.8152477728,2.27617593398,8.38027376521
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,2.4,14.088,35.833,2.0976,1142.00906027,54.4320953745,100.533903545,126.795801534,0.1971,0.4161,0.000626373399226,26.8160269443,7.78739854738,10.9548408068
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,2.6,14.091,35.833,1.9228,697.031136962,37.3057811944,66.4091295352,79.5524455643,0.1825,0.4161,0.000459672846624,26.8153954358,1.88253157313,8.19638284505
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,2.8,14.091,35.833,1.6606,1211.31638786,57.9671270367,106.599078972,135.439017773,0.2044,0.4161,0.000581921672577,26.8154019412,6.21282948601,10.2192810418
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,3.0,14.086,35.833,1.5732,1024.97790549,50.7007119356,94.4514757641,120.089654897,0.2263,0.4161,0.00047078238945,26.8164717478,2.27605379909,8.38021670991
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,3.2,14.086,35.833,1.748,1024.97790549,50.7007119356,94.4514757641,120.089654897,0.1679,0.4161,0.000604144745034,26.8164782506,7.0000151586,10.5870147428
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,3.4,14.085,35.833,1.1362,860.590715079,43.9036123147,82.3427506962,106.171124992,0.1825,0.4161,0.0012042745476,26.8166973844,28.257813025,20.517592693
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,3.6,14.086,35.831,2.3598,466.987587207,27.389209362,48.2920037617,56.7184505131,0.1898,0.4161,0.000604148451239,26.8149459116,7.00014643978,10.5870760708
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,3.8,14.088,35.833,1.6606,500.785514932,29.8348181096,52.9343368887,63.2151888244,0.2117,0.4161,0.000570805751066,26.8160724713,5.81908131426,10.0353416264
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,4.0,14.086,35.833,-0.7866,870.333062847,43.9304402918,81.4255275573,106.624696653,0.2044,0.4161,0.000437441800554,26.8165042622,1.09506345922,7.82851720169
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,4.2,14.087,35.833,1.748,1026.36955668,51.2891380755,98.8613584514,128.803592675,0.1898,0.4161,0.00048189671658,26.8162981272,2.6697454947,8.56412974249
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,4.4,14.089,35.832,1.748,353.915264746,22.1179478488,39.345628482,46.2056727017,0.2044,0.4161,0.000470786634795,26.8151066605,2.27620417771,8.38028695926
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,4.7,14.088,35.833,1.748,596.159195416,33.6756275488,63.002754159,78.5026600682,0.2482,0.4161,0.000515238102906,26.8161017407,3.85076408113,9.11584244608
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,4.9,14.09,35.832,0.2622,311.17489954,21.2809993876,37.2535603779,42.6542869059,0.219,0.4161,0.000948669206253,26.8149102604,19.2037606239,16.2879931033
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,5.1,14.09,35.832,0.874,339.70937346,21.4637841889,38.4735884122,45.2600285415,0.2409,0.4161,0.000481900961709,26.814916766,2.66989586564,8.56419998826
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,5.5,14.089,35.833,2.0102,1001.31648024,50.5079736915,98.4917553118,132.538295483,0.1825,0.4161,0.000581920078059,26.8159151059,6.21277300502,10.2192546568
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,5.7,14.088,35.833,1.2236,764.453033593,40.4692294339,79.3808545817,106.403719246,0.2044,0.4161,0.000437443395482,26.8161342639,1.09511995476,7.82854359358
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,5.9,14.088,35.833,1.311,255.647326819,17.2198309003,30.8908393707,36.0674653686,0.1971,0.4161,0.000470783984378,26.8161407688,2.27611029463,8.38024310179
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,6.1,14.086,35.833,3.4086,270.363838081,17.2728777808,32.3601260785,40.0631812545,0.1898,0.4161,0.000381874152394,26.8165725486,-0.873253773907,6.90901802133
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,6.3,14.085,35.833,1.5732,264.186345922,16.9809513149,31.2233455709,37.7791021604,0.219,0.4161,0.000493008651147,26.8167916753,3.06335244094,8.74800318441
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,6.5,14.085,35.833,1.2236,290.589255497,18.4256271089,33.946949593,41.5281278572,0.1752,0.4161,0.000426327473355,26.8167981787,0.701371761189,7.64460416798
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,6.7,14.087,35.833,2.0102,645.966295155,34.8173060384,67.9353280017,90.6360902597,0.219,0.4161,0.000504123775844,26.8163794294,3.45707238795,8.93192941463
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,6.9,14.086,35.833,1.8354,821.774936809,41.4388927203,85.5109607034,120.663147202,0.1898,0.4161,0.000570804156138,26.8165985646,5.81902481872,10.0353152346
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,7.2,14.092,35.832,1.2236,277.075476991,18.7778089251,33.9160417639,40.5327671834,0.2117,0.4161,0.000459675496802,26.8145597394,1.88262544772,8.19642669856
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,7.8,14.091,35.832,1.1362,277.075476991,18.7778089251,33.9160417639,40.5327671834,0.2117,0.4161,0.000504128818186,26.8147919352,3.45725099777,8.93201285219
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,8.2,14.093,35.831,1.5732,0.86742593533,0.0113945620768,-0.00554606287978,0.0300348285646,0.219,0.4161,0.000448564617281,26.8136069353,1.48905587332,8.01257071488
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,8.7,14.092,35.831,1.8354,0.86742593533,0.0113945620768,-0.00554606287978,0.0300348285646,0.219,0.4161,0.000715288531384,26.8138358842,10.9369503587,12.4261535913
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,9.1,14.092,35.832,1.4858,735.275094688,37.0550161365,77.8554615453,113.920990964,0.2336,0.4161,0.000426334907906,26.8146215644,0.701635107849,7.64472719034
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,9.6,14.092,35.832,1.4858,735.275094688,37.0550161365,77.8554615453,113.920990964,0.2336,0.4161,0.000426334907906,26.8146378353,0.701635107849,7.64472719034
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,10.3,14.093,35.832,1.6606,660.10461275,33.7475907039,70.2234742871,102.463745725,0.2336,0.4161,0.00047078982351,26.8144470991,2.27631712838,8.38033972416
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,10.6,14.093,35.832,1.6606,660.10461275,33.7475907039,70.2234742871,102.463745725,0.2336,0.4161,0.00047078982351,26.814456022,2.27631712838,8.38033972416
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,11.2,14.094,35.833,1.2236,629.332584051,31.556065223,67.6100862922,101.534537435,0.2409,0.4161,0.000526356415679,26.8150338482,4.2445969562,9.29982143063
2015-04-14 15:27:44,47.33673133333333,-38.61722366666667,11.6,14.094,35.833,1.6606,629.332584051,31.556065223,67.6100862922,101.534537435,0.2555,0.4161,0.000526356415679,26.8150457474,4.2445969562,9.29982143063
