datetime,lat,lon,p,t,s,fdom,par,ed380,ed412,ed490,fl,chla,bbp,sigma,poc,cphyto
2014-06-01 15:24:07,48.45349,-43.301576999999995,0.3,8.966,33.768,nan,nan,nan,nan,nan,nan,2.1608,nan,26.1612866426,nan,nan
2014-06-01 15:24:07,48.45349,-43.301576999999995,0.6,8.966,33.768,1.8791,474.333760216,22.9785774912,36.9788907223,41.6151414197,0.52195,2.1608,0.00235908560347,26.1612916843,69.1635302461,39.6266940227
2014-06-01 15:24:07,48.45349,-43.301576999999995,1.1,8.65,34.083,1.311,398.920105086,20.3263590719,33.4965939036,38.9094388562,0.5548,2.1608,0.00241366763742,26.4573358801,71.0969350528,40.5298838669
2014-06-01 15:24:07,48.45349,-43.301576999999995,1.4,8.624,34.12,1.6606,398.920105086,20.3263590719,33.4965939036,38.9094388562,0.6278,2.1608,0.00250247257718,26.4903568901,74.242583629,41.9993732555
2014-06-01 15:24:07,48.45349,-43.301576999999995,1.7,8.595,34.15,1.6606,398.920105086,20.3263590719,33.4965939036,38.9094388562,0.6716,2.1608,0.00251349302908,26.5183526202,74.6329500759,42.1817328985
2014-06-01 15:24:07,48.45349,-43.301576999999995,2.1,8.568,34.189,1.6606,348.746200509,18.1958215877,30.7842738605,36.9895726795,0.7154,2.1608,0.0025244980399,26.5530910353,75.0227695693,42.3638370323
2014-06-01 15:24:07,48.45349,-43.301576999999995,2.5,8.531,34.27,1.748,348.746200509,18.1958215877,30.7842738605,36.9895726795,0.73,2.1608,0.00247984089809,26.6222896055,73.4409242922,41.6248781839
2014-06-01 15:24:07,48.45349,-43.301576999999995,2.9,8.42,34.298,2.0102,303.802955429,15.9845530269,27.5804083184,34.1192383488,0.7008,2.1608,0.00251299489024,26.6612773106,74.6153050019,42.1734900042
2014-06-01 15:24:07,48.45349,-43.301576999999995,3.2,8.311,34.301,1.6606,303.802955429,15.9845530269,27.5804083184,34.1192383488,0.7373,2.1608,0.00243506419657,26.6802323926,71.854843971,40.8839409352
2014-06-01 15:24:07,48.45349,-43.301576999999995,3.6,8.182,34.31,2.0976,303.802955429,15.9845530269,27.5804083184,34.1192383488,0.73,2.1608,0.00254602659672,26.7067799485,75.785354109,42.7200783167
2014-06-01 15:24:07,48.45349,-43.301576999999995,4.0,8.117,34.304,2.185,263.787273032,13.7938805533,24.4826149496,31.4657968233,0.7592,2.1608,0.00250150564194,26.7118254274,74.2083328488,41.9833730073
2014-06-01 15:24:07,48.45349,-43.301576999999995,4.4,8.104,34.305,1.5732,263.787273032,13.7938805533,24.4826149496,31.4657968233,0.7665,2.1608,0.00275709907612,26.7145604642,83.2619634743,46.2127755646
2014-06-01 15:24:07,48.45349,-43.301576999999995,4.8,8.069,34.308,1.9228,229.266210465,11.7837394945,21.4852085901,28.6891176056,0.8468,2.1608,0.00242364473055,26.722146522,71.4503436454,40.6949786523
2014-06-01 15:24:07,48.45349,-43.301576999999995,5.2,8.061,34.302,1.1362,229.266210465,11.7837394945,21.4852085901,28.6891176056,0.7884,2.1608,0.00236807919228,26.7186350289,69.4821011491,39.7755143853
2014-06-01 15:24:07,48.45349,-43.301576999999995,5.6,7.999,34.308,1.748,229.266210465,11.7837394945,21.4852085901,28.6891176056,0.8395,2.1608,0.00250135407767,26.7325694745,74.2029641392,41.9808650152
2014-06-01 15:24:07,48.45349,-43.301576999999995,6.1,7.995,34.305,1.5732,200.641874332,9.96469371949,18.7954871544,26.3194990392,0.9052,2.1608,0.00270139864774,26.7308147625,81.2889429001,45.291079219
2014-06-01 15:24:07,48.45349,-43.301576999999995,6.5,7.992,34.304,2.185,200.641874332,9.96469371949,18.7954871544,26.3194990392,1.0439,2.1608,0.00253469401101,26.7304804012,75.3839312578,42.5325536756
2014-06-01 15:24:07,48.45349,-43.301576999999995,6.9,7.957,34.305,2.0976,175.517969919,8.36336716635,16.2647192582,23.8310805127,1.095,2.1608,0.00285694155272,26.7364541768,86.7985836803,47.8649073074
2014-06-01 15:24:07,48.45349,-43.301576999999995,7.4,7.936,34.305,1.8354,175.517969919,8.36336716635,16.2647192582,23.8310805127,1.1315,2.1608,0.00286802933076,26.7395648078,87.1913349542,48.0483810221
2014-06-01 15:24:07,48.45349,-43.301576999999995,7.8,7.904,34.306,1.9228,175.517969919,8.36336716635,16.2647192582,23.8310805127,1.2264,2.1608,0.00276796627989,26.7450756241,83.6469015661,46.3925993522
2014-06-01 15:24:07,48.45349,-43.301576999999995,8.2,7.876,34.307,2.0976,152.37873456,6.94204325142,13.8909784116,21.2823330725,1.241,2.1608,0.00264568101604,26.7499875015,79.3153129502,44.3690982036
2014-06-01 15:24:07,48.45349,-43.301576999999995,8.7,7.862,34.307,2.185,152.37873456,6.94204325142,13.8909784116,21.2823330725,1.2045,2.1608,0.00272345846974,26.7520519395,82.0703459152,45.6561115521
2014-06-01 15:24:07,48.45349,-43.301576999999995,9.1,7.848,34.308,2.185,134.364125697,5.77821530865,11.9721741568,19.3189601145,1.3213,2.1608,0.00252339568944,26.7548982757,74.9837221112,42.3455960165
2014-06-01 15:24:07,48.45349,-43.301576999999995,9.5,7.845,34.307,1.9228,134.364125697,5.77821530865,11.9721741568,19.3189601145,1.314,2.1608,0.00259007514241,26.7545586772,77.3456416943,43.4489664917
2014-06-01 15:24:07,48.45349,-43.301576999999995,10.0,7.841,34.307,1.9228,134.364125697,5.77821530865,11.9721741568,19.3189601145,1.314,2.1608,0.00259007020456,26.7551525768,77.345466786,43.4488847832
2014-06-01 15:24:07,48.45349,-43.301576999999995,10.6,7.836,34.307,1.8354,119.251552043,4.89291387411,10.4017946199,17.4640044308,1.387,2.1608,0.00272342638606,26.7558920658,82.069209447,45.6555806511
2014-06-01 15:24:07,48.45349,-43.301576999999995,11.7,7.819,34.308,1.9228,105.056522542,4.01741881219,8.87683008539,15.7888769785,1.5257,2.1608,0.00285676575677,26.7591796851,86.7923566363,47.8619983445
2014-06-01 15:24:07,48.45349,-43.301576999999995,12.7,7.788,34.307,2.0102,92.4041760614,3.30911555696,7.55690248466,14.1699082474,1.8396,2.1608,0.00241218818462,26.7629376514,71.0445298757,40.5054027942
2014-06-01 15:24:07,48.45349,-43.301576999999995,13.8,7.728,34.307,2.2724,84.0917608011,2.87673262403,6.70594122598,13.0318521122,1.9418,2.1608,0.00258993018773,26.7716928188,77.3405071099,43.4465678711
2014-06-01 15:24:07,48.45349,-43.301576999999995,14.7,7.717,34.304,2.0976,74.0120089233,2.33961455494,5.65820687051,11.6892596863,2.3798,2.3798,0.00263437656215,26.7709435617,78.9148865845,44.1820390706
2014-06-01 15:24:07,48.45349,-43.301576999999995,15.7,7.627,34.309,2.2724,66.8669433913,2.0379434183,4.99237577827,10.6205846318,2.5842,2.5842,0.00288986552106,26.7879143465,87.9648164869,48.4097128355
2014-06-01 15:24:07,48.45349,-43.301576999999995,16.5,7.479,34.317,2.0976,60.0415246724,1.69933314165,4.29332223985,9.65967332623,3.2193,3.2193,0.00260071177167,26.8154508085,77.7224123762,43.6249748745
2014-06-01 15:24:07,48.45349,-43.301576999999995,17.4,7.27,34.331,2.185,55.4915899152,1.50197368034,3.85207088752,8.97521397684,3.6062,3.6062,0.00245594224611,26.8560626732,72.5943862416,41.2294180261
2014-06-01 15:24:07,48.45349,-43.301576999999995,18.5,6.981,34.359,1.8354,47.7107365556,1.18338929794,3.11307738568,7.76956146192,4.9275,4.9275,0.00265555659908,26.9182562688,79.6651258528,44.5325132628
2014-06-01 15:24:07,48.45349,-43.301576999999995,19.6,6.762,34.38,2.0976,40.4103981902,0.919425278399,2.46123891077,6.59355944639,5.2633,5.2633,0.00239961595373,26.9646274358,70.5991963129,40.297365269
2014-06-01 15:24:07,48.45349,-43.301576999999995,20.6,6.629,34.382,2.0102,37.0776992072,0.809996066132,2.18386120628,6.04767313094,5.475,5.475,0.00248834359458,26.9840680491,73.7421068071,41.7655755629
2014-06-01 15:24:07,48.45349,-43.301576999999995,21.3,6.445,34.385,2.0102,33.1764262207,0.669593862946,1.84489682969,5.43665682415,5.6648,5.6648,0.0026770208827,27.0108170485,80.4254337071,44.8876909939
2014-06-01 15:24:07,48.45349,-43.301576999999995,22.1,6.445,34.385,2.185,30.24644136,0.578977300035,1.613367934,4.96091389753,6.205,6.205,0.00282149676792,27.0108292053,85.5430585132,47.2783888628
2014-06-01 15:24:07,48.45349,-43.301576999999995,22.9,6.164,34.397,1.8354,27.5095540379,0.505110177072,1.41095004799,4.49732344859,6.132,6.132,0.00227652759071,27.0568054292,66.2391603182,38.2605749305
2014-06-01 15:24:07,48.45349,-43.301576999999995,23.8,5.836,34.417,2.185,24.4713111948,0.42239145468,1.18882785727,3.99309101699,5.8254,5.8254,0.00277614177653,27.1141022248,83.9364940083,46.5278824299
2014-06-01 15:24:07,48.45349,-43.301576999999995,24.7,5.617,34.443,2.0976,21.322399649,0.340732990331,0.96868048814,3.47416710545,5.2341,5.2341,0.0022867856111,27.1617035804,66.6025199162,38.430318327
