datetime,lat,lon,p,t,s,fdom,par,ed380,ed412,ed490,fl,chla,bbp,sigma,poc,cphyto
2014-06-03 15:21:35,48.43563433333333,-43.32027866666667,0.5,nan,nan,nan,1815.01356526,67.5075606643,111.664365186,145.30562006,nan,3.94565,nan,nan,nan,nan
2014-06-03 15:21:35,48.43563433333333,-43.32027866666667,0.7,8.419,34.073,1.6606,1815.01356526,67.5075606643,111.664365186,145.30562006,0.2555,3.94565,0.00228560994741,26.4849633234,66.5608755573,38.4108641693
2014-06-03 15:21:35,48.43563433333333,-43.32027866666667,1.1,8.317,34.116,2.4472,1609.31948278,69.8579750766,124.262413379,158.844432733,0.2628,3.94565,0.00217982513507,26.5341777798,62.8137659345,36.6604023185
2014-06-03 15:21:35,48.43563433333333,-43.32027866666667,1.4,8.274,34.153,2.4472,1609.31948278,69.8579750766,124.262413379,158.844432733,0.2701,3.94565,0.00227972239698,26.5697047154,66.352326746,38.3134406149
2014-06-03 15:21:35,48.43563433333333,-43.32027866666667,1.7,8.253,34.176,1.9228,1324.630386,61.7524012348,108.61757532,128.436805138,0.2628,3.94565,0.00236856003607,26.5909208993,69.4991335978,39.7834710918
2014-06-03 15:21:35,48.43563433333333,-43.32027866666667,2.0,8.232,34.209,2.0102,1324.630386,61.7524012348,108.61757532,128.436805138,0.2701,3.94565,0.00219065318637,26.6199804741,63.1973171676,36.8395782351
2014-06-03 15:21:35,48.43563433333333,-43.32027866666667,2.3,8.209,34.238,2.0976,952.987361025,45.9091754321,79.1644149025,99.2216582252,0.2993,3.94565,0.00231281709272,26.6462011806,67.5246070582,38.8610712346
2014-06-03 15:21:35,48.43563433333333,-43.32027866666667,2.6,8.186,34.278,1.3984,952.987361025,45.9091754321,79.1644149025,99.2216582252,0.3577,3.94565,0.0025683216089,26.6810512031,76.5750880303,43.0890024317
2014-06-03 15:21:35,48.43563433333333,-43.32027866666667,2.8,8.167,34.288,2.2724,952.987361025,45.9091754321,79.1644149025,99.2216582252,0.3358,3.94565,0.00235712186666,26.6917554573,69.0939707609,39.5941993168
2014-06-03 15:21:35,48.43563433333333,-43.32027866666667,3.2,8.097,34.288,2.0976,852.72821066,40.8208951519,72.7551339621,95.2694491205,0.3139,3.94565,0.00306830296372,26.7022433793,94.285427581,51.3623856175
2014-06-03 15:21:35,48.43563433333333,-43.32027866666667,3.5,8.072,34.29,1.0488,852.72821066,40.8208951519,72.7551339621,95.2694491205,0.3723,3.94565,0.00262372745079,26.7075485714,78.5376737619,44.0058241418
2014-06-03 15:21:35,48.43563433333333,-43.32027866666667,3.9,8.053,34.292,2.0102,646.205064816,31.7495822632,57.2342891183,75.6597097439,0.3723,3.94565,0.00252367861338,26.7119555435,74.993743843,42.3502776674
2014-06-03 15:21:35,48.43563433333333,-43.32027866666667,4.2,8.053,34.292,1.5732,646.205064816,31.7495822632,57.2342891183,75.6597097439,0.4307,3.94565,0.00281263038381,26.7119600467,85.2289934553,47.1316734053
2014-06-03 15:21:35,48.43563433333333,-43.32027866666667,4.5,8.052,34.292,1.8354,646.205064816,31.7495822632,57.2342891183,75.6597097439,0.4015,3.94565,0.00253479092529,26.7121134414,75.3873641556,42.5341573534
2014-06-03 15:21:35,48.43563433333333,-43.32027866666667,4.9,8.049,34.295,2.0102,553.531901894,26.5042292844,49.562170338,68.9279083057,0.4015,3.94565,0.00269037076211,26.7149211344,80.8983131353,45.1085965671
2014-06-03 15:21:35,48.43563433333333,-43.32027866666667,5.3,8.05,34.294,1.8354,553.531901894,26.5042292844,49.562170338,68.9279083057,0.4015,3.94565,0.00262369277708,26.7139932465,78.5364455496,44.0052503825
