datetime,lat,lon,p,t,s,fdom,par,ed380,ed412,ed490,fl,chla,bbp,sigma,poc,cphyto
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,0.3,16.724,35.101,nan,nan,nan,nan,nan,nan,0.5767,nan,25.6612645528,nan,nan
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,0.5,16.724,35.101,1.0925,459.718274774,21.463981973,37.2117614122,41.9133154292,0.2555,0.5767,0.00120748850525,25.6612723853,28.3716578331,20.5707752827
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,1.0,16.714,35.107,1.311,425.23464222,20.4665048319,36.1899125146,41.5712889631,0.2774,0.5767,0.00120747129027,25.6682525634,28.371048044,20.5704904198
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,1.2,16.712,35.112,1.311,425.23464222,20.4665048319,36.1899125146,41.5712889631,0.2701,0.5767,0.00124080143193,25.6725697661,29.5516683218,21.1220170535
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,1.4,16.714,35.108,0.6992,391.619836372,19.2623468505,34.8088208495,40.8033473517,0.2774,0.5767,0.00128526415464,25.6690359346,31.1266268857,21.8577587746
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,1.8,16.714,35.1,1.2236,391.619836372,19.2623468505,34.8088208495,40.8033473517,0.292,0.5767,0.00125193831086,25.6629098643,29.9461588472,21.3063032594
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,2.0,16.713,35.099,0.7866,353.493160383,17.5984882322,32.2709234377,38.5025195674,0.2774,0.5767,0.00135196130484,25.6623853514,33.4891733402,22.9614220926
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,2.3,16.714,35.099,1.3984,353.493160383,17.5984882322,32.2709234377,38.5025195674,0.3139,0.5767,0.00130750780226,25.6621617168,31.9145413718,22.2258329406
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,2.6,16.717,35.106,1.5732,327.305315697,16.4140038527,30.6327380585,37.3097409756,0.292,0.5767,0.00124081556991,25.6668412581,29.5521691172,21.1222510001
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,2.9,16.721,35.105,1.3984,327.305315697,16.4140038527,30.6327380585,37.3097409756,0.2555,0.5767,0.00115191163854,25.6651435644,26.4030140603,19.6511235593
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,3.2,16.745,35.135,1.4858,327.305315697,16.4140038527,30.6327380585,37.3097409756,0.3358,0.5767,0.00119632523751,25.6825320122,27.9762325632,20.3860524111
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,3.5,16.776,35.167,1.2236,305.378858408,15.2941286095,29.7154312233,37.635950032,0.3066,0.5767,0.00115183120547,25.6997963418,26.4001649602,19.6497926026
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,3.8,16.782,35.172,1.4858,305.378858408,15.2941286095,29.7154312233,37.635950032,0.3285,0.5767,0.00115182567533,25.7022298191,26.3999690715,19.6497010932
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,4.1,16.798,35.184,1.6606,280.374956016,13.92840654,27.7380524813,36.1908115675,0.3358,0.5767,0.00117404043588,25.7076739302,27.1868603196,20.0172972538
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,4.4,16.791,35.18,0.9614,280.374956016,13.92840654,27.7380524813,36.1908115675,0.365,0.5767,0.00108513527991,25.7062689944,24.0376618851,18.5461495492
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,4.8,16.801,35.181,1.311,280.374956016,13.92840654,27.7380524813,36.1908115675,0.3504,0.5767,0.0011073666131,25.7046899174,24.8251401693,18.9140199436
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,5.1,16.815,35.198,1.311,255.152734456,12.441615748,25.5521094753,34.4350445639,0.3577,0.5767,0.00118513858806,25.7144415337,27.5799790662,20.2009426333
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,5.5,16.815,35.201,1.1362,255.152734456,12.441615748,25.5521094753,34.4350445639,0.365,0.5767,0.0011406789499,25.7167600586,26.0051297634,19.4652519535
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,5.8,16.824,35.205,1.6606,234.321421371,11.2662857298,23.5134723632,32.4069298092,0.3504,0.5767,0.00116290414155,25.7177137713,26.792390502,19.8330207215
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,6.2,16.826,35.208,1.2236,234.321421371,11.2662857298,23.5134723632,32.4069298092,0.3796,0.5767,0.00112955925348,25.7195591776,25.6112478769,19.2812500733
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,6.6,16.827,35.21,1.0488,234.321421371,11.2662857298,23.5134723632,32.4069298092,0.365,0.5767,0.00108510206564,25.7208735521,24.0364853691,18.5455999399
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,7.0,16.834,35.213,1.1362,218.267567835,10.1633637963,21.9767275655,31.4361408019,0.4088,0.5767,0.00124069022888,25.7215358349,29.5477292874,21.1201769341
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,7.4,16.865,35.237,0.9614,218.267567835,10.1633637963,21.9767275655,31.4361408019,0.4088,0.5767,0.00114064318946,25.7326317327,26.003863057,19.4646602118
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,7.8,16.863,35.236,1.3984,203.706402927,9.14788238498,20.4443694593,30.3362729615,0.4234,0.5767,0.001162870872,25.7323539807,26.7912120279,19.8324701975
2015-07-28 15:27:49,44.367663666666665,-42.785924333333334,8.1,16.871,35.239,1.2236,203.706402927,9.14788238498,20.4443694593,30.3362729615,0.4088,0.5767,0.00120732433465,25.73277265,28.3658425821,20.5680586888
