datetime,lat,lon,p,t,s,fdom,par,ed380,ed412,ed490,fl,chla,bbp,sigma,poc,cphyto
2015-07-23 15:36:20,44.19326033333333,-41.804381,0.5,18.234,35.46,nan,nan,nan,nan,nan,nan,2.3944,nan,25.5703027663,nan,nan
2015-07-23 15:36:20,44.19326033333333,-41.804381,0.9,18.234,35.462,0.2622,966.248002286,42.7067973641,76.9593413835,90.173408175,0.0949,2.3944,0.000974302363006,25.5718510526,20.1117383024,16.7121547766
2015-07-23 15:36:20,44.19326033333333,-41.804381,1.2,18.236,35.46,1.1362,966.248002286,42.7067973641,76.9593413835,90.173408175,0.1095,2.3944,0.000940966462202,25.5698349203,18.9309140241,16.160532844
2015-07-23 15:36:20,44.19326033333333,-41.804381,1.4,18.236,35.46,1.311,966.248002286,42.7067973641,76.9593413835,90.173408175,0.1168,2.3944,0.000852058225146,25.5698437746,15.7816064511,14.6893341554
2015-07-23 15:36:20,44.19326033333333,-41.804381,1.7,18.261,35.622,1.6606,899.206925948,40.3861445573,72.8017074518,86.527223666,0.1168,2.3944,0.00088511722493,25.6875929458,16.9526223415,15.2363741006
2015-07-23 15:36:20,44.19326033333333,-41.804381,2.0,18.231,35.468,1.6606,899.206925948,40.3861445573,72.8017074518,86.527223666,0.1095,2.3944,0.000907608690168,25.5772397118,17.7493150231,15.6085489998
2015-07-23 15:36:20,44.19326033333333,-41.804381,2.3,18.227,35.467,0.2622,834.22611777,39.3319929724,72.0612940588,86.5844627608,0.1095,2.3944,0.00089649488718,25.5774851771,17.3556418937,15.4246446404
2015-07-23 15:36:20,44.19326033333333,-41.804381,2.5,18.22,35.468,1.0488,834.22611777,39.3319929724,72.0612940588,86.5844627608,0.1241,2.3944,0.000963170576887,25.5800046019,19.7174281745,16.5279528434
2015-07-23 15:36:20,44.19326033333333,-41.804381,2.8,18.213,35.47,0.9614,723.626404995,35.3334600066,66.5303177432,81.2272019401,0.1314,2.3944,0.00094093620548,25.5832933634,18.9298422705,16.1600321744
2015-07-23 15:36:20,44.19326033333333,-41.804381,3.2,18.207,35.474,0.874,723.626404995,35.3334600066,66.5303177432,81.2272019401,0.1314,2.3944,0.00092981224374,25.5878676492,18.5358092978,15.9759597143
2015-07-23 15:36:20,44.19326033333333,-41.804381,3.5,18.21,35.47,0.874,657.690057698,32.1084441108,61.3989228952,76.6066336208,0.1168,2.3944,0.000974275220406,25.5840719685,20.1107768572,16.7117056376
2015-07-23 15:36:20,44.19326033333333,-41.804381,3.8,18.201,35.476,1.9228,657.690057698,32.1084441108,61.3989228952,76.6066336208,0.1387,2.3944,0.000840897213976,25.5909198252,15.3862611134,14.5046486241
2015-07-23 15:36:20,44.19326033333333,-41.804381,4.1,18.204,35.475,1.1362,657.690057698,32.1084441108,61.3989228952,76.6066336208,0.146,2.3944,0.000885354729152,25.5894202837,16.961035216,15.2403041741
2015-07-23 15:36:20,44.19326033333333,-41.804381,4.3,18.196,35.478,0.6992,623.455665767,30.7919251481,60.2825259884,76.7145765577,0.146,2.3944,0.000840890944638,25.5937182004,15.386039041,14.504544883
2015-07-23 15:36:20,44.19326033333333,-41.804381,4.7,18.195,35.478,1.3984,623.455665767,30.7919251481,60.2825259884,76.7145765577,0.1314,2.3944,0.000963139244869,25.5939849544,19.7163183317,16.5274343805
