datetime,lat,lon,p,t,s,fchl,fdom,par,ed380,ed412,ed490,chla_adj,bbp,sigma,poc,cphyto
2015-01-25 15:33:12,58.33657733333334,-39.19027633333333,0.4,3.877,34.895,nan,nan,nan,nan,nan,nan,0.00887931034483,nan,27.7170308516,nan,nan
2015-01-25 15:33:12,58.33657733333334,-39.19027633333333,0.9,3.879,34.892,0.0216,0.498,190.366693245,9.42677569924,16.3197843594,18.1570440783,0.00887931034483,0.000109573086756,27.7144400321,-10.5187021209,2.40314788006
2015-01-25 15:33:12,58.33657733333334,-39.19027633333333,1.3,3.879,34.893,0.0216,1.162,205.834326377,9.07896476628,16.8694456238,21.3082966293,0.00887931034483,0.000109571052799,27.7152376379,-10.5187741678,2.40311422339
2015-01-25 15:33:12,58.33657733333334,-39.19027633333333,1.7,3.878,34.894,0.036,0.996,205.834326377,9.07896476628,16.8694456238,21.3082966293,0.00887931034483,0.000176898615606,27.7161383681,-8.133897238,3.51720922052
2015-01-25 15:33:12,58.33657733333334,-39.19027633333333,2.1,3.878,34.894,0.0288,1.079,188.290620613,8.6615518451,16.1498100699,20.5161829629,0.00887931034483,0.000123033676055,27.7161403077,-10.0419011268,2.62588541237
2015-01-25 15:33:12,58.33657733333334,-39.19027633333333,2.4,3.877,34.895,0.0144,2.241,188.290620613,8.6615518451,16.1498100699,20.5161829629,0.00887931034483,9.6097594545e-05,27.7170405454,-10.996031006,2.18016374355
2015-01-25 15:33:12,58.33657733333334,-39.19027633333333,2.8,3.877,34.894,0.0216,1.162,188.290620613,8.6615518451,16.1498100699,20.5161829629,0.00887931034483,0.000123032098265,27.7162468125,-10.0419570153,2.62585930408
2015-01-25 15:33:12,58.33657733333334,-39.19027633333333,3.2,3.877,34.895,0.0216,1.079,155.189657352,7.70502279702,14.579316607,18.6988255267,0.00887931034483,0.000136496299209,27.7170444247,-9.56502808943,2.84865659966
2015-01-25 15:33:12,58.33657733333334,-39.19027633333333,3.6,3.877,34.894,0.0288,1.079,155.189657352,7.70502279702,14.579316607,18.6988255267,0.00887931034483,0.000136498333153,27.716250692,-9.56495604307,2.84869025611
2015-01-25 15:33:12,58.33657733333334,-39.19027633333333,3.9,3.877,34.894,0.0288,1.328,155.189657352,7.70502279702,14.579316607,18.6988255267,0.00887931034483,0.000123032098265,27.7162521471,-10.0419570153,2.62585930408
2015-01-25 15:33:12,58.33657733333334,-39.19027633333333,4.4,3.877,34.895,0.0144,0.664,158.509820655,7.58822526129,15.2338877442,21.1733215616,0.00887931034483,0.000176895003872,27.7170502455,-8.13402517284,3.51714945577
2015-01-25 15:33:12,58.33657733333334,-39.19027633333333,4.8,3.877,34.895,0.0432,1.162,158.509820655,7.58822526129,15.2338877442,21.1733215616,0.00887931034483,0.000109563829433,27.7170521863,-10.5190300338,2.40299469559
2015-01-25 15:33:12,58.33657733333334,-39.19027633333333,5.3,3.878,34.894,0.0432,1.079,135.638328112,6.66847017722,13.4646516022,18.8822483371,0.00887931034483,0.000123033676055,27.7161558336,-10.0419011268,2.62588541237
