datetime,lat,lon,p,t,s,fchl,fdom,par,ed380,ed412,ed490,chla_adj,bbp,sigma,poc,cphyto
2017-03-12 15:32:43,51.752915,-41.355363000000004,0.0,nan,nan,0.2376,1.494,nan,nan,nan,nan,0.240086206897,nan,nan,nan,nan
2017-03-12 15:32:43,51.752915,-41.355363000000004,0.3,nan,nan,0.2088,1.411,nan,nan,nan,nan,0.240086206897,nan,nan,nan,nan
2017-03-12 15:32:43,51.752915,-41.355363000000004,0.5,7.419,34.788,0.2304,0.996,443.600536213,20.204553824,34.6255489863,37.3856025289,0.240086206897,0.000572675215954,27.1946322975,5.88530149952,10.0662763787
2017-03-12 15:32:43,51.752915,-41.355363000000004,0.7,7.419,34.788,0.2088,1.577,443.600536213,20.204553824,34.6255489863,37.3856025289,0.240086206897,0.000545742746178,27.1946351442,4.93129955513,9.62061447468
2017-03-12 15:32:43,51.752915,-41.355363000000004,0.9,7.42,34.787,0.216,1.245,427.49748074,20.0237739731,35.2843216206,39.1381251883,0.240086206897,0.000599610934499,27.1937081304,6.83941852182,10.5119920415
2017-03-12 15:32:43,51.752915,-41.355363000000004,1.1,7.419,34.804,0.216,0.913,427.49748074,20.0237739731,35.2843216206,39.1381251883,0.240086206897,0.00050531248295,27.207227162,3.49917877106,8.9515994069
2017-03-12 15:32:43,51.752915,-41.355363000000004,1.3,7.409,34.789,0.252,1.66,541.952031653,23.6886730565,42.4348026355,48.9792984023,0.240086206897,0.000505329302735,27.1968619411,3.49977456149,8.95187773033
2017-03-12 15:32:43,51.752915,-41.355363000000004,1.5,7.417,34.801,0.216,3.237,540.331118305,23.8902605825,44.0796852498,52.558987851,0.240086206897,0.000518782081579,27.2051593845,3.97629889369,9.17448602005
2017-03-12 15:32:43,51.752915,-41.355363000000004,1.7,7.414,34.789,0.2088,1.328,771.044731252,30.8450936085,59.0020665011,74.9227051529,0.240086206897,0.000532268156604,27.1961519609,4.45400264323,9.39764527444
2017-03-12 15:32:43,51.752915,-41.355363000000004,1.9,7.412,34.79,0.2088,2.739,489.410413057,21.6533339246,39.3532900857,46.6935553993,0.240086206897,0.000747723388721,27.1972277651,12.0858578753,12.9628656121
2017-03-12 15:32:43,51.752915,-41.355363000000004,2.1,7.424,34.804,0.2232,1.66,820.897798425,32.3445997962,62.9282957087,80.1669716277,0.240086206897,0.000478386394504,27.2065250186,2.54540286612,8.50604309713
2017-03-12 15:32:43,51.752915,-41.355363000000004,2.3,7.414,34.79,0.2232,1.494,514.834550598,23.1496679324,42.9844291121,51.7459162864,0.240086206897,0.000505333714169,27.1969471527,3.49993082331,8.95195072802
2017-03-12 15:32:43,51.752915,-41.355363000000004,2.5,7.412,34.79,0.2376,1.411,467.352963241,21.7962717948,40.1076284416,48.0094548723,0.240086206897,0.000532263630515,27.1972362985,4.45384232011,9.39757037952
2017-03-12 15:32:43,51.752915,-41.355363000000004,2.7,7.412,34.79,0.2232,1.411,516.880175451,23.1922698128,44.6043427522,56.6709172336,0.240086206897,0.000653459744506,27.1972391431,8.7468510699,11.4030489478
2017-03-12 15:32:43,51.752915,-41.355363000000004,3.0,7.415,34.79,0.2376,1.162,342.614859101,16.4055494667,31.5515958952,39.4869783214,0.240086206897,0.000478402520988,27.1968139464,2.54597409844,8.50630994825
2017-03-12 15:32:43,51.752915,-41.355363000000004,3.2,7.415,34.79,0.1728,0.747,342.614859101,16.4055494667,31.5515958952,39.4869783214,0.240086206897,0.000532267460539,27.1968167925,4.45397798723,9.39763375639
2017-03-12 15:32:43,51.752915,-41.355363000000004,3.5,7.414,34.79,0.2304,1.494,342.614859101,16.4055494667,31.5515958952,39.4869783214,0.240086206897,0.000518799949057,27.1969642262,3.9769317955,9.17478168006
2017-03-12 15:32:43,51.752915,-41.355363000000004,3.8,7.414,34.79,0.2448,1.245,324.029362663,15.4804999313,30.3538580158,39.1706398292,0.240086206897,0.000545732418833,27.1969684949,4.9309337399,9.62044358413
2017-03-12 15:32:43,51.752915,-41.355363000000004,4.0,7.414,34.79,0.2304,1.328,324.029362663,15.4804999313,30.3538580158,39.1706398292,0.240086206897,0.000774658411927,27.1969713409,13.0399502673,13.4085697687
2017-03-12 15:32:43,51.752915,-41.355363000000004,4.3,7.415,34.79,0.2376,1.494,331.29013008,15.3420936174,30.746533226,40.6547883682,0.240086206897,0.000545733695427,27.1968324472,4.93097895943,9.62046470843
2017-03-12 15:32:43,51.752915,-41.355363000000004,4.5,7.414,34.79,0.2232,0.913,331.29013008,15.3420936174,30.746533226,40.6547883682,0.240086206897,0.000572664888609,27.1969784561,5.8849356843,10.0661054882
2017-03-12 15:32:43,51.752915,-41.355363000000004,4.8,7.415,34.79,0.2376,1.494,331.29013008,15.3420936174,30.746533226,40.6547883682,0.240086206897,0.000639997339642,27.1968395637,8.26998576481,11.1802813727
2017-03-12 15:32:43,51.752915,-41.355363000000004,5.0,7.414,34.79,0.216,0.996,386.342752387,16.6535832263,34.8583758387,49.3937020374,0.240086206897,0.000518799949057,27.1969855717,3.9769317955,9.17478168006
2017-03-12 15:32:43,51.752915,-41.355363000000004,5.3,7.414,34.79,0.2448,1.328,386.342752387,16.6535832263,34.8583758387,49.3937020374,0.240086206897,0.000545732418833,27.1969898413,4.9309337399,9.62044358413
2017-03-12 15:32:43,51.752915,-41.355363000000004,5.8,7.415,34.79,0.2304,1.328,408.140076562,16.9201776248,36.1813256133,52.5029657213,0.240086206897,0.000518801225652,27.1968537981,3.97697701503,9.17480280436
2017-03-12 15:32:43,51.752915,-41.355363000000004,6.0,7.416,34.789,0.2376,1.162,408.140076562,16.9201776248,36.1813256133,52.5029657213,0.240086206897,0.000491872005016,27.1959268219,3.02309016166,8.72919466505
2017-03-12 15:32:43,51.752915,-41.355363000000004,6.3,7.413,34.79,0.2664,1.162,406.986346317,16.1053876895,36.3125288218,56.2627761291,0.240086206897,0.000653461021261,27.1971472221,8.74689629511,11.4030700748
2017-03-12 15:32:43,51.752915,-41.355363000000004,6.5,7.413,34.79,0.2304,1.411,406.986346317,16.1053876895,36.3125288218,56.2627761291,0.240086206897,0.000545731142158,27.1971500685,4.93088851753,9.62042245851
2017-03-12 15:32:43,51.752915,-41.355363000000004,6.8,7.412,34.788,0.2592,1.328,406.986346317,16.1053876895,36.3125288218,56.2627761291,0.240086206897,0.000438003931711,27.1957241476,1.11497526905,7.83781900148
2017-03-12 15:32:43,51.752915,-41.355363000000004,7.2,7.413,34.789,0.2664,0.996,361.975952559,14.0154569309,32.4511763388,52.1282644699,0.240086206897,0.00050533441017,27.1963733705,3.49995547706,8.95196224502
2017-03-12 15:32:43,51.752915,-41.355363000000004,7.5,7.414,34.79,0.2736,1.411,361.975952559,14.0154569309,32.4511763388,52.1282644699,0.240086206897,0.000491867479281,27.1970211567,3.02292985111,8.72911977599
2017-03-12 15:32:43,51.752915,-41.355363000000004,7.9,7.413,34.79,0.2736,1.162,237.932564039,10.1937013542,22.641866328,34.5619747458,0.240086206897,0.000680393491037,27.1971699956,9.70089823951,11.8487319789
2017-03-12 15:32:43,51.752915,-41.355363000000004,8.2,7.414,34.791,0.3168,1.411,237.932564039,10.1937013542,22.641866328,34.5619747458,0.240086206897,0.000411068097321,27.197817782,0.16085414329,7.39210142185
2017-03-12 15:32:43,51.752915,-41.355363000000004,8.7,7.415,34.789,0.252,1.328,237.932564039,10.1937013542,22.641866328,34.5619747458,0.240086206897,0.000572668137845,27.1961084313,5.88505077876,10.0661592546
2017-03-12 15:32:43,51.752915,-41.355363000000004,9.2,7.415,34.79,0.2664,1.494,216.203312013,8.59148031339,20.2954434524,33.5086578798,0.240086206897,0.000505334990764,27.1969022088,3.49997604283,8.95197185232
2017-03-12 15:32:43,51.752915,-41.355363000000004,9.6,7.412,34.79,0.2376,1.328,216.203312013,8.59148031339,20.2954434524,33.5086578798,0.240086206897,0.00069385844917,27.1973373273,10.1778539865,12.071541804
2017-03-12 15:32:43,51.752915,-41.355363000000004,10.5,7.41,34.789,0.288,0.913,215.482663719,8.41441063455,19.9187279984,33.3817042974,0.240086206897,0.000505330579714,27.1968435492,3.49981979465,8.951898861
2017-03-12 15:32:43,51.752915,-41.355363000000004,11.5,7.41,34.789,0.2736,1.162,217.124052122,7.8089595859,19.5964475509,35.1679070498,0.240086206897,0.000572661754154,27.1968454946,5.88482465564,10.0660536212
2017-03-12 15:32:43,51.752915,-41.355363000000004,12.5,7.409,34.789,0.2736,1.245,184.111191734,6.13614042933,16.291292384,31.3082410031,0.240086206897,0.000505329302735,27.1969905301,3.49977456149,8.95187773033
2017-03-12 15:32:43,51.752915,-41.355363000000004,13.5,7.408,34.789,0.2736,1.245,184.111191734,6.13614042933,16.291292384,31.3082410031,0.240086206897,0.000505328025676,27.1971355522,3.49972932548,8.95185659834
2017-03-12 15:32:43,51.752915,-41.355363000000004,14.5,7.407,34.789,0.2952,1.079,210.949432011,6.68093363199,18.1380933404,35.9986012801,0.240086206897,0.000491860513648,27.197280561,3.02268311443,8.72900451298
2017-03-12 15:32:43,51.752915,-41.355363000000004,15.6,7.407,34.789,0.2952,0.664,219.907025768,6.20536939036,17.9289458883,38.8125994957,0.240086206897,0.000613056627639,27.1972827018,7.31569186421,10.7344830813
2017-03-12 15:32:43,51.752915,-41.355363000000004,16.8,7.405,34.789,0.324,0.415,176.270969517,4.71747557595,14.200263632,32.3594096418,0.240086206897,0.000491857959127,27.1975711216,3.02259262819,8.72896224234
2017-03-12 15:32:43,51.752915,-41.355363000000004,18.1,7.405,34.79,0.36,0.913,211.6599864,4.99544241515,15.9640537384,39.6441251029,0.240086206897,0.000613052100308,27.1983603343,7.31553149712,10.7344081658
2017-03-12 15:32:43,51.752915,-41.355363000000004,19.4,7.407,34.789,0.4608,0.913,186.120170639,4.40263028891,14.1371548801,35.2699495541,0.240086206897,0.000518792983423,27.1972901145,3.97668505883,9.17466641705
