#WOA18 one-degreeJUNE nitrate Statistical mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LATITUDE, LONGITUDE,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,550,600,650,700,750,800
-70.5,-9.5,26.465,26.521,26.687,26.786,26.823,26.851,26.877,26.901,26.922,26.94,27.477,27.468,26.955,26.956,26.955,26.939,26.887,26.81,26.725,26.658,26.642,27.084,27.395,27.43,27.028,26.672,27.728,27.96,26.997,27.783,28.508,28.492,,,,,,,,,,,
-68.5,0.5,28.17,28.17,27.994,27.982,27.84,27.826,27.966,27.97,27.978,27.982,27.984,27.986,27.989,28.012,27.167,27.159,28.313,28.625,29.008,29.452,29.94,,32.35,32.157,32.472,32.462,32.266,32.161,32.067,32.084,31.89,31.823,32.038,32.078,32.092,32.19,32.236,31.922,31.581,31.55,31.889,31.722,
-67.5,-0.5,,,28.127,28.161,28.199,28.242,28.288,28.339,28.39,28.45,28.506,28.561,28.616,28.667,28.867,29.563,30.787,31.753,32.501,32.919,32.967,32.955,,32.699,,,32.246,32.145,32.012,31.861,31.691,31.521,31.392,31.633,31.821,32.006,32.164,32.407,32.582,32.73,,32.641,
-67.5,0.5,,,,30.486,30.422,30.369,30.327,30.297,30.277,30.302,30.273,30.302,30.33,30.358,30.441,30.848,31.48,32.125,32.584,33.016,33.405,34.64,,34.862,,,34.337,34.114,,,,,,,,,33.32,33.32,33.292,32.904,,32.764,
-66.5,-97.5,25.463,25.673,25.961,26.173,26.309,26.286,26.227,26.018,26.007,25.971,26.134,26.381,26.509,26.507,26.529,26.448,26.371,26.297,26.223,26.142,26.04,25.682,27.874,,30.643,,31.677,31.642,31.67,31.698,,,,31.507,,,,,30.246,,,,
-66.5,-93.5,26.049,26.104,26.346,26.536,26.674,26.722,26.698,26.696,26.657,26.614,26.562,26.511,26.46,26.408,26.357,26.306,26.254,26.209,26.173,26.138,26.099,26.192,28.635,,31.193,,31.82,32.114,32.024,32.126,,,,32.745,,,,,32.861,,,31.733,
-66.5,-90.5,25.561,25.561,25.561,25.561,25.561,25.561,25.602,25.656,25.72,25.803,25.89,25.99,26.099,26.207,26.209,26.072,25.761,25.509,25.529,25.873,26.142,27.587,28.813,,,,32.812,33.032,32.958,32.884,33.001,,,,,,,,,,,,
-66.5,-89.5,26.732,26.516,26.33,26.174,26.049,25.959,25.896,25.858,25.871,25.883,25.875,25.928,26.007,26.125,26.298,26.544,26.702,26.732,26.732,26.732,26.732,26.832,29.376,,,,33.448,33.439,33.413,33.387,,,,,,,,,,,,,
-66.5,-68.5,25.395,25.512,25.493,25.541,25.58,25.58,25.58,25.629,25.669,25.703,25.99,26.51,27.32,28.314,29.057,29.724,30.4,,,,32.307,33.675,34.156,,34.155,,33.795,33.552,33.254,33.012,32.78,32.567,32.373,32.197,32.039,31.887,31.753,,,,,,
