#WOA18 one-degreeOCTOBER nitrate Statistical mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LATITUDE, LONGITUDE,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,550,600,650,700,750,800
-77.5,-175.5,30.098,30.136,30.13,30.131,30.117,30.16,30.159,30.137,30.137,30.134,30.128,30.117,30.106,30.1,30.098,30.098,30.098,30.098,30.098,30.098,,,,,,,,,,,,,,,,,,,,,,,
-76.5,-178.5,30.283,30.328,30.379,30.385,30.377,30.406,30.656,30.715,30.607,30.514,30.427,30.358,30.306,30.264,30.235,30.218,30.227,,,,,,,,,,,,,,,,,,,,,,,,,,
-76.5,-177.5,29.945,29.957,29.957,29.95,29.953,29.974,30.007,30.028,30.052,30.071,30.089,30.132,30.167,30.196,30.229,30.245,30.233,30.287,30.306,30.325,30.338,30.282,30.227,30.216,30.209,30.179,30.187,30.184,30.182,30.197,30.216,30.242,30.303,30.479,30.626,30.719,30.789,30.839,,,,,
-76.5,168.5,30.172,30.131,30.119,30.15,30.185,30.199,30.188,30.182,30.182,30.185,30.189,30.19,30.19,30.188,30.22,30.222,30.225,30.229,30.234,30.24,,,,,,,30.221,30.251,30.262,30.255,30.242,30.235,,,30.252,30.27,,,30.406,,,,
-76.5,169.5,30.223,30.236,30.212,30.244,30.238,30.222,30.226,30.221,30.219,30.214,30.208,30.195,30.206,30.208,30.216,30.225,30.251,30.251,30.247,30.244,30.234,30.24,30.234,30.227,30.224,30.21,30.197,30.201,30.199,30.191,30.185,30.18,30.154,30.165,30.195,30.208,30.234,30.373,30.446,30.334,30.287,,
-76.5,171.5,30.663,30.658,30.636,30.621,30.616,30.615,30.621,30.624,30.613,30.591,30.577,30.606,30.623,30.607,30.595,30.581,30.57,30.562,30.57,30.568,30.565,,,,,,,,,,,,,,,,,,,,,,
-76.5,172.5,30.566,30.615,30.576,30.576,30.537,30.537,30.546,30.546,30.546,30.546,30.547,30.552,30.556,30.556,30.556,30.556,30.556,30.558,30.562,30.565,30.566,30.566,30.575,30.522,30.478,30.484,30.488,30.488,30.488,30.488,30.491,30.525,30.549,30.552,30.554,30.533,30.512,30.664,30.751,,,,
-76.5,174.5,30.39,30.351,30.351,30.361,30.322,30.371,30.381,30.389,30.39,30.366,30.341,30.679,30.976,30.945,30.902,30.864,30.836,30.821,30.807,30.792,30.776,30.689,30.654,30.657,30.675,30.698,30.72,30.668,30.631,30.612,30.592,30.572,30.556,30.563,30.566,30.566,30.581,30.771,,,,,
-76.5,175.5,30.351,30.3,30.398,30.356,30.392,30.4,30.424,30.438,30.417,30.461,30.504,30.541,30.593,30.615,30.632,30.646,30.386,30.434,30.481,30.528,30.575,30.8,30.791,30.536,30.663,30.668,30.717,30.761,30.762,30.774,30.806,30.854,,,,,,,,,,,
-76.5,176.5,30.556,30.556,30.566,30.566,30.576,30.576,30.593,30.63,30.673,30.728,30.78,30.747,30.732,30.746,30.79,30.829,30.837,30.823,30.783,30.762,30.753,30.803,30.892,30.804,30.722,30.722,30.736,30.788,30.846,30.892,30.909,30.976,31.04,,,,,,,,,,
-76.5,177.5,30.478,30.507,30.457,30.473,30.497,30.496,30.53,30.53,30.534,30.539,30.542,30.544,30.546,30.549,30.555,30.56,30.563,30.563,30.615,30.615,30.615,30.616,30.664,30.674,30.685,30.732,30.735,30.785,30.78,,,,,,,,,,,,,,
-76.5,179.5,30.449,30.436,30.447,30.468,30.504,30.496,30.495,30.506,30.523,30.499,30.488,30.492,30.488,30.486,30.484,30.483,30.483,30.46,30.473,30.49,30.509,30.647,30.743,30.752,30.772,30.789,30.752,30.762,30.771,,,,,,,,,,,,,,
