#WOA18 one-degreeAUGUST nitrate Statistical mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LATITUDE, LONGITUDE,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,550,600,650,700,750,800
-69.5,-76.5,28.107,28.088,27.99,28.049,28.127,28.887,29.746,29.58,29.467,29.334,29.249,29.316,29.382,29.445,29.504,29.551,29.585,29.608,29.624,29.648,29.659,31.117,32.39,33.072,33.405,,32.942,32.712,32.518,32.36,32.229,32.124,,,,,,,,,,,
-69.5,-75.5,26.546,26.541,26.571,26.488,26.312,26.331,26.351,26.366,26.375,26.38,26.39,26.512,26.693,26.919,27.134,27.337,27.557,27.802,29.384,29.642,28.6,29.9,32.52,33.778,33.683,,33.465,33.359,33.273,,,,,,,,,,,,,,
-69.5,-73.5,25.805,25.805,25.863,25.893,25.912,25.917,25.922,25.896,25.851,25.768,25.727,25.737,25.742,25.788,25.845,25.918,26.006,26.11,26.229,26.368,26.527,,,,33.59,33.636,33.683,,,,,,,,,,,,,,,,
-68.5,-76.5,29.229,29.226,29.249,29.304,29.359,29.379,29.389,29.388,29.387,29.386,29.385,29.392,29.403,29.418,29.429,29.436,29.449,29.459,29.464,29.498,29.548,30.683,31.679,32.626,33.346,33.504,33.162,33.088,33.014,32.736,32.515,32.357,32.262,32.34,32.292,32.244,32.196,32.1,32.01,31.996,31.99,,
-68.5,-75.5,28.064,28.08,28.133,28.145,28.127,28.124,28.115,28.191,28.336,28.443,28.513,28.584,28.645,28.742,28.838,28.928,29.029,29.139,29.257,29.397,29.547,30.754,31.94,33.215,33.371,,33.402,33.292,33.184,33.089,32.988,32.884,32.771,32.784,32.582,32.334,32.033,32,,,,,
-68.5,-74.5,27.436,27.434,27.458,27.506,27.483,27.493,27.504,27.526,27.561,27.595,27.618,27.685,27.761,27.875,28.015,28.182,28.373,28.577,28.798,29.069,29.362,30.417,31.927,32.612,33.065,33.198,33.338,33.005,33.222,33.157,33.201,32.929,33.131,33.093,33.302,33.263,33.231,33.024,,,,,
-68.5,-73.5,25.987,25.987,26.091,26.205,26.107,26.115,26.124,26.129,26.132,26.131,26.136,26.329,26.632,27.01,27.462,27.94,28.448,28.95,29.41,29.799,30.182,31.687,32.694,33.857,33.907,,33.857,33.778,33.683,33.573,33.657,33.641,33.61,33.543,33.462,33.366,33.256,,,,,,
-68.5,-72.5,25.841,25.841,25.88,25.86,25.889,25.914,25.935,25.945,25.944,25.935,25.928,26.101,26.355,26.661,26.969,27.262,27.518,27.77,28.039,28.297,28.559,30.939,31.477,33.457,33.624,,33.637,33.663,33.678,,33.52,33.418,33.3,,,,,,,,,,
-68.5,-71.5,26.257,26.202,26.286,26.315,26.393,26.428,26.478,26.539,26.6,26.682,26.793,27.008,27.282,27.602,27.942,28.303,28.807,29.322,29.782,30.195,30.563,31.851,32.596,33.26,33.597,,,,,,,,,,,,,,,,,,
-68.5,-69.5,26.415,26.415,26.459,26.424,26.463,26.562,26.663,26.744,26.81,26.843,26.951,27.165,27.456,27.704,27.976,28.258,28.55,28.851,29.158,29.471,29.79,31.625,33.459,33.75,33.815,,33.715,33.635,33.521,33.422,33.346,33.326,33.267,33.244,33.207,33.212,33.12,33.073,32.999,,,,
-68.5,-68.5,23.195,23.195,23.259,23.302,23.288,23.413,23.541,23.048,23.063,23.073,23.919,24.106,24.367,24.696,25.024,25.34,25.655,26.335,26.87,27.402,26.868,30.404,33.668,33.771,32.235,,34.498,34.421,34.326,34.238,34.156,34.08,34.012,,,,,,,,,,
-68.5,-67.5,,,,,,,23.141,23.21,23.159,23.257,23.415,23.698,24.174,24.692,25.209,25.724,26.236,26.747,27.256,27.765,28.273,30.903,33.571,34.693,34.898,,34.705,34.601,,,34.384,34.333,,,,,,,,,,,
-67.5,-75.5,28.79,28.81,28.78,28.917,28.881,28.901,28.946,28.93,28.877,28.765,28.732,28.87,29.011,29.146,29.276,29.395,29.5,29.595,29.683,29.772,29.854,31.259,32.81,,33.127,,33.444,33.377,33.004,32.811,32.634,,32.388,32.305,32.248,,32.215,,32.117,,,,
-67.5,-74.5,28.386,28.42,28.375,28.423,28.466,28.467,28.457,28.52,28.579,28.639,28.699,28.798,28.912,29.056,29.23,29.431,29.665,29.842,30.049,30.266,30.488,31.372,32.618,33.105,33.434,,33.166,32.961,32.941,32.775,32.792,32.427,32.381,32.409,32.582,32.312,32.254,32.296,32.015,32,31.639,32.015,31.815
-67.5,-73.5,26.566,26.537,26.549,26.544,26.515,26.556,26.595,26.637,26.671,26.713,26.773,27.006,27.325,27.746,28.242,28.749,29.263,29.732,30.146,30.519,30.865,32.337,32.863,33.633,33.401,,33.3,32.997,32.955,32.869,32.82,32.756,32.669,32.577,32.516,32.394,32.42,,,,,,
-67.5,-72.5,27.169,27.106,27.223,27.18,27.128,27.163,27.196,27.208,27.206,27.209,27.223,27.382,27.62,28.063,28.701,29.244,29.672,30.103,30.685,31.44,32.199,33.406,33.854,33.9,33.78,33.376,33.372,33.24,33.302,33.218,33.153,33.127,,,,,,,,,,,
-67.5,-71.5,26.725,26.737,26.798,26.834,26.865,26.967,27.068,27.152,27.215,27.27,27.364,27.665,28.031,28.464,28.92,29.372,29.822,30.239,30.628,31.007,31.363,32.839,33.749,33.747,33.74,,33.527,33.37,33.304,33.099,33.138,33.305,33.27,33.179,33.297,,,,,,,,
-67.5,-70.5,27.359,27.385,27.363,27.395,27.405,27.43,27.444,27.452,27.459,27.465,27.493,27.915,28.366,28.865,29.392,29.915,30.415,30.875,31.28,31.67,32.042,33.137,33.786,33.958,33.682,33.522,33.456,33.132,33.297,33.233,33.168,32.827,33.042,32.824,32.757,33.277,33.284,,,,,,
