#WOA18 one-degreeSEPTEMBER nitrate Statistical mean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LATITUDE, LONGITUDE,0,5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,550,600,650,700,750,800
-70.5,-128.5,28.972,28.963,28.923,28.891,28.872,28.872,28.872,28.872,28.872,28.872,28.875,28.915,28.965,29.026,29.098,29.295,29.381,29.467,29.552,29.637,,,,,,,,32.368,32.208,32.049,31.889,,,,,,,,,,,,
-70.5,-126.5,29.172,29.128,29.068,29.022,28.989,28.972,28.993,29.015,29.036,29.057,29.078,29.098,29.119,29.139,29.159,29.178,29.198,29.217,29.236,29.255,29.291,30.104,30.84,31.52,,,31.916,31.891,,,,,,,,,,,,,,,
-69.5,-133.5,26.374,26.374,26.374,26.374,26.372,26.36,26.34,26.315,26.294,26.281,26.274,26.274,26.274,26.274,26.274,26.274,26.274,26.274,26.274,26.274,,,,,,,,,,,,,,,,,,,,,,,
-69.5,-130.5,27.323,27.702,28.582,29.358,30.032,28.268,28.245,28.226,30.322,30.24,30.154,30.075,29.998,29.925,29.856,28.172,28.172,28.172,28.172,28.172,,29.319,,,,,,,,,,,,,,,,,,,,,
-69.5,-126.5,28.972,28.971,28.922,28.887,28.873,28.906,28.955,28.984,29.016,29.046,29.074,29.096,29.116,29.132,29.146,29.157,29.166,29.171,29.153,29.164,,,,,,,,,,,,,,,,,,,,,,,
-69.5,-113.5,,,,,,28.21,28.252,28.291,28.328,28.362,28.392,28.421,28.449,28.473,28.492,28.508,28.524,28.543,28.545,28.546,,,,,,,32.429,32.282,32.136,31.989,,,,,,,,,,,,,
-69.5,-110.5,28.272,28.273,28.319,28.354,28.369,28.353,28.337,28.351,28.303,28.29,28.274,28.324,28.435,28.547,28.622,28.68,28.721,28.752,28.748,28.735,28.813,29.782,30.532,31.012,,,31.323,31.348,31.362,31.219,31.077,30.956,30.848,30.764,30.71,30.643,30.542,30.288,30.036,29.784,29.553,29.488,
-68.5,-136.5,,,,,,26.374,26.445,26.497,26.537,26.563,26.574,26.55,26.526,26.502,26.48,26.459,26.438,26.417,26.4,26.385,,,,,,,31.74,33.624,33.465,33.62,,,,,,,,,,,,,
-68.5,-134.5,26.274,26.274,26.274,26.274,26.274,26.274,26.274,26.274,26.274,26.274,26.274,26.274,26.274,26.274,26.257,26.204,26.121,26.075,26.075,26.075,26.075,29.625,32.812,33.865,33.967,,33.495,33.256,33.042,32.867,32.702,32.521,32.335,32.14,31.938,31.739,31.546,31.376,,,,,
