datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,c_su,o2_c,bbp,chla_adj,sigma,poc,cphyto
2017-02-26 09:23:23,54.0198,-46.486,0.4,3.041,34.75,-0.00366104065092,0.40546,2.514112,-0.0472624560515,13.1,nan,1.361,9.74628373032,0.000531880019381,0.166577586207,27.6830639364,4.4402540465,9.39122261898
2017-02-26 09:23:23,54.0198,-46.486,2.0,3.065,34.736,-0.0036610406521,0.40546,2.498464,-0.0497412561941,10.2,nan,1.368,9.7421781363,0.000507818735416,0.166577586207,27.6696749511,3.58795524592,8.99307132743
2017-02-26 09:23:23,54.0198,-46.486,3.8,3.067,34.736,-0.00366104065215,0.41322,2.508896,-0.0501543895512,6.4,nan,1.366,9.73652717483,0.000539408643638,0.169922413793,27.6694971179,4.70693297495,9.51580165127
2017-02-26 09:23:23,54.0198,-46.486,6.0,3.072,34.736,-0.00366104065149,0.43844,2.488032,-0.0497412561941,8.2,nan,1.367,9.73505366786,0.000530129929439,0.180793103448,27.6690422455,4.37826236058,9.36226320968
2017-02-26 09:23:23,54.0198,-46.486,8.0,3.072,34.736,-0.00366104065138,0.42098,2.519328,-0.0509806562654,7.3,nan,1.367,9.73965927952,0.000517124153057,0.173267241379,27.669051066,3.91757174957,9.14705164109
2017-02-26 09:23:23,54.0198,-46.486,10.0,3.073,34.736,-0.0036610406513,0.42874,2.52976,-0.0513937896225,4.6,2.16,1.368,9.74119507337,0.000511552473737,0.176612068966,27.6689669514,3.72021172472,9.05485492705
2017-02-26 09:23:23,54.0198,-46.486,11.9,3.073,34.736,-0.0036610406513,0.42292,2.50368,-0.0518069229796,6.2,nan,1.368,9.73873794484,0.000543137930666,0.174103448276,27.6689600746,4.83903178005,9.57751159363
2017-02-26 09:23:23,54.0198,-46.486,14.0,3.073,34.736,-0.00366104065129,0.4074,2.508896,-0.0513937896225,4.4,2.27,1.365,9.74037185117,0.000492972793191,0.167413793103,27.66895248,3.06208228042,8.74740982906
2017-02-26 09:23:23,54.0198,-46.486,16.0,3.072,34.736,-0.00366104065139,0.43456,2.50368,-0.0522200563367,4.2,1.91,1.366,9.73689559403,0.000556141482204,0.179120689655,27.6690381847,5.29964358262,9.79268634687
2017-02-26 09:23:23,54.0198,-46.486,18.0,3.072,34.736,-0.00366104065134,0.43456,2.493248,-0.0522200563367,2.7,1.29,1.369,9.73464850107,0.000489254632237,0.179120689655,27.6690309606,2.93037758311,8.6858839941
2017-02-26 09:23:23,54.0198,-46.486,20.0,3.073,34.736,-0.00366104065133,0.40934,2.493248,-0.0526331896938,2.4,1.18,1.368,9.73382595291,0.000491114825136,0.16825,27.6689308169,2.99626933598,8.71666531926
2017-02-26 09:23:23,54.0198,-46.486,22.0,3.073,34.736,-0.00366104065128,0.42292,2.524544,-0.0526331896938,2.0,1.03,1.365,9.73474672143,0.000504120601519,0.174103448276,27.6689440296,3.456959947,8.93187688785
2017-02-26 09:23:23,54.0198,-46.486,24.0,3.073,34.736,-0.00366104065125,0.42292,2.498464,-0.0518069229796,2.2,0.9,1.368,9.73229157447,0.000517126377901,0.174103448276,27.6689572481,3.91765055802,9.14708845645
2017-02-26 09:23:23,54.0198,-46.486,26.0,3.073,34.736,-0.00366104065122,0.43262,2.4776,-0.0522200563367,2.2,0.84,1.368,9.73290529048,0.00050040466541,0.178284482759,27.6689704726,3.32533405814,8.87038786826
2017-02-26 09:23:23,54.0198,-46.486,28.0,3.074,34.736,-0.00366104065105,0.42874,2.493248,-0.0526331896938,1.9,1.19,1.365,9.72861026819,0.000537566251223,0.176612068966,27.6688907774,4.64167175083,9.48531487755
2017-02-26 09:23:23,54.0198,-46.486,30.0,3.076,34.736,-0.00366104065082,0.43262,2.514112,-0.0526331896938,1.7,0.79,1.365,9.73075749067,0.000489263530876,0.178284482759,27.6687181348,2.93069279068,8.68603124329
2017-02-26 09:23:23,54.0198,-46.486,32.1,3.076,34.736,-0.00366104065074,0.42292,2.52976,-0.0522200563367,1.7,0.97,1.365,9.73321216617,0.00167464714972,0.174103448276,27.6687557575,44.9193513376,28.301028495
2017-02-26 09:23:23,54.0198,-46.486,34.0,3.075,34.736,-0.00366104065094,0.41904,2.519328,-0.0526331896938,1.4,0.84,1.365,9.72953043571,0.000489261306401,0.172431034483,27.6688827439,2.93061399534,8.68599443406
2017-02-26 09:23:23,54.0198,-46.486,36.1,3.075,34.736,-0.00366104065093,0.42486,2.50368,-0.0522200563367,1.3,0.6,1.365,9.7284262474,0.000524562699439,0.174939655172,27.6689203759,4.18105993953,9.27014012024
2017-02-26 09:23:23,54.0198,-46.486,38.1,3.074,34.736,-0.00366104065097,0.44232,2.514112,-0.0526331896938,1.4,0.7,1.366,9.73106428386,0.000498548922076,0.182465517241,27.6690491448,3.25959991779,8.83968017177
2017-02-26 09:23:23,54.0198,-46.486,40.3,3.074,34.736,-0.00366104065106,0.43844,2.50368,-0.0518069229796,1.5,0.69,1.367,9.73065931934,0.000509696730404,0.180793103448,27.6690870963,3.65447758437,9.02414723057
2017-02-26 09:23:23,54.0198,-46.486,41.9,3.074,34.736,-0.00366104065098,0.43068,2.50368,-0.0522200563367,1.3,0.54,1.365,9.72883109873,0.000507838762349,0.177448275862,27.6691078717,3.58866463994,8.99340272077
2017-02-26 09:23:23,54.0198,-46.486,44.0,3.074,34.736,-0.00366104065088,0.40934,2.508896,-0.0522200563367,1.2,0.53,1.366,9.72401102019,0.000494832985967,0.16825,27.6691351453,3.12797402893,8.77819115218
2017-02-26 09:23:23,54.0198,-46.486,46.0,3.077,34.736,-0.00366104065037,0.41516,2.498464,-0.0522200563367,1.0,0.4,1.366,9.72483255816,0.000505987467719,0.17075862069,27.6688823562,3.52308808153,8.96276863868
2017-02-26 09:23:23,54.0198,-46.486,48.0,3.078,34.736,-0.0036610406503,0.42292,2.498464,-0.0518069229796,1.2,0.55,1.364,9.72033352831,0.000489267979455,0.174103448276,27.6688154071,2.93085036826,8.68610485564
2017-02-26 09:23:23,54.0198,-46.486,50.0,3.082,34.737,-0.00366104064958,0.43262,2.514112,-0.0522200563367,1.1,0.36,1.362,9.71972077767,0.000507853781801,0.178284482759,27.6692673424,3.58919665896,8.99365125339
2017-02-26 09:23:23,54.0198,-46.486,52.0,3.082,34.736,-0.00366104064949,0.41904,2.493248,-0.0526331896938,1.0,0.37,1.364,9.71972077767,0.000504140619571,0.172431034483,27.6684823014,3.45766902644,8.93220813423
2017-02-26 09:23:23,54.0198,-46.486,54.0,3.083,34.737,-0.00366104064939,0.42486,2.498464,-0.0518069229796,1.0,0.45,1.365,9.71714773855,0.000494850229057,0.174939655172,27.6691999081,3.12858481367,8.7784764802
2017-02-26 09:23:23,54.0198,-46.486,56.0,3.081,34.736,-0.00366104064966,0.4268,2.508896,-0.0526331896938,1.0,0.42,1.365,9.7208237627,0.000517144172218,0.175775862069,27.6686008585,3.91828086832,9.14738290584
2017-02-26 09:23:23,54.0198,-46.486,58.0,3.08,34.736,-0.00366104064981,0.44814,2.50368,-0.0522200563367,0.9,0.31,1.364,9.71482046538,0.000537579596961,0.184974137931,27.6687066183,4.64214448356,9.48553571459
2017-02-26 09:23:23,54.0198,-46.486,60.0,3.08,34.736,-0.0036610406498,0.42098,2.514112,-0.0522200563367,1.0,0.24,1.366,9.71849541749,0.000507852108087,0.173267241379,27.6687194147,3.58913737267,8.99362355781
2017-02-26 09:23:23,54.0198,-46.486,62.0,3.084,34.736,-0.00366104064916,0.44038,2.50368,-0.0530463230509,1.1,0.32,1.365,9.71696398178,0.000494855226397,0.181629310345,27.6683603028,3.12876182944,8.7785591731
2017-02-26 09:23:23,54.0198,-46.486,64.0,3.083,34.736,-0.00366104064917,0.42486,2.50368,-0.0526331896938,1.0,0.36,1.366,9.7175765208,0.000502284875127,0.174939655172,27.6684661169,3.39193484677,8.90150041939
2017-02-26 09:23:23,54.0198,-46.486,66.0,3.084,34.736,-0.00366104064917,0.43262,2.498464,-0.0526331896938,1.2,0.45,1.367,9.71818910684,0.000465127737523,0.178284482759,27.6683859492,2.07575471854,8.28664701632
2017-02-26 09:23:23,54.0198,-46.486,68.0,3.081,34.736,-0.00366104064959,0.4171,2.488032,-0.053459456408,0.9,0.22,1.366,9.71543283989,0.000494848555563,0.171594827586,27.6686777079,3.12852553515,8.77844878825
2017-02-26 09:23:23,54.0198,-46.486,70.0,3.08,34.736,-0.00366104064971,0.4171,2.524544,-0.0530463230509,1.1,0.26,1.366,9.71635148977,0.000500420235869,0.171594827586,27.6687834847,3.32588559495,8.87064551862
2017-02-26 09:23:23,54.0198,-46.486,72.0,3.079,34.736,-0.00366104064969,0.4171,2.524544,-0.053459456408,1.0,0.26,1.365,9.7166577299,0.000498560043833,0.171594827586,27.6688892491,3.25999387265,8.83986420775
2017-02-26 09:23:23,54.0198,-46.486,74.0,3.081,34.736,-0.00366104064955,0.42874,2.50368,-0.0526331896938,1.0,0.23,1.365,9.7166577299,0.000491132619454,0.176612068966,27.6687162117,2.99689964629,8.71695976865
2017-02-26 09:23:23,54.0198,-46.486,76.0,3.08,34.736,-0.00366104064948,0.42486,2.508896,-0.053459456408,1.0,0.14,1.364,9.71788280794,0.000515283980306,0.174939655172,27.668821997,3.85238915039,9.11660159701
2017-02-26 09:23:23,54.0198,-46.486,78.0,3.077,34.736,-0.00366104064994,0.4171,2.514112,-0.0530463230509,1.0,0.16,1.363,9.71635148977,0.000511561371883,0.171594827586,27.6691271396,3.72052691483,9.05500216807
2017-02-26 09:23:23,54.0198,-46.486,80.0,3.075,34.735,-0.00366104065011,0.4365,2.498464,-0.0526331896938,1.0,0.2,1.363,9.71053515939,0.000504127824943,0.179956896552,27.6685414498,3.45721581514,8.93199641663
2017-02-26 09:23:23,54.0198,-46.486,82.1,3.08,34.736,-0.00366104064918,0.41904,2.514112,-0.0530463230509,1.0,0.13,1.363,9.70411151406,0.000478124619213,0.172431034483,27.6689025598,2.53613026178,8.50171140103
2017-02-26 09:23:23,54.0198,-46.486,84.0,3.083,34.737,-0.00366104064856,0.41128,2.508896,-0.0530463230509,1.0,0.11,1.366,9.69647105903,0.00050414006933,0.169086206897,27.6694466777,3.45764953582,8.9321990292
2017-02-26 09:23:23,54.0198,-46.486,86.0,3.093,34.738,-0.00366104064688,0.42486,2.508896,-0.0526331896938,1.0,0.09,1.364,9.6879224374,0.000500443589281,0.174939655172,27.669340741,3.32671281952,8.87103195649
2017-02-26 09:23:23,54.0198,-46.486,88.0,3.097,34.739,-0.0036610406459,0.40158,2.508896,-0.0530463230509,1.0,0.1,1.364,9.67877337111,0.000517171416872,0.164905172414,27.6697926005,3.91924592843,9.14783373356
2017-02-26 09:23:23,54.0198,-46.486,90.0,3.112,34.74,-0.00366104064382,0.4074,2.50368,-0.0526331896938,1.0,0.18,1.365,9.67846858325,0.000476326661429,0.167413793103,27.6692185649,2.47244300114,8.47195990418
2017-02-26 09:23:23,54.0198,-46.486,91.9,3.122,34.741,-0.00366104064191,0.4074,2.540192,-0.0526331896938,1.0,0.11,1.365,9.67603070047,0.000468914211243,0.167413793103,27.6691077995,2.20987919063,8.3493032488
2017-02-26 09:23:23,54.0198,-46.486,94.0,3.117,34.741,-0.00366104064275,0.39382,2.508896,-0.0526331896938,1.0,0.09,1.366,9.67553102673,0.000496772636125,0.161560344828,27.6696027239,3.19668031683,8.81028728706
2017-02-26 09:23:23,54.0198,-46.486,96.0,3.115,34.741,-0.00366104064324,0.41322,2.545408,-0.0522200563367,1.0,0.15,1.365,9.67207073325,0.000494910228834,0.169922413793,27.6698160135,3.13071012575,8.77946931951
2017-02-26 09:23:23,54.0198,-46.486,98.0,3.12,34.741,-0.00366104064225,0.4074,2.50368,-0.0530463230509,0.9,0.18,1.362,9.66933037171,0.000496779294057,0.167413793103,27.6693757346,3.19691615408,8.81039745841
2017-02-26 09:23:23,54.0198,-46.486,100.0,3.123,34.741,-0.00366104064168,0.3977,2.524544,-0.053459456408,1.0,0.23,1.363,9.66963480971,0.000487496110607,0.163232758621,27.6691220818,2.86808722991,8.65678506241
2017-02-26 09:23:23,54.0198,-46.486,101.9,3.129,34.743,-0.00366104064092,0.39576,2.514112,-0.0530463230509,1.0,0.1,1.365,9.66841712762,0.00049307778028,0.162396551724,27.6701772268,3.06580113306,8.74914709067
2017-02-26 09:23:23,54.0198,-46.486,104.0,3.123,34.741,-0.00366104064136,0.40158,2.519328,-0.053459456408,1.0,0.12,1.361,9.66598232262,0.000515365631426,0.164905172414,27.6691594695,3.85528139637,9.1179527094
2017-02-26 09:23:23,54.0198,-46.486,106.0,3.13,34.742,-0.00366104064055,0.38994,2.514112,-0.0526331896938,1.0,0.15,1.363,9.66862412043,0.000507946515087,0.159887931034,27.669318963,3.59248145743,8.99518574664
2017-02-26 09:23:23,54.0198,-46.486,108.0,3.125,34.742,-0.0036610406412,0.39576,2.519328,-0.0526331896938,1.0,0.11,1.365,9.66902594536,0.000517225264215,0.162396551724,27.6698024567,3.92115330901,9.14872476619
2017-02-26 09:23:23,54.0198,-46.486,110.0,3.124,34.742,-0.00366104064137,0.39382,2.524544,-0.0530463230509,0.9,0.08,1.363,9.66689528714,0.000504217269233,0.161560344828,27.6699119783,3.46038411079,8.93347648559
2017-02-26 09:23:23,54.0198,-46.486,112.0,3.129,34.742,-0.0036610406405,0.39576,2.50368,-0.053459456408,1.0,0.14,1.363,9.66841712762,0.00048193274434,0.162396551724,27.6694607492,2.67102167,8.56472590764
2017-02-26 09:23:23,54.0198,-46.486,114.0,3.126,34.742,-0.00366104064086,0.40546,2.514112,-0.0526331896938,1.0,0.1,1.361,9.66811273623,0.000489357961871,0.166577586207,27.6697572685,2.93403772538,8.68759382917
2017-02-26 09:23:23,54.0198,-46.486,116.0,3.124,34.742,-0.00366104064092,0.38412,2.508896,-0.0530463230509,1.0,0.08,1.364,9.66872153067,0.000483779620633,0.157379310345,27.6699602458,2.73644172205,8.59528687781
2017-02-26 09:23:23,54.0198,-46.486,118.0,3.123,34.742,-0.003661040641,0.4074,2.524544,-0.0526331896938,0.9,0.18,1.36,9.6624531791,0.000524652699113,0.167413793103,27.6700697634,4.18424790796,9.27162937934
