datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,c_su,o2_c,bbp,chla_adj,sigma,poc,cphyto
2016-05-20 12:09:33,53.4817,-42.097,0.2,6.165,34.551,-0.0036610401257,2.06804,2.39936,398.885048621,10.6,nan,0.852,11.5484214003,0.00477496409911,2.16176724138,27.1786449696,154.738778319,79.6031618083
2016-05-20 12:09:33,53.4817,-42.097,2.0,6.167,34.55,-0.00366104011846,2.9488,2.39936,242.561170164,8.8,nan,0.851,11.5545964325,0.00507038743389,2.16176724138,27.1776178557,165.203263683,84.4916450028
2016-05-20 12:09:33,53.4817,-42.097,4.0,6.164,34.55,-0.00366104011715,4.04878,2.404576,150.296097524,6.3,nan,0.856,11.5506414902,0.00502207469546,2.16176724138,27.178026375,163.491929863,83.6921955955
2016-05-20 12:09:33,53.4817,-42.097,6.0,6.163,34.55,-0.0036610401177,4.76464,2.404576,100.080977369,5.8,nan,0.851,11.5459738542,0.00510568140136,2.16176724138,27.1781773817,166.453446599,85.0756678153
2016-05-20 12:09:33,53.4817,-42.097,8.0,6.162,34.55,-0.00366104011823,5.30396,2.39936,68.8964321758,5.0,nan,0.848,11.5366610301,0.00514655484189,2.278,27.1783283762,167.90126561,85.7520163078
2016-05-20 12:09:33,53.4817,-42.097,10.0,6.161,34.55,-0.00366104011905,5.64346,2.415008,49.078425036,4.7,2.3,0.843,11.5234603568,0.005040648806,2.4243362069,27.1784793587,164.149862006,83.9995485244
2016-05-20 12:09:33,53.4817,-42.097,12.0,6.156,34.55,-0.00366104012065,5.72688,2.394144,34.9451328898,4.0,1.59,0.841,11.5110815072,0.00513353792313,2.46029310345,27.1791152775,167.440180313,85.5366203619
2016-05-20 12:09:33,53.4817,-42.097,14.0,6.151,34.55,-0.00366104012196,6.04698,2.409792,24.2396082074,3.5,1.7,0.848,11.4944568049,0.00524314874994,2.59826724138,27.1797508814,171.32281502,87.3503927412
2016-05-20 12:09:33,53.4817,-42.097,16.0,6.149,34.55,-0.00366104012283,6.05086,2.415008,16.4524575596,3.0,1.82,0.837,11.4782400173,0.00522084941714,2.59993965517,27.180000628,170.532928054,86.9813971311
2016-05-20 12:09:33,53.4817,-42.097,18.0,6.146,34.55,-0.00366104012422,6.01982,2.430656,11.2589581275,1.7,1.16,0.832,11.457250172,0.00504433687689,2.58656034483,27.1803788193,164.280500853,84.0605764475
2016-05-20 12:09:33,53.4817,-42.097,20.0,6.143,34.549,-0.0036610401263,6.11294,2.430656,7.75600039274,2.1,0.78,0.841,11.4251901403,0.00485853719744,2.62669827586,27.1799671653,157.699104608,80.9860779108
2016-05-20 12:09:33,53.4817,-42.097,22.0,6.141,34.548,-0.00366104012787,6.25844,2.430656,5.46848099451,1.9,0.77,0.802,11.369129856,0.00491055928725,2.6894137931,27.1794838512,159.541831073,81.8469073777
2016-05-20 12:09:33,53.4817,-42.097,24.0,6.119,34.544,-0.00366104013398,6.00624,2.430656,3.97169884176,2.6,1.3,0.635,11.2529100861,0.00630028927731,2.58070689655,27.1791967525,208.768846781,104.843302386
2016-05-20 12:09:33,53.4817,-42.097,26.0,5.663,34.581,-0.00366104020757,2.82076,2.404576,2.98472325166,2.2,1.07,0.468,11.0509057933,0.00337117070066,1.20765517241,27.2657747432,105.013608559,56.3740541888
2016-05-20 12:09:33,53.4817,-42.097,28.0,5.419,34.589,-0.00366104024768,1.9691,2.415008,2.42038308587,1.6,0.73,0.466,10.9904595759,0.00333723514549,0.840560344828,27.301845953,103.811543324,55.8125095456
2016-05-20 12:09:33,53.4817,-42.097,30.0,5.398,34.592,-0.00366104025205,1.9109,2.39936,2.03451653034,1.5,0.41,0.465,10.9984567452,0.00253454398316,0.815474137931,27.3067916122,75.3786169717,42.5300711074
2016-05-20 12:09:33,53.4817,-42.097,32.0,5.334,34.6,-0.00366104026326,1.90896,2.383712,1.66269650896,1.8,0.66,0.455,10.9927437304,0.00357114371691,0.814637931034,27.32083284,112.09705274,59.6830843641
2016-05-20 12:09:33,53.4817,-42.097,34.0,5.306,34.604,-0.00366104026845,1.88762,2.388928,1.34045249043,1.5,0.45,0.444,10.9759121974,0.0035432086126,0.805439655172,27.3273834782,111.107535476,59.2208314821
2016-05-20 12:09:33,53.4817,-42.097,36.0,5.261,34.61,-0.00366104027652,1.76346,2.383712,1.05043287375,1.4,0.2,0.443,10.9446183022,0.00265685341532,0.751922413793,27.3375260531,79.7110616774,44.5539721783
2016-05-20 12:09:33,53.4817,-42.097,38.0,5.19,34.617,-0.00366104028856,1.71884,2.37328,0.827753994273,1.5,0.62,0.417,10.9091937802,0.0024634661793,0.732689655172,27.3515032706,72.8608990032,41.3539194336
2016-05-20 12:09:33,53.4817,-42.097,40.0,5.168,34.618,-0.00366104029289,1.52484,2.378496,0.646801583866,1.4,0.34,0.399,10.8651867484,0.00231849860137,0.649068965517,27.3549280453,67.7258574579,38.9550853368
2016-05-20 12:09:33,53.4817,-42.097,42.0,5.128,34.622,-0.00366104030047,1.28622,2.383712,0.504683709026,1.4,0.3,0.38,10.8128690774,0.00230911890768,0.546215517241,27.3628273592,67.393609948,38.7998759489
2016-05-20 12:09:33,53.4817,-42.097,44.0,5.048,34.629,-0.00366104031331,1.03208,2.383712,0.398095302896,1.4,0.41,0.383,10.7651084348,0.0019837969394,0.436672413793,27.377739502,55.8700551874,33.4166486017
