datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,c_su,o2_c,bbp,chla_adj,sigma,poc,cphyto
2016-07-12 08:53:32,53.3317,-43.7753,0.3,10.974,34.491,-0.00366103931713,1.53648,2.50368,140.481701493,9.3,nan,0.575,12.0721109641,0.0036029976223,0.760702586207,26.3875200278,113.225381777,60.2101831504
2016-07-12 08:53:32,53.3317,-43.7753,2.1,10.976,34.491,-0.00366103930941,1.77316,2.508896,97.0246167935,5.9,nan,0.579,12.080068424,0.00351195988853,0.760702586207,26.3871987865,110.000643172,58.7037468633
2016-07-12 08:53:32,53.3317,-43.7753,3.8,10.976,34.492,-0.00366103930586,1.7945,2.498464,69.6722966204,5.5,nan,0.573,12.0759116525,0.00349337760736,0.765301724138,26.3880135132,109.342421608,58.3962587318
2016-07-12 08:53:32,53.3317,-43.7753,6.0,10.986,34.492,-0.00366103930518,2.1146,2.514112,50.5186079188,3.8,1.99,0.573,12.0657853046,0.00348038532984,0.903275862069,26.3862621589,108.882209154,58.181270534
2016-07-12 08:53:32,53.3317,-43.7753,8.0,10.978,34.492,-0.00366103930726,2.24264,2.50368,37.8540048571,3.0,1.42,0.578,12.0614258476,0.00347665859543,0.958465517241,26.3877433708,108.750200767,58.1196028307
2016-07-12 08:53:32,53.3317,-43.7753,10.0,10.972,34.492,-0.00366103930917,2.29696,2.514112,28.9526335452,3.0,1.77,0.575,12.0493716051,0.00355840108698,0.981879310345,26.3888644506,111.645683303,59.4722271809
2016-07-12 08:53:32,53.3317,-43.7753,12.0,10.969,34.491,-0.00366103931132,2.42694,2.508896,22.4581771716,2.9,1.6,0.578,12.0384880485,0.00341905203089,1.03790517241,26.3886422655,106.709661038,57.1663649192
2016-07-12 08:53:32,53.3317,-43.7753,14.0,10.959,34.491,-0.003661039314,2.44052,2.519328,17.3369760771,2.0,0.89,0.576,12.0247814215,0.00361969906541,1.04375862069,26.3904557935,113.816980295,60.4865483333
2016-07-12 08:53:32,53.3317,-43.7753,16.0,10.962,34.491,-0.0036610393145,2.45216,2.52976,13.4258425855,2.0,0.98,0.574,12.0169513091,0.00351008300583,1.04877586207,26.3899342819,109.934160232,58.6726893655
2016-07-12 08:53:32,53.3317,-43.7753,18.0,10.953,34.491,-0.00366103931747,2.52782,2.52976,10.670656227,1.7,0.87,0.569,12.002908952,0.00352121864456,1.08138793103,26.3915674835,110.328606828,58.8569550494
2016-07-12 08:53:32,53.3317,-43.7753,20.1,10.889,34.491,-0.00366103933112,2.71018,2.540192,8.37652669509,1.8,0.88,0.572,11.9700616719,0.00363446792678,1.15999137931,26.4030545822,114.340122902,60.7309343452
2016-07-12 08:53:32,53.3317,-43.7753,22.0,10.811,34.495,-0.00366103934634,2.84016,2.566272,6.58972492566,1.5,0.87,0.593,11.924138078,0.00363249324855,1.21601724138,26.4201394648,114.27017585,60.6982585875
2016-07-12 08:53:32,53.3317,-43.7753,24.0,10.776,34.491,-0.00366103936023,2.96432,2.618432,5.25199911539,1.3,0.57,0.561,11.8575753395,0.00378109321601,1.26953448276,26.423301628,119.533883897,63.1571992265
2016-07-12 08:53:32,53.3317,-43.7753,25.9,9.942,34.526,-0.00366103950388,3.6084,2.827072,4.12125311703,1.4,0.6,0.519,11.5600601541,0.00384671112813,1.54715517241,26.5953415587,121.85820158,64.2430039782
2016-07-12 08:53:32,53.3317,-43.7753,27.9,9.39,34.537,-0.0036610396022,3.61034,2.910528,3.26689333456,1.4,0.67,0.449,11.1790463928,0.0033888039606,1.54799137931,26.6958497589,105.638213892,56.6658385022
2016-07-12 08:53:32,53.3317,-43.7753,30.0,8.531,34.558,-0.00366103975513,2.81688,2.926176,2.56828482771,1.2,0.47,0.564,10.8329730257,0.00271668632923,1.20598275862,26.8489940307,81.830463154,45.5440503464
2016-07-12 08:53:32,53.3317,-43.7753,32.0,7.409,34.594,-0.00366103993221,2.32606,2.847936,2.03947413063,1.3,0.36,0.357,10.6120636319,0.00201613230048,0.994422413793,27.0440519221,57.0154383475,33.9517142199
2016-07-12 08:53:32,53.3317,-43.7753,34.0,6.928,34.6,-0.00366104000312,2.34934,2.795776,1.66145710889,1.4,0.31,0.343,10.5214493041,0.00178303014386,1.00445689655,27.1161420303,48.758493756,30.0944834562
2016-07-12 08:53:32,53.3317,-43.7753,36.0,6.542,34.599,-0.00366104006766,2.34352,2.759264,1.34871515757,1.4,0.27,0.338,10.3933835548,0.0016894418835,1.00194827586,27.1675787225,45.4434103975,28.5458426276
2016-07-12 08:53:32,53.3317,-43.7753,38.0,6.171,34.617,-0.00366104012522,2.38426,2.722752,1.10537961024,1.3,0.24,0.34,10.2556846096,0.00162368320004,1.01950862069,27.2304219165,43.1141063118,27.4577084785
2016-07-12 08:53:32,53.3317,-43.7753,40.0,6.06,34.623,-0.00366104014465,2.52394,2.722752,0.901704865193,1.2,0.13,0.327,10.1827578343,0.00211210573385,1.07971551724,27.2494492909,60.4150093045,35.5398234209
2016-07-12 08:53:32,53.3317,-43.7753,42.0,5.843,34.627,-0.00366104018372,1.94,2.691456,0.739343455855,1.3,0.13,0.28,10.090419462,0.00145024984578,0.828017241379,27.2800876742,36.9707500373,24.5878402662
2016-07-12 08:53:32,53.3317,-43.7753,44.0,5.603,34.64,-0.00366104022324,0.9603,2.701888,0.616229715441,1.3,0.14,0.246,10.028037213,0.00108002098097,0.405732758621,27.3201350182,23.856503188,18.4615212837
2016-07-12 08:53:32,53.3317,-43.7753,46.0,5.438,34.643,-0.003661040252,0.6014,2.665376,0.523274710095,1.3,0.22,0.238,9.97327076306,0.001083410057,0.251034482759,27.3426066858,23.9765510391,18.5176016242
2016-07-12 08:53:32,53.3317,-43.7753,48.0,5.233,34.645,-0.00366104028509,0.41904,2.623648,0.44725817239,1.2,0.12,0.229,9.92724167295,0.000767149703869,0.172431034483,27.3687158671,12.7739768104,13.2843202975
2016-07-12 08:53:32,53.3317,-43.7753,50.0,5.053,34.65,-0.00366104031531,0.3007,2.613216,0.381983101969,1.4,0.16,0.222,9.95452494873,0.000965583132857,0.121422413793,27.3938176779,19.8028857321,16.5678743321
2016-07-12 08:53:32,53.3317,-43.7753,52.0,4.9,34.676,-0.00366104033931,0.20758,2.576704,0.324557565333,1.3,0.23,0.212,10.0207450784,0.000705091487333,0.0812844827586,27.4321017754,10.5757506643,12.2574191935
2016-07-12 08:53:32,53.3317,-43.7753,54.0,4.779,34.69,-0.00366104035827,0.18818,2.566272,0.278286629338,1.3,0.08,0.208,9.98900563988,0.000699235992505,0.0729224137931,27.4569995633,10.3683373265,12.1605260754
2016-07-12 08:53:32,53.3317,-43.7753,56.0,4.74,34.695,-0.00366104036589,0.1649,2.561056,0.239452093772,1.3,0.09,0.206,9.95894223188,0.000727013039091,0.0628879310345,27.4653925251,11.3522558707,12.6201635158
2016-07-12 08:53:32,53.3317,-43.7753,58.0,4.646,34.705,-0.00366104038273,0.1455,2.55584,0.20557515849,1.4,0.11,0.207,9.92111997549,0.000724937022017,0.054525862069,27.4838914021,11.2787191939,12.5858108653
2016-07-12 08:53:32,53.3317,-43.7753,60.0,4.608,34.71,-0.00366104038733,0.1455,2.550624,0.17706895685,1.4,0.1,0.204,9.90104016329,0.000708124236734,0.054525862069,27.4921151778,10.6831767136,12.3076032607
2016-07-12 08:53:32,53.3317,-43.7753,62.0,4.614,34.715,-0.00366104038745,0.13968,2.540192,0.151041555354,1.3,0.1,0.203,9.87351163084,0.000680253277581,0.0520172413793,27.4954394842,9.69593159847,11.8464118131
2016-07-12 08:53:32,53.3317,-43.7753,64.0,4.549,34.72,-0.00366104039975,0.15132,2.52976,0.126666687285,1.3,0.08,0.21,9.80658530146,0.00062065186207,0.0570344827586,27.506637607,7.58473025823,10.8601643377
2016-07-12 08:53:32,53.3317,-43.7753,66.0,4.363,34.719,-0.00366104042995,0.10864,2.55584,0.10601001943,1.3,0.08,0.198,9.73922931002,0.000620271929438,0.0386379310345,27.5262132838,7.57127228456,10.8538774467
2016-07-12 08:53:32,53.3317,-43.7753,68.0,4.325,34.718,-0.00366104043503,0.10476,2.561056,0.0886584184323,1.4,0.08,0.203,9.73186200122,0.000588610530777,0.0369655172414,27.5295475849,6.44976222118,10.3299641432
2016-07-12 08:53:32,53.3317,-43.7753,70.0,4.318,34.718,-0.00366104043648,0.10282,2.55584,0.0721330841486,1.4,0.07,0.197,9.73088020644,0.000622039442977,0.0361293103448,27.5303241776,7.63388114914,10.883125171
2016-07-12 08:53:32,53.3317,-43.7753,72.0,4.289,34.72,-0.00366104044134,0.11058,2.540192,0.0593259500787,1.4,0.07,0.195,9.72965313264,0.000590388314855,0.039474137931,27.5350551838,6.51273488879,10.359381818
