datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,c_su,o2_c,bbp,chla_adj,sigma,poc,cphyto
2016-04-13 17:50:31,53.8037,-43.5876,0.4,4.47,34.719,-0.00366104040728,0.27354,2.279392,1286.5140472,9.5,nan,0.359,10.4208832957,0.00140641305316,0.369775862069,27.5139110185,35.4179631692,23.8624560504
2016-04-13 17:50:31,53.8037,-43.5876,1.9,4.46,34.717,-0.0036610404096,0.27936,2.263744,766.218028614,8.6,nan,0.362,10.4155976099,0.00146399497606,0.369775862069,27.513430049,37.4576300418,24.8152862071
2016-04-13 17:50:31,53.8037,-43.5876,4.0,4.453,34.719,-0.00366104041056,0.30652,2.284608,441.156027452,7.1,nan,0.363,10.4125691885,0.00132834343094,0.369775862069,27.5158002826,32.6525810109,22.5706080774
2016-04-13 17:50:31,53.8037,-43.5876,6.0,4.452,34.719,-0.00366104041085,0.33368,2.32112,323.843092505,7.3,nan,0.361,10.412702576,0.00145282523284,0.369775862069,27.5159245128,37.0619753976,24.6304561833
2016-04-13 17:50:31,53.8037,-43.5876,8.0,4.453,34.719,-0.00366104041062,0.34726,2.315904,331.460858477,4.6,1.82,0.359,10.4131027515,0.00140452012118,0.369775862069,27.5158298414,35.3509117326,23.8311329792
2016-04-13 17:50:31,53.8037,-43.5876,10.0,4.452,34.718,-0.00366104041084,0.37054,2.310688,344.20808821,3.7,1.76,0.358,10.4091018581,0.00138779908915,0.369775862069,27.5151599693,34.758619336,23.5544436508
2016-04-13 17:50:31,53.8037,-43.5876,12.0,4.456,34.718,-0.00366104041023,0.43844,2.3472,301.290968808,4.2,1.81,0.357,10.4120356595,0.00141567684022,0.369775862069,27.5147090297,35.7461050343,24.0157474869
2016-04-13 17:50:31,53.8037,-43.5876,14.0,4.457,34.719,-0.00366104041005,0.50634,2.284608,226.637358048,3.5,1.46,0.356,10.4083685685,0.00136551102192,0.369775862069,27.5153805554,33.9691314183,23.1856344563
2016-04-13 17:50:31,53.8037,-43.5876,16.0,4.454,34.718,-0.00366104041061,0.64602,2.326336,152.081659893,4.0,1.88,0.358,10.4037703086,0.00147698567114,0.369775862069,27.514901793,37.917786443,25.0302482196
2016-04-13 17:50:31,53.8037,-43.5876,18.0,4.451,34.718,-0.00366104041104,0.83226,2.326336,106.807614689,1.9,0.56,0.358,10.4029708693,0.0016088952298,0.369775862069,27.5152170048,42.5902868299,27.2130062647
2016-04-13 17:50:31,53.8037,-43.5876,20.0,4.447,34.718,-0.00366104041161,0.9215,2.331552,67.2273734131,1.8,0.93,0.356,10.3980426816,0.00145653361671,0.38900862069,27.5156414637,37.1933337709,24.691820233
2016-04-13 17:50:31,53.8037,-43.5876,22.0,4.441,34.719,-0.00366104041289,0.96224,2.336768,50.4764683164,2.2,0.85,0.356,10.3936497208,0.00140635338825,0.406568965517,27.5171203368,35.4158497188,23.8614687523
2016-04-13 17:50:31,53.8037,-43.5876,24.0,4.44,34.718,-0.00366104041279,1.00492,2.336768,41.7155623459,1.8,0.99,0.358,10.3903897732,0.00157171322447,0.424965517241,27.5164642588,41.2732258371,26.5977413659
2016-04-13 17:50:31,53.8037,-43.5876,26.0,4.428,34.718,-0.00366104041514,1.11744,2.331552,36.1333044248,1.8,0.99,0.358,10.3862002802,0.00248395082017,0.473465517241,27.5178034284,73.5865059519,41.6928866404
2016-04-13 17:50:31,53.8037,-43.5876,28.0,4.428,34.718,-0.00366104041497,1.07282,2.300256,32.3560261409,1.6,0.8,0.368,10.3893920843,0.00161256380255,0.454232758621,27.5178321785,42.7202350139,27.2737115447
2016-04-13 17:50:31,53.8037,-43.5876,30.0,4.43,34.718,-0.00366104041473,1.0573,2.336768,29.4620269744,1.8,0.49,0.359,10.3857349107,0.00147136235143,0.447543103448,27.517642669,37.7185972125,24.9371969924
2016-04-13 17:50:31,53.8037,-43.5876,32.0,4.429,34.718,-0.00366104041492,1.067,2.352416,26.0338463773,2.0,0.59,0.358,10.3856684315,0.00156240072565,0.451724137931,27.5177957828,40.943358504,26.4436438773
2016-04-13 17:50:31,53.8037,-43.5876,34.0,4.431,34.718,-0.00366104041472,1.08252,2.336768,23.3418694225,1.6,0.4,0.358,10.3834084518,0.00145278473123,0.458413793103,27.5176214879,37.0605407496,24.6297859876
2016-04-13 17:50:31,53.8037,-43.5876,36.0,4.43,34.718,-0.00366104041504,1.07476,2.341984,20.7973810761,1.5,0.42,0.357,10.3808833158,0.00142862908618,0.455068965517,27.5177746232,36.2048994906,24.230073267
2016-04-13 17:50:31,53.8037,-43.5876,38.0,4.431,34.718,-0.00366104041489,1.08252,2.3472,18.3520447355,1.7,0.38,0.36,10.3782261027,0.00146021660345,0.458413793103,27.5177094837,37.3237925273,24.7527640268
2016-04-13 17:50:31,53.8037,-43.5876,40.0,4.428,34.718,-0.00366104041559,1.08058,2.3472,17.195684469,1.5,0.48,0.356,10.3689325124,0.00147693213456,0.457577586207,27.5180808579,37.9158900704,25.0293623294
2016-04-13 17:50:31,53.8037,-43.5876,42.0,4.423,34.718,-0.00366104041648,1.10774,2.336768,16.9164063196,1.5,0.37,0.357,10.3678710466,0.00143976246881,0.469284482759,27.5186611428,36.5992661701,24.4143016182
2016-04-13 17:50:31,53.8037,-43.5876,44.0,4.424,34.718,-0.00366104041639,1.1155,2.336768,15.0961407482,1.5,0.32,0.355,10.3579661234,0.00148435576329,0.472629310345,27.5185870141,38.1788498472,25.1522039604
2016-04-13 17:50:31,53.8037,-43.5876,46.0,4.427,34.717,-0.00366104041606,1.10774,2.326336,12.6908783432,1.6,0.17,0.358,10.340320261,0.00150666030165,0.469284482759,27.5175005539,38.9689212049,25.5212857088
2016-04-13 17:50:31,53.8037,-43.5876,48.0,4.413,34.718,-0.0036610404184,1.12908,2.357632,14.4322354434,1.6,0.12,0.349,10.3133875487,0.00160138507136,0.478482758621,27.5198556427,42.3242619979,27.0887327936
2016-04-13 17:50:31,53.8037,-43.5876,50.0,4.392,34.718,-0.00366104042197,1.1252,2.383712,15.8786153266,1.6,0.17,0.349,10.2797126536,0.00145642022637,0.476810344828,27.5221750783,37.1893172584,24.6899439197
2016-04-13 17:50:31,53.8037,-43.5876,52.0,4.382,34.718,-0.00366104042436,1.05536,2.388928,12.0600237069,1.6,0.16,0.329,10.2414030957,0.00142109817844,0.446706896552,27.5232820344,35.9381396766,24.105456449
2016-04-13 17:50:31,53.8037,-43.5876,54.0,4.368,34.718,-0.00366104042647,1.02044,2.378496,8.78222365176,1.5,0.14,0.32,10.2032701326,0.00135232442366,0.431655172414,27.5248213403,33.5020357351,22.967430759
2016-04-13 17:50:31,53.8037,-43.5876,56.0,4.339,34.719,-0.00366104043149,0.93896,2.394144,7.28585463236,1.5,0.16,0.306,10.147917167,0.00129280669046,0.396534482759,27.5287744318,31.3937985895,21.9825680068
2016-04-13 17:50:31,53.8037,-43.5876,58.0,4.298,34.721,-0.00366104043869,0.8633,2.404576,7.87085146601,1.4,0.18,0.295,10.0857508535,0.00113850483851,0.363922413793,27.5348035144,25.9281183897,19.4292760988
2016-04-13 17:50:31,53.8037,-43.5876,60.0,4.254,34.725,-0.00366104044548,0.6984,2.404576,5.63249493728,1.5,0.19,0.288,10.0452051791,0.00103249822226,0.292844827586,27.5427233741,22.1731520288,17.6751439736
2016-04-13 17:50:31,53.8037,-43.5876,62.0,4.247,34.726,-0.00366104044654,0.68482,2.42544,6.15139043378,1.5,0.18,0.283,10.0234804552,0.00230147308718,0.28699137931,27.5442875046,67.1227796942,38.6733576255
2016-04-13 17:50:31,53.8037,-43.5876,64.0,4.244,34.727,-0.00366104044706,0.66736,2.42544,5.07022043827,1.5,0.18,0.283,10.0047329345,0.00100831833037,0.279465517241,27.5454234813,21.3166518982,17.2750300312
2016-04-13 17:50:31,53.8037,-43.5876,66.0,4.244,34.729,-0.00366104044711,0.63438,2.45152,4.66080528139,1.6,0.12,0.281,9.98317904516,0.00114208654376,0.26525,27.5470333483,26.0549895529,19.4885439488
2016-04-13 17:50:31,53.8037,-43.5876,68.0,4.245,34.729,-0.00366104044688,0.60334,2.446304,3.697791426,1.5,0.07,0.279,9.96875720162,0.000930280268218,0.251870689655,27.5469469269,18.5523876608,15.9837042948
2016-04-13 17:50:31,53.8037,-43.5876,70.0,4.246,34.729,-0.00366104044684,0.59364,2.435872,1.53503830162,1.5,0.09,0.279,9.94433651223,0.000915418606351,0.247689655172,27.5468605068,18.0259578742,15.7377826774
2016-04-13 17:50:31,53.8037,-43.5876,72.0,4.244,34.731,-0.00366104044716,0.53156,2.430656,1.08885427596,1.5,0.11,0.272,9.91571862657,0.000878249593597,0.220931034483,27.5486842484,16.7093571044,15.1227327717
2016-04-13 17:50:31,53.8037,-43.5876,74.0,4.241,34.732,-0.00366104044783,0.5141,2.446304,1.01779533854,1.5,0.13,0.269,9.8810101092,0.000982286812493,0.213405172414,27.5498201473,20.3945634721,16.8442765237
2016-04-13 17:50:31,53.8037,-43.5876,76.0,4.235,34.735,-0.00366104044876,0.44814,2.461952,1.03556007289,1.5,0.05,0.264,9.83917036114,0.00078717943558,0.184974137931,27.5528658493,13.4834699671,13.6157599481
2016-04-13 17:50:31,53.8037,-43.5876,78.0,4.236,34.739,-0.00366104044867,0.3783,2.4776,1.05828240753,1.5,0.09,0.269,9.81681209409,0.000803892259333,0.154870689655,27.5559673943,14.0754716101,13.8923134509
2016-04-13 17:50:31,53.8037,-43.5876,80.0,4.237,34.741,-0.00366104044852,0.38024,2.482816,1.11364227738,1.5,0.06,0.264,9.80435573067,0.000818752601606,0.155706896552,27.5574795002,14.6018546541,14.1382132324
2016-04-13 17:50:31,53.8037,-43.5876,82.0,4.237,34.742,-0.0036610404487,0.34726,2.488032,1.17354661416,1.5,0.07,0.263,9.80132203158,0.000746289104497,0.14149137931,27.5583037372,12.0350526595,12.9391319611
2016-04-13 17:50:31,53.8037,-43.5876,84.0,4.234,34.742,-0.00366104044922,0.3492,2.4776,1.29500782115,1.5,0.05,0.266,9.80565623841,0.000790874085516,0.142327586207,27.5586537321,13.6143418571,13.6768967372
2016-04-13 17:50:31,53.8037,-43.5876,86.0,4.229,34.742,-0.00366104045021,0.34144,2.482816,1.54743230233,1.5,0.08,0.263,9.81055051194,0.000720260876573,0.138982758621,27.5592171147,11.11308077,12.5084328937
2016-04-13 17:50:31,53.8037,-43.5876,88.0,4.223,34.742,-0.00366104045123,0.37054,2.4776,1.8163821178,1.5,0.07,0.26,9.81650199994,0.000753691790187,0.151525862069,27.5598868482,12.297270592,13.0616270396
2016-04-13 17:50:31,53.8037,-43.5876,90.0,4.22,34.742,-0.00366104045185,0.35308,2.472384,1.67632990974,1.5,0.07,0.261,9.82736241926,0.000712810235694,0.144,27.5602362883,10.8491641688,12.3851442822
2016-04-13 17:50:31,53.8037,-43.5876,92.0,4.205,34.742,-0.00366104045473,0.35696,2.488032,1.44828029663,1.5,0.11,0.26,9.83960572171,0.000746222358144,0.145672413793,27.5618638382,12.0326883702,12.9380274836
2016-04-13 17:50:31,53.8037,-43.5876,94.0,4.178,34.742,-0.00366104045887,0.32204,2.4776,1.14586667924,1.5,0.06,0.262,9.84321390109,0.000723870329379,0.130620689655,27.5647629866,11.2409348073,12.5681598932
2016-04-13 17:50:31,53.8037,-43.5876,96.0,4.172,34.742,-0.00366104045985,0.33368,2.4776,0.665392584935,1.5,0.07,0.263,9.846325699,0.000735005589882,0.135637931034,27.565428873,11.6353680048,12.7524193183
2016-04-13 17:50:31,53.8037,-43.5876,98.0,4.156,34.742,-0.00366104046277,0.32398,2.467168,0.638538916724,1.5,0.07,0.262,9.85280209278,0.000734972108028,0.131456896552,27.5671534713,11.6341820106,12.7518652813
2016-04-13 17:50:31,53.8037,-43.5876,100.0,4.137,34.741,-0.00366104046578,0.33174,2.472384,0.384875035469,1.5,0.05,0.261,9.84819335513,0.000772094415334,0.134801724138,27.5683968847,12.94912838,13.366142334
2016-04-13 17:50:31,53.8037,-43.5876,102.0,4.135,34.742,-0.00366104046614,0.32786,2.4776,0.271263362268,1.5,0.06,0.262,9.84134739949,0.000721922340364,0.133129310345,27.5694272101,11.1719331404,12.535925772
