datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,o2_c,bbp,chla_adj,sigma,poc,cphyto
2018-04-22 06:47:08,52.5777,-37.8815,0.2,5.943,34.744,-0.00366104015036,1.058526,2.04594,0.038415875411,10.2,nan,10.5087670861,0.00157955351471,0.448071551724,27.359203175,41.5509445981,26.7274776547
2018-04-22 06:47:08,52.5777,-37.8815,2.0,5.947,34.743,-0.00366104015148,1.117062,2.04594,0.0225511873997,7.6,nan,10.5064127907,0.00161339286763,0.473302586207,27.3579290531,42.7496021573,27.2874304025
2018-04-22 06:47:08,52.5777,-37.8815,3.9,5.947,34.743,-0.00366104015196,1.08129,2.04594,0.0155520603358,7.9,nan,10.5080714318,0.00156377684034,0.45788362069,27.3579534483,40.9921032386,26.4664149747
2018-04-22 06:47:08,52.5777,-37.8815,6.0,5.947,34.743,-0.0036610401519,1.136574,2.05712,0.0127524095103,5.2,2.33,10.5082854733,0.00150288444321,0.481712931034,27.3579804188,38.8351727474,25.4588051315
2018-04-22 06:47:08,52.5777,-37.8815,8.0,5.947,34.743,-0.00366104015187,1.099176,2.03476,0.00948615021385,4.7,2.03,10.5069478013,0.00155926629241,0.465593103448,27.3580061121,40.8323306096,26.3917772086
2018-04-22 06:47:08,52.5777,-37.8815,10.0,5.947,34.743,-0.00366104015192,1.152834,2.03476,0.00715310785924,4.1,1.77,10.5065599153,0.00157279793621,0.488721551724,27.3580318124,41.3116484965,26.6156905071
2018-04-22 06:47:08,52.5777,-37.8815,12.0,5.948,34.743,-0.00366104015176,1.092672,2.03476,0.0062198909174,3.9,2.04,10.501371949,0.00153897071222,0.462789655172,27.3579030741,40.1134205683,26.0559384613
2018-04-22 06:47:08,52.5777,-37.8815,14.0,5.949,34.743,-0.00366104015166,1.136574,2.03476,0.00388684856279,3.7,1.53,10.5033772353,0.00151641985796,0.481712931034,27.3577743394,39.3146242086,25.6827808292
2018-04-22 06:47:08,52.5777,-37.8815,16.0,5.949,34.743,-0.00366104015167,1.139826,2.03476,0.00295363162094,3.3,1.37,10.5011447127,0.00170135232332,0.483114655172,27.3577723709,45.8653019965,28.7429292419
2018-04-22 06:47:08,52.5777,-37.8815,18.0,5.949,34.743,-0.00366104015176,1.172346,2.04594,0.00248702315002,3.0,1.08,10.500262558,0.00155250424144,0.497131896552,27.3577704093,40.5928052403,26.2798829585
2018-04-22 06:47:08,52.5777,-37.8815,20.0,5.949,34.743,-0.00366104015175,1.1382,2.04594,0.00155380620818,3.5,1.03,10.4911389017,0.00158407807699,0.482413793103,27.3577684547,41.7112136432,26.8023473216
2018-04-22 06:47:08,52.5777,-37.8815,22.0,5.951,34.743,-0.00366104015142,1.149582,2.03476,0.000620589266334,2.8,1.1,10.4846793839,0.00169007972396,0.487319827586,27.3575955994,45.4660039822,28.5563972182
2018-04-22 06:47:08,52.5777,-37.8815,24.0,5.952,34.744,-0.00366104015124,1.123566,2.03476,0.000620589266334,2.8,1.17,10.4786779856,0.00154348610118,0.476106034483,27.358339747,40.2733646759,26.1306563337
2018-04-22 06:47:08,52.5777,-37.8815,26.0,5.954,34.744,-0.00366104015104,1.092672,2.04594,0.000620589266334,2.7,0.77,10.470909069,0.00150289493961,0.462789655172,27.3581668614,38.835544551,25.4589788195
2018-04-22 06:47:08,52.5777,-37.8815,27.9,5.953,34.744,-0.003661040151,1.074786,2.03476,-0.00031262767551,2.8,1.16,10.4718548221,0.00148034031506,0.455080172414,27.3583703148,38.0366146402,25.085758799
2018-04-22 06:47:08,52.5777,-37.8815,29.9,5.955,34.745,-0.00366104015078,1.052022,2.03476,-0.00031262767551,2.6,0.61,10.4684719039,0.00144425700136,0.445268103448,27.3589876837,36.7584715023,24.4886743717
2018-04-22 06:47:08,52.5777,-37.8815,32.0,5.955,34.744,-0.00366104015086,1.074786,2.03476,0.000153980795412,2.7,0.42,10.4687781762,0.00146681244089,0.455080172414,27.3582467918,37.5574302811,24.861907878
2018-04-22 06:47:08,52.5777,-37.8815,34.0,5.955,34.745,-0.0036610401508,1.082916,2.04594,0.000153980795412,2.7,0.43,10.4702431082,0.00148485193278,0.458584482759,27.3590823646,38.196425163,25.1604142672
2018-04-22 06:47:08,52.5777,-37.8815,36.0,5.955,34.745,-0.00366104015081,1.052022,2.04594,0.000620589266334,2.6,0.44,10.4813447563,0.00144425700136,0.445268103448,27.3591276976,36.7584715023,24.4886743717
2018-04-22 06:47:08,52.5777,-37.8815,38.0,5.953,34.741,-0.00366104015133,1.092672,2.04594,0.000153980795412,2.6,0.38,10.4800112675,0.00147583786702,0.462789655172,27.3562655673,37.8771289256,25.0112550648
2018-04-22 06:47:08,52.5777,-37.8815,40.0,5.953,34.744,-0.00366104015138,1.112184,2.03476,0.000620589266334,2.7,0.26,10.4800112675,0.00153897743823,0.4712,27.3586816732,40.1136588168,26.0560497591
2018-04-22 06:47:08,52.5777,-37.8815,42.0,5.952,34.743,-0.00366104015149,1.100802,2.0124,0.000153980795412,2.5,0.35,10.4730404907,0.00152770188336,0.466293965517,27.3580666983,39.7142561122,25.8694688293
2018-04-22 06:47:08,52.5777,-37.8815,44.0,5.956,34.744,-0.00366104015089,1.08129,2.0683,0.000153980795412,2.7,0.28,10.4711355075,0.00146681432553,0.45788362069,27.358398448,37.557497039,24.8619390639
2018-04-22 06:47:08,52.5777,-37.8815,46.0,5.956,34.744,-0.00366104015102,1.087794,2.02358,0.000153980795412,2.7,0.24,10.4706826366,0.0015254514487,0.460687068966,27.3584470105,39.6345412157,25.8322300241
2018-04-22 06:47:08,52.5777,-37.8815,48.0,5.954,34.744,-0.00366104015143,1.134948,2.03476,0.000620589266334,2.6,0.18,10.4719747137,0.00151642658342,0.481012068966,27.3587491136,39.3148624379,25.682892118
2018-04-22 06:47:08,52.5777,-37.8815,50.0,5.954,34.743,-0.00366104015145,1.128444,2.04594,-0.00031262767551,2.6,0.13,10.4644780472,0.00149162126968,0.47820862069,27.3580074191,38.4362086146,25.2724290804
2018-04-22 06:47:08,52.5777,-37.8815,52.0,5.956,34.744,-0.00366104015119,1.084542,2.04594,0.000153980795412,2.5,0.19,10.4533450032,0.0014623037776,0.459285344828,27.3585830227,37.39772441,24.7873012978
2018-04-22 06:47:08,52.5777,-37.8815,54.0,5.957,34.745,-0.00366104015104,1.07316,2.04594,0.000153980795412,2.6,0.22,10.4480296501,0.00146230296233,0.454379310345,27.3592853824,37.3976955317,24.7872878072
2018-04-22 06:47:08,52.5777,-37.8815,56.0,5.958,34.745,-0.00366104015111,1.079664,2.0683,0.000620589266334,2.7,0.19,10.4469669747,0.00148485758645,0.457182758621,27.3591974855,38.1966254273,25.1605078207
2018-04-22 06:47:08,52.5777,-37.8815,58.0,5.958,34.745,-0.0036610401512,1.037388,2.05712,0.000153980795412,2.5,0.15,10.4352862323,0.00146907066868,0.438960344828,27.3592363817,37.6374212259,24.8992756391
2018-04-22 06:47:08,52.5777,-37.8815,60.0,5.958,34.744,-0.00366104015135,1.068282,2.04594,0.000153980795412,2.6,0.18,10.4275962587,0.00154349740939,0.452276724138,27.3584850246,40.2737652354,26.130843455
2018-04-22 06:47:08,52.5777,-37.8815,62.0,5.958,34.744,-0.00366104015148,1.071534,2.03476,0.000153980795412,2.6,0.19,10.4048320467,0.00147809446432,0.453678448276,27.3585239334,37.9570621153,25.0485958456
2018-04-22 06:47:08,52.5777,-37.8815,64.0,5.957,34.745,-0.00366104015179,0.972348,2.04594,-0.00031262767551,2.6,0.22,10.3744859553,0.00141494220901,0.410925862069,27.3594798792,35.7200829275,24.0035912625
2018-04-22 06:47:08,52.5777,-37.8815,66.0,5.953,34.748,-0.00366104015263,0.866658,2.04594,0.000153980795412,2.6,0.17,10.3581043831,0.00142845821443,0.365369827586,27.3623965709,36.1988468717,24.2272457867
2018-04-22 06:47:08,52.5777,-37.8815,68.0,5.937,34.748,-0.00366104015497,0.778854,2.0683,0.000620589266334,2.6,0.15,10.3395241211,0.00142166221766,0.327523275862,27.364461496,35.9581190739,24.1147898223
2018-04-22 06:47:08,52.5777,-37.8815,70.0,5.928,34.746,-0.00366104015719,0.775602,2.07948,-0.00031262767551,2.6,0.17,10.3211806507,0.00129761056416,0.326121551724,27.3640579959,31.5639614038,22.0620595469
2018-04-22 06:47:08,52.5777,-37.8815,72.0,5.907,34.747,-0.00366104016057,0.669912,2.09066,0.000153980795412,2.6,0.19,10.3040521726,0.00117578340012,0.280565517241,27.3675395664,27.2485995991,20.0461387514
2018-04-22 06:47:08,52.5777,-37.8815,74.0,5.886,34.746,-0.00366104016391,0.604872,2.09066,-0.00031262767551,2.6,0.18,10.2960880883,0.00120506494386,0.252531034483,27.3694352006,28.2858104415,20.5306716831
2018-04-22 06:47:08,52.5777,-37.8815,76.0,5.88,34.745,-0.00366104016501,0.619506,2.10184,-0.00031262767551,2.6,0.2,10.2934785389,0.00119377991825,0.258838793103,27.3694388422,27.8860722643,20.3439340373
2018-04-22 06:47:08,52.5777,-37.8815,78.0,5.882,34.745,-0.00366104016488,0.624384,2.0683,-0.00031262767551,2.6,0.13,10.2936089973,0.00118250733462,0.26094137931,27.3692193204,27.4867748068,20.1574022736
2018-04-22 06:47:08,52.5777,-37.8815,80.0,5.874,34.745,-0.00366104016625,0.627636,2.09066,-0.000779236146432,2.7,0.16,10.2877403536,0.00117572636518,0.262343103448,27.3702582612,27.2465793073,20.0451949723
2018-04-22 06:47:08,52.5777,-37.8815,82.0,5.87,34.745,-0.00366104016727,0.611376,2.09066,0.000153980795412,2.6,0.16,10.29100021,0.00119376098043,0.255334482759,27.3707935423,27.8854014489,20.3436206659
2018-04-22 06:47:08,52.5777,-37.8815,84.0,5.864,34.744,-0.00366104016821,0.591864,2.07948,0.000153980795412,2.6,0.17,10.2919131943,0.00122983669783,0.246924137931,27.370789471,29.1632755106,20.9405793942
2018-04-22 06:47:08,52.5777,-37.8815,86.0,5.848,34.744,-0.00366104017106,0.562596,2.09066,0.000153980795412,2.6,0.18,10.2851333701,0.00113734013057,0.23430862069,27.3728308508,25.8868621049,19.4100032298
2018-04-22 06:47:08,52.5777,-37.8815,88.0,5.83,34.744,-0.00366104017397,0.547962,2.09066,-0.000779236146432,2.6,0.21,10.2893049283,0.00108543466819,0.228000862069,27.3751197893,24.0482668168,18.5511036419
2018-04-22 06:47:08,52.5777,-37.8815,90.0,5.824,34.744,-0.00366104017532,0.517068,2.09066,-0.00031262767551,2.7,0.15,10.2877403536,0.00113052875234,0.214684482759,27.3759032942,25.6455894655,19.2972927427
2018-04-22 06:47:08,52.5777,-37.8815,92.0,5.817,34.744,-0.00366104017696,0.52032,2.0683,-0.00031262767551,2.6,0.2,10.299742806,0.00109668634325,0.216086206897,27.3768114786,24.4468236507,18.7372894233
2018-04-22 06:47:08,52.5777,-37.8815,94.0,5.791,34.744,-0.00366104018119,0.559344,2.09066,-0.00031262767551,2.6,0.21,10.2994817025,0.00119361367674,0.232906896552,27.3800927287,27.8801836577,20.3411831753
2018-04-22 06:47:08,52.5777,-37.8815,96.0,5.776,34.744,-0.00366104018373,0.505686,2.07948,-0.00031262767551,2.6,0.18,10.3028766739,0.00115073490924,0.209778448276,27.3819956764,26.3613319551,19.6316517685
2018-04-22 06:47:08,52.5777,-37.8815,98.0,5.773,34.744,-0.00366104018417,0.50406,2.0683,-0.00031262767551,2.6,0.16,10.3069916316,0.00113494227597,0.209077586207,27.3824014571,25.8019252996,19.3703250105
2018-04-22 06:47:08,52.5777,-37.8815,100.0,5.77,34.744,-0.00366104018505,0.507312,2.07948,-0.00124584461735,2.7,0.18,10.3115007787,0.00109659690201,0.210479310345,27.3828071197,24.4436554629,18.7358094047
2018-04-22 06:47:08,52.5777,-37.8815,102.0,5.755,34.744,-0.00366104018825,0.508938,2.10184,-0.000779236146432,2.6,0.17,10.3115661462,0.00112588686567,0.211180172414,27.3847032096,25.4811645557,19.220481664
2018-04-22 06:47:08,52.5777,-37.8815,104.0,5.734,34.743,-0.00366104019127,0.50406,2.09066,-0.00031262767551,2.6,0.15,10.3167971806,0.00111457312098,0.209077586207,27.3865478744,25.0804090915,19.0332687927
2018-04-22 06:47:08,52.5777,-37.8815,106.0,5.711,34.742,-0.00366104019528,0.497556,2.07948,-0.00031262767551,2.7,0.24,10.3133312604,0.00106491584527,0.206274137931,27.388635063,23.3214490713,18.2115708115
2018-04-22 06:47:08,52.5777,-37.8815,108.0,5.7,34.742,-0.00366104019727,0.4878,2.07948,-0.00031262767551,2.6,0.22,10.318759649,0.00108519226836,0.202068965517,27.3900226564,24.0396805298,18.5470925589
2018-04-22 06:47:08,52.5777,-37.8815,110.0,5.69,34.742,-0.00366104019911,0.494304,2.09066,-0.000779236146432,2.6,0.16,10.318759649,0.00108517312674,0.204872413793,27.3912851635,24.0390024955,18.5467758152
2018-04-22 06:47:08,52.5777,-37.8815,112.0,5.679,34.741,-0.00366104020108,0.521946,2.09066,-0.00031262767551,2.6,0.24,10.3162085285,0.00110545223016,0.216787068966,27.391878986,24.7573288968,18.8823419151
2018-04-22 06:47:08,52.5777,-37.8815,114.0,5.669,34.741,-0.00366104020308,0.497556,2.09066,-0.000779236146432,2.6,0.15,10.3135927899,0.00113926217437,0.206274137931,27.3931389362,25.9549447406,19.4418080256
2018-04-22 06:47:08,52.5777,-37.8815,116.0,5.669,34.74,-0.00366104020347,0.500808,2.10184,-0.00031262767551,2.6,0.18,10.3135274068,0.00108513830607,0.207675862069,27.3923733595,24.0377690778,18.5461996242
2018-04-22 06:47:08,52.5777,-37.8815,118.0,5.662,34.74,-0.00366104020493,0.49593,2.07948,-0.00124584461735,2.6,0.2,10.3125467199,0.00117082529452,0.205573275862,27.3932621943,27.0729735826,19.964095077
2018-04-22 06:47:08,52.5777,-37.8815,120.0,5.65,34.739,-0.00366104020738,0.518694,2.0683,-0.00031262767551,2.7,0.19,10.3057504026,0.00110314676022,0.215385344828,27.3939752979,24.6756645403,18.8441924199
2018-04-22 06:47:08,52.5777,-37.8815,122.0,5.643,34.739,-0.00366104020891,0.492678,2.09066,-0.00124584461735,2.6,0.14,10.3047052978,0.00116402572002,0.204171551724,27.3948624887,26.8321190546,19.8515799106
2018-04-22 06:47:08,52.5777,-37.8815,124.0,5.639,34.739,-0.00366104020985,0.491052,2.10184,-0.000779236146432,2.7,0.18,10.2929567253,0.00122491043617,0.203470689655,27.3953800514,28.98877747,20.8590626537
2018-04-22 06:47:08,52.5777,-37.8815,126.0,5.635,34.738,-0.00366104021108,0.47967,2.07948,-0.00031262767551,2.7,0.15,10.2874144368,0.00112792868058,0.198564655172,27.3951062962,25.5534897234,19.2542683582
2018-04-22 06:47:08,52.5777,-37.8815,128.0,5.626,34.737,-0.00366104021322,0.476418,2.07948,-0.000779236146432,2.5,0.17,10.2741927838,0.0010850638905,0.197162931034,27.3954469186,24.0351331294,18.5449682412
2018-04-22 06:47:08,52.5777,-37.8815,130.0,5.601,34.735,-0.00366104021793,0.461784,2.09066,-0.00124584461735,2.7,0.18,10.2522889905,0.00109855286842,0.190855172414,27.3969579403,24.5129397051,18.7681755309
2018-04-22 06:47:08,52.5777,-37.8815,132.0,5.558,34.733,-0.00366104022567,0.429264,2.09066,-0.000779236146432,2.6,0.18,10.2122033894,0.00138715048768,0.176837931034,27.4006605372,34.7356445747,23.5437109936
2018-04-22 06:47:08,52.5777,-37.8815,134.0,5.509,34.73,-0.00366104023487,0.413004,2.09066,-0.00124584461735,2.7,0.21,10.1383611519,0.00112094160618,0.169829310345,27.4042790738,25.305993574,19.1386505591
2018-04-22 06:47:08,52.5777,-37.8815,136.0,5.461,34.729,-0.00366104024327,0.4065,2.10184,-0.00031262767551,2.6,0.18,10.0420232012,0.00106897999981,0.167025862069,27.4093312512,23.4654095534,18.278821935
2018-04-22 06:47:08,52.5777,-37.8815,138.0,5.392,34.728,-0.00366104025476,0.38211,2.11302,-0.000779236146432,2.8,0.19,9.90744915283,0.00103952997832,0.156512931034,27.4168821518,22.422230892,17.7915011373
2018-04-22 06:47:08,52.5777,-37.8815,140.0,5.314,34.728,-0.00366104026857,0.326826,2.13538,-0.000779236146432,2.7,0.17,9.72242610004,0.000964953605304,0.13268362069,27.4262432853,19.7805866071,16.5574572983
2018-04-22 06:47:08,52.5777,-37.8815,142.0,5.222,34.738,-0.00366104028471,0.26829,2.19128,-0.00031262767551,2.7,0.19,9.53174582491,0.000861003245901,0.107452586207,27.4451115362,16.0984569763,14.8373508436
2018-04-22 06:47:08,52.5777,-37.8815,144.0,5.107,34.752,-0.00366104030302,0.193494,2.236,-0.000779236146432,2.6,0.18,9.39889215759,0.000662273925017,0.0752129310345,27.4697484427,9.05906697196,11.5489005724
2018-04-22 06:47:08,52.5777,-37.8815,146.0,5.052,34.76,-0.00366104031231,0.165852,2.26954,-0.000779236146432,2.7,0.16,9.3375225321,0.000808735774974,0.0632982758621,27.482526116,14.2470386211,13.9724609614
2018-04-22 06:47:08,52.5777,-37.8815,148.0,4.955,34.765,-0.0036610403286,0.118698,2.28072,-0.000779236146432,2.7,0.17,9.31462343413,0.000535640567545,0.0429732758621,27.4977407336,4.57346018359,9.45344985137
2018-04-22 06:47:08,52.5777,-37.8815,150.0,4.873,34.767,-0.00366104034286,0.079674,2.28072,-0.000779236146432,2.8,0.21,9.34972371203,0.000497131068573,0.0261525862069,27.508756466,3.209376711,8.81621840621
2018-04-22 06:47:08,52.5777,-37.8815,152.0,4.701,34.758,-0.00366104037025,0.055284,2.28072,-0.00124584461735,2.7,0.15,9.41411827815,0.00043140531688,0.0156396551724,27.5211138824,0.881239134511,7.72862919177
2018-04-22 06:47:08,52.5777,-37.8815,154.0,4.599,34.747,-0.00366104038769,0.060162,2.25836,-0.00124584461735,2.6,0.14,9.46067916687,0.000422206667258,0.0177422413793,27.523787611,0.555404567624,7.57641560946
2018-04-22 06:47:08,52.5777,-37.8815,156.0,4.506,34.739,-0.00366104040313,0.05691,2.26954,-0.000779236146432,2.7,0.21,9.48358858707,0.000496462254629,0.0163405172414,27.5277268372,3.18568598349,8.80515128544
2018-04-22 06:47:08,52.5777,-37.8815,158.0,4.467,34.736,-0.00366104040932,0.050406,2.24718,-0.00031262767551,2.7,0.13,9.48784703349,0.00042422158294,0.0135370689655,27.5296406382,0.626776910913,7.60975719182
2018-04-22 06:47:08,52.5777,-37.8815,160.0,4.442,34.734,-0.0036610404131,0.052032,2.25836,-0.00031262767551,2.7,0.16,9.49050971128,0.000385835952138,0.0142379310345,27.5308036272,-0.732918903358,6.97457544077
