datetime,lat,lon,p,t,s,o2_t,fchl,fdom,par,tilt,tilt_std,o2_c,bbp,chla_adj,sigma,poc,cphyto
2017-12-08 07:30:05,52.3815,-37.4016,0.4,8.339,34.381,-0.00366103973194,0.97188,1.9762,0.00997775792109,12.5,nan,12.5818502095,0.00103793254511,0.410724137931,26.7389651489,22.3656466129,17.7650677975
2017-12-08 07:30:05,52.3815,-37.4016,1.7,8.337,34.381,-0.00366103973259,0.98612,1.9762,0.00997775792109,11.4,nan,12.5798710373,0.00106045590387,0.416862068966,26.7392927167,23.1634690268,18.137770451
2017-12-08 07:30:05,52.3815,-37.4016,4.1,8.337,34.381,-0.00366103973364,0.97544,1.96415,0.0109041978395,8.1,nan,12.580279925,0.00103542635767,0.41225862069,26.7393355955,22.2768724415,17.723596953
2017-12-08 07:30:05,52.3815,-37.4016,6.1,8.337,34.381,-0.00366103973365,0.99858,1.96415,0.0104409778803,7.4,nan,12.5769111897,0.00101790567534,0.422232758621,26.7393713361,21.6562548318,17.4336755045
2017-12-08 07:30:05,52.3815,-37.4016,8.0,8.338,34.381,-0.00366103973366,0.99146,1.9521,0.00997775792109,5.0,nan,12.5755869014,0.00108548706652,0.419163793103,26.7392531456,24.0501228703,18.5519706971
2017-12-08 07:30:05,52.3815,-37.4016,10.0,8.336,34.381,-0.00366103973397,1.04308,1.96415,0.00997775792109,5.4,nan,12.5688373973,0.00102791587725,0.441413793103,26.7395931873,22.0108362039,17.5993181537
2017-12-08 07:30:05,52.3815,-37.4016,12.1,8.334,34.382,-0.00366103973425,1.02172,1.9762,0.0104409778803,4.0,2.15,12.569784994,0.00100538339432,0.432206896552,26.740692186,21.2126905938,17.2264645192
2017-12-08 07:30:05,52.3815,-37.4016,14.0,8.332,34.382,-0.00366103973455,1.02706,1.9762,0.0104409778803,3.9,1.85,12.5686250173,0.00102540379736,0.43450862069,26.7410057556,21.9218533102,17.5577498047
2017-12-08 07:30:05,52.3815,-37.4016,16.0,8.333,34.382,-0.00366103973443,1.05554,1.96415,0.0113674177987,3.4,2.09,12.5688373973,0.000987861095085,0.446784482759,26.7408635524,20.5920157101,16.9365163151
2017-12-08 07:30:05,52.3815,-37.4016,18.0,8.338,34.382,-0.00366103973378,1.06622,1.9521,0.0109041978395,3.2,1.62,12.5682982877,0.00105044304404,0.451387931034,26.7401128965,22.8087935059,17.9720838202
2017-12-08 07:30:05,52.3815,-37.4016,20.0,8.337,34.382,-0.00366103973387,1.0146,1.9521,0.0104409778803,3.2,1.66,12.5680205759,0.00101289710827,0.429137931034,26.7402749431,21.478841369,17.3507968247
