datetime,lat,lon,p,t,s,fchl,fdom,par,ed380,ed412,ed490,chla_adj,bbp,sigma,poc,cphyto
2015-12-01 14:45:34,53.403583999999995,-41.16907366666666,0.2,nan,nan,nan,nan,nan,nan,nan,nan,0.2375,nan,nan,nan,nan
2015-12-01 14:45:34,53.403583999999995,-41.16907366666666,0.6,5.152,34.606,0.432,0.000333245002366,122.810173715,9.35995865626,14.4288728503,12.8680750597,0.2375,0.00114420987635,27.3467904772,26.13020224,19.5236795473
2015-12-01 14:45:34,53.403583999999995,-41.16907366666666,1.2,5.161,34.597,0.48,0.000327186002323,105.592673459,8.3215896069,13.2530127959,12.5575517427,0.2375,0.00105708510628,27.3386098077,23.0440686347,18.0819925709
2015-12-01 14:45:34,53.403583999999995,-41.16907366666666,1.4,5.161,34.597,0.48,0.000333245002366,189.874043827,8.46598349258,15.4898704535,19.6504750276,0.2375,0.00120960822765,27.3386117394,28.4467426398,20.6058511419
2015-12-01 14:45:34,53.403583999999995,-41.16907366666666,1.6,5.161,34.597,0.468,0.000339304002409,98.6099838642,7.97631066238,12.4975612983,11.4462607424,0.2375,0.00105708510628,27.3386136712,23.0440686347,18.0819925709
2015-12-01 14:45:34,53.403583999999995,-41.16907366666666,1.8,5.161,34.597,0.492,0.000363540002581,167.506306932,7.8981148122,14.6676894211,19.0091949299,0.2375,0.00131855331434,27.3386156031,32.3057955005,22.4086072641
2015-12-01 14:45:34,53.403583999999995,-41.16907366666666,2.0,5.161,34.597,0.552,0.00032112700228,95.5369708282,7.73965576957,12.5807913078,12.0667230911,0.2375,0.00107887412362,27.338617535,23.8158792069,18.4425437953
2015-12-01 14:45:34,53.403583999999995,-41.16907366666666,2.2,5.163,34.595,0.516,0.000351422002495,155.140571235,7.38345334744,13.8446856084,18.1687904074,0.2375,0.00107888107795,27.3368001891,23.8161255433,18.4426588713
2015-12-01 14:45:34,53.403583999999995,-41.16907366666666,2.5,5.163,34.595,0.408,0.000351422002495,85.8823768413,7.05767723539,11.3921546432,10.964006175,0.2375,0.00134034928601,27.3368030881,33.077852409,22.7692735646
2015-12-01 14:45:34,53.403583999999995,-41.16907366666666,2.7,5.163,34.595,0.42,0.000339304002409,124.992904401,5.62026279059,10.6696105726,14.4432391467,0.2375,0.00138392732069,27.3368050208,34.6214735533,23.4903760134
2015-12-01 14:45:34,53.403583999999995,-41.16907366666666,2.9,5.163,34.595,0.408,0.000333245002366,140.779898785,6.59796563157,12.4006648652,16.5855876295,0.2375,0.00112245911263,27.3368069536,25.3597466876,19.1637613202
2015-12-01 14:45:34,53.403583999999995,-41.16907366666666,3.1,5.163,34.595,0.396,0.000339304002409,141.500399196,6.74675017647,12.7908892248,17.1775835992,0.2375,0.00134034928601,27.3368088865,33.077852409,22.7692735646
2015-12-01 14:45:34,53.403583999999995,-41.16907366666666,3.3,5.162,34.596,0.444,0.000369599002624,146.167851617,6.51707994569,12.5190787325,16.9678883117,0.2375,0.00103529956616,27.33772046,22.2723812325,17.7214988852
2015-12-01 14:45:34,53.403583999999995,-41.16907366666666,3.5,5.162,34.596,0.468,0.000339304002409,78.2785728967,3.54669852567,6.94502291557,9.67337988791,0.2375,0.00127497875688,27.3377223927,30.7622975261,21.687562354
2015-12-01 14:45:34,53.403583999999995,-41.16907366666666,3.8,5.162,34.596,0.552,0.000333245002366,84.0824743392,6.72691886419,11.4248028566,11.6714563796,0.2375,0.00120961170486,27.3377252919,28.4468658097,20.6059086807
2015-12-01 14:45:34,53.403583999999995,-41.16907366666666,4.2,5.159,34.599,0.672,0.000333245002366,72.367119901,5.90723877404,9.9624847125,10.1568083985,0.281465517241,0.0010788671689,27.3404580384,23.8156328568,18.4424287129
