datetime,lat,lon,p,t,s,fchl,fdom,par,ed380,ed412,ed490,chla_adj,bbp,sigma,poc,cphyto
2016-03-07 20:55:49,52.57582566666667,-41.091137333333336,0.3,nan,nan,0.48,0.000254478001807,nan,nan,nan,nan,0.198706896552,nan,nan,nan,nan
2016-03-07 20:55:49,52.57582566666667,-41.091137333333336,0.5,3.702,34.746,0.492,0.000254478001807,nan,nan,nan,nan,0.203879310345,0.000575199716259,27.6159447811,5.97472434933,10.1080502533
2016-03-07 20:55:49,52.57582566666667,-41.091137333333336,0.9,3.702,34.746,0.516,0.000266596001893,26.7021057911,1.59531320132,2.6978246331,2.86881737484,0.214224137931,0.000640566768273,27.6159476969,8.29015606577,11.1897039266
2016-03-07 20:55:49,52.57582566666667,-41.091137333333336,1.2,3.704,34.745,0.528,0.000248419001764,21.6092465007,1.36537690819,2.35271587851,2.5597049389,0.219396551724,0.000575204938456,27.6149525357,5.97490933,10.108136667
2016-03-07 20:55:49,52.57582566666667,-41.091137333333336,1.5,3.704,34.745,0.528,0.000224183001592,21.6092465007,1.36537690819,2.35271587851,2.5597049389,0.219396551724,0.00064057199047,27.6149547237,8.29034104644,11.1897903403
2016-03-07 20:55:49,52.57582566666667,-41.091137333333336,1.8,3.704,34.745,0.492,0.000254478001807,21.6092465007,1.36537690819,2.35271587851,2.5597049389,0.203879310345,0.000596993955794,27.6149569119,6.74671990215,10.4686878914
2016-03-07 20:55:49,52.57582566666667,-41.091137333333336,2.2,3.703,34.746,0.504,0.00026053700185,21.7277803726,1.41181277399,2.49267177687,2.79046136024,0.209051724138,0.000531623272119,27.6158565598,4.431159545,9.3869741236
2016-03-07 20:55:49,52.57582566666667,-41.091137333333336,2.5,3.703,34.746,0.516,0.000230242001635,21.7277803726,1.41181277399,2.49267177687,2.79046136024,0.214224137931,0.000618779341471,27.6158587479,7.51840183359,10.8291790213
2016-03-07 20:55:49,52.57582566666667,-41.091137333333336,2.9,3.702,34.743,0.504,0.000236301001678,18.2025262721,1.18644472515,2.12376212957,2.44346709011,0.209051724138,0.000705939944128,27.6135739541,10.6058047009,12.2714589334
2016-03-07 20:55:49,52.57582566666667,-41.091137333333336,3.3,3.702,34.743,0.48,0.000248419001764,18.2025262721,1.18644472515,2.12376212957,2.44346709011,0.198706896552,0.000596994857438,27.6135768709,6.74675184017,10.4687028112
2016-03-07 20:55:49,52.57582566666667,-41.091137333333336,3.6,3.708,34.745,0.492,0.000248419001764,17.3264065288,1.13239392797,2.05836217959,2.42129594846,0.203879310345,0.000640578351282,27.6145674347,8.29056635911,11.1898955951
2016-03-07 20:55:49,52.57582566666667,-41.091137333333336,3.8,3.708,34.745,0.516,0.000254478001807,17.3264065288,1.13239392797,2.05836217959,2.42129594846,0.214224137931,0.000597000316606,27.6145688954,6.74694521482,10.4687931462
2016-03-07 20:55:49,52.57582566666667,-41.091137333333336,4.2,3.708,34.745,0.492,0.000242360001721,17.3264065288,1.13239392797,2.05836217959,2.42129594846,0.203879310345,0.00066236736862,27.614571817,9.06237693125,11.5504468195
